Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.998578;	77.99997867;	1.5;	7487488.0;	95069.33333333333;	0.0;	9.666666666666668;	4.6;	0.0
1376315146;	2;	5199.998578;	83.199977248;	1.6;	7487488.0;	83884.0;	0.0;	10.266666666666666;	4.666666666666667;	0.0
1376315446;	2;	5199.998578;	83.199977248;	1.6;	7487488.0;	156586.13333333333;	0.0;	9.8;	4.6;	0.0
1376315746;	2;	5199.998578;	83.199977248;	1.6;	7487488.0;	190141.06666666668;	0.0;	9.399999999999999;	4.6;	0.0
1376316046;	2;	5199.998578;	81.46664438866667;	1.5666666666666667;	7487488.0;	162178.13333333333;	0.0;	9.733333333333334;	4.533333333333333;	0.0
1376316346;	2;	5199.998578;	95.33330726333334;	1.8333333333333335;	7487488.0;	257249.86666666667;	0.0;	15.866666666666667;	4.733333333333333;	0.0
1376316646;	2;	5199.998578;	76.26664581066666;	1.4666666666666666;	7487488.0;	218102.13333333333;	0.0;	9.666666666666668;	4.533333333333333;	0.0
1376316946;	2;	5199.998578;	77.99997867;	1.5;	7487488.0;	156585.33333333334;	0.0;	9.733333333333334;	4.666666666666667;	0.0
1376317246;	2;	5199.998578;	77.99997867;	1.5;	7487488.0;	139808.0;	0.0;	9.933333333333334;	4.466666666666667;	0.0
1376317546;	2;	5199.998578;	81.46664438866667;	1.5666666666666667;	7487488.0;	83884.0;	0.0;	9.600000000000001;	4.466666666666667;	0.0
1376317846;	2;	5199.998578;	83.199977248;	1.6;	7487488.0;	83884.0;	0.0;	9.8;	4.466666666666667;	0.0
1376318146;	2;	5199.998578;	83.199977248;	1.6;	7487488.0;	201325.6;	0.0;	9.666666666666666;	4.4;	0.0
1376318446;	2;	5199.998578;	83.199977248;	1.6;	7487488.0;	145401.06666666668;	0.0;	9.466666666666667;	4.666666666666667;	0.0
1376318746;	2;	5199.998578;	90.13330868533335;	1.7333333333333334;	7487488.0;	134216.8;	0.0;	9.8;	4.533333333333333;	0.0
1376319046;	2;	5199.998578;	79.73331152933333;	1.5333333333333334;	7487488.0;	156586.13333333333;	0.0;	9.466666666666667;	4.466666666666667;	0.0
1376319346;	2;	5199.998578;	77.99997867;	1.5;	7487488.0;	83884.8;	0.0;	9.733333333333334;	4.533333333333333;	0.0
