Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	32;	86399.984128;	2048.3996237013334;	2.3708333333333336;	1.304576E8;	715827.2;	0.06666666666666667;	26.26666666666667;	4.866666666666666;	0.5333333333333333
1376315146;	32;	86399.984128;	2125.7996094826667;	2.4604166666666667;	1.304576E8;	178956.8;	0.13333333333333333;	31.26666666666667;	5.066666666666666;	1.4
1376315446;	32;	86399.984128;	2078.99961808;	2.40625;	1.304576E8;	626348.8;	0.13333333333333333;	26.866666666666667;	4.8;	1.6
1376315746;	32;	86399.984128;	2095.199615104;	2.425;	1.304576E8;	0.0;	0.06666666666666667;	25.866666666666667;	5.0;	1.4
1376316046;	32;	86399.984128;	2080.7996177493333;	2.408333333333333;	1.304576E8;	536870.4;	0.06666666666666667;	27.133333333333333;	4.866666666666666;	1.3333333333333333
1376316346;	32;	86399.984128;	2120.3996104746666;	2.4541666666666666;	1.304576E8;	805305.6;	0.13333333333333333;	27.733333333333334;	5.133333333333334;	1.5333333333333334
1376316646;	32;	86399.984128;	2089.799616096;	2.41875;	1.304576E8;	0.0;	0.0;	26.133333333333336;	4.8;	1.1333333333333333
1376316946;	32;	86399.984128;	2073.5996190719998;	2.4;	1.304576E8;	268435.2;	0.06666666666666667;	27.066666666666666;	4.733333333333333;	0.7333333333333333
1376317246;	32;	86399.984128;	2116.799611136;	2.45;	1.304576E8;	0.0;	0.06666666666666667;	26.333333333333336;	4.866666666666666;	1.1333333333333333
1376317546;	32;	86399.984128;	2073.5996190719998;	2.4;	1.304576E8;	0.0;	0.13333333333333333;	24.933333333333334;	4.866666666666666;	1.2666666666666666
1376317846;	32;	86399.984128;	2064.5996207253334;	2.3895833333333334;	1.304576E8;	0.0;	0.06666666666666667;	25.799999999999997;	5.066666666666666;	1.2666666666666666
1376318146;	32;	86399.984128;	2120.3996104746666;	2.4541666666666666;	1.304576E8;	0.0;	0.06666666666666667;	25.599999999999998;	4.8;	1.3333333333333333
1376318446;	32;	86399.984128;	2078.99961808;	2.40625;	1.304576E8;	0.0;	0.13333333333333333;	25.599999999999998;	4.8;	1.1333333333333333
1376318746;	32;	86399.984128;	2053.799622709333;	2.377083333333333;	1.304576E8;	0.0;	0.06666666666666667;	25.533333333333335;	4.866666666666666;	1.4666666666666666
1376319046;	32;	86399.984128;	2046.5996240319998;	2.36875;	1.304576E8;	268435.2;	0.06666666666666667;	27.93333333333333;	4.733333333333333;	0.8666666666666667
1376319346;	32;	86399.984128;	2073.5996190719998;	2.4;	1.304576E8;	626348.8;	0.06666666666666667;	23.93333333333333;	4.8;	1.1333333333333333
1376319646;	32;	86399.984128;	2077.1996184106665;	2.404166666666667;	1.304576E8;	178956.8;	0.06666666666666667;	25.933333333333334;	4.866666666666666;	1.4
1376319946;	32;	86399.984128;	2095.199615104;	2.425;	1.304576E8;	268435.2;	0.06666666666666667;	24.666666666666668;	4.933333333333334;	1.2666666666666666
1376320246;	32;	86399.984128;	2073.5996190719998;	2.4;	1.304576E8;	0.0;	0.13333333333333333;	26.06666666666667;	4.8;	1.1333333333333333
1376320546;	32;	86399.984128;	2086.1996167573334;	2.4145833333333333;	1.304576E8;	89478.4;	0.06666666666666667;	25.799999999999997;	4.866666666666666;	1.4666666666666666
1376320846;	32;	86399.984128;	2050.199623370667;	2.372916666666667;	1.304576E8;	447392.0;	0.06666666666666667;	31.666666666666664;	4.933333333333334;	1.3333333333333333
