Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.997976;	567.643901836;	4.85;	1.6736256E7;	816490.4;	35368.799999999996;	107.06666666666666;	0.13333333333333333;	0.8666666666666667
1376315146;	4;	11703.997976;	589.1012314586667;	5.033333333333333;	1.6736256E7;	1029001.6;	35433.86666666667;	109.46666666666667;	0.8666666666666667;	1.2
1376315446;	4;	11703.997976;	577.3972334826667;	4.933333333333334;	1.6736256E7;	894784.0;	35386.2;	114.66666666666667;	0.13333333333333333;	0.8
1376315746;	4;	11703.997976;	589.1012314586667;	5.033333333333333;	1.6736256E7;	715827.2;	35368.86666666666;	107.86666666666666;	0.06666666666666667;	0.6
1376316046;	4;	11703.997976;	608.6078947520001;	5.2;	1.6736256E7;	872414.4;	35432.13333333334;	113.73333333333333;	0.4666666666666667;	6.666666666666667
1376316346;	4;	11703.997976;	626.163891716;	5.35;	1.6736256E7;	1286252.0;	35392.2;	131.0;	0.06666666666666667;	0.7333333333333333
1376316646;	4;	11703.997976;	602.7558957640001;	5.15;	1.6736256E7;	827675.2;	35368.93333333333;	107.60000000000001;	0.8;	122.73333333333333
1376316946;	4;	11703.997976;	569.5945681653334;	4.866666666666667;	1.6736256E7;	704642.4;	35422.933333333334;	109.0;	0.2;	1.0666666666666667
1376317246;	4;	11703.997976;	596.903896776;	5.1;	1.6736256E7;	727012.0;	35386.53333333333;	115.0;	0.13333333333333333;	0.8
1376317546;	4;	11703.997976;	616.4105600693333;	5.266666666666667;	1.6736256E7;	1084925.6;	35375.933333333334;	107.93333333333334;	2.6;	3.8666666666666667
1376317846;	4;	11703.997976;	575.4465671533334;	4.916666666666667;	1.6736256E7;	861229.6;	35422.73333333333;	108.13333333333334;	0.2;	0.9333333333333333
1376318146;	4;	11703.997976;	587.1505651293334;	5.016666666666667;	1.6736256E7;	548055.2;	35386.066666666666;	115.0;	0.06666666666666667;	0.6666666666666666
1376318446;	4;	11703.997976;	573.495900824;	4.9;	1.6736256E7;	1207958.4;	35368.86666666666;	107.33333333333333;	0.06666666666666667;	0.8666666666666667
1376318746;	4;	11703.997976;	593.0025641173333;	5.066666666666666;	1.6736256E7;	704642.4;	35422.933333333334;	109.0;	0.13333333333333333;	0.7333333333333333
1376319046;	4;	11703.997976;	593.0025641173333;	5.066666666666666;	1.6736256E7;	950708.0;	35385.53333333333;	113.66666666666667;	0.13333333333333333;	0.8666666666666667
1376319346;	4;	11703.997976;	602.7558957640001;	5.15;	1.6736256E7;	715827.2;	35369.399999999994;	108.73333333333333;	0.06666666666666667;	0.5333333333333333
1376319646;	4;	11703.997976;	598.8545631053335;	5.116666666666667;	1.6736256E7;	928338.4;	35431.53333333333;	114.26666666666667;	0.4666666666666667;	6.733333333333333
