Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5851.99912;	573.4959137600001;	9.8;	4194304.0;	2821366.6666666665;	5497.200000000001;	1988.9333333333334;	17.666666666666668;	216.4
1376315146;	2;	5851.99912;	538.3839190399999;	9.2;	4194304.0;	2628428.2666666666;	5738.599999999999;	2990.2;	47.666666666666664;	208.53333333333333
1376315446;	2;	5851.99912;	304.30395424;	5.2;	4194304.0;	2527765.6;	865.4;	746.2;	13.066666666666666;	195.8
1376315746;	2;	5851.99912;	442.80126674666667;	7.566666666666666;	4194304.0;	2351605.3333333335;	294.8666666666667;	1756.0;	116.2;	212.26666666666668
1376316046;	2;	5851.99912;	431.09726850666664;	7.366666666666666;	4194304.0;	2195016.8;	613.0666666666666;	612.5333333333333;	11.333333333333334;	194.4
1376316346;	2;	5851.99912;	278.94529138666667;	4.766666666666667;	4194304.0;	2164258.933333333;	362.73333333333335;	353.6;	11.8;	203.26666666666668
1376316646;	2;	5851.99912;	247.73462941333335;	4.233333333333333;	4194304.0;	1974117.8666666667;	587.0;	1171.4;	9.333333333333334;	193.46666666666667
1376316946;	2;	5851.99912;	329.6626170933334;	5.633333333333334;	4194304.0;	2091557.6;	409.4;	511.0;	6.466666666666667;	19.666666666666668
1376317246;	2;	5851.99912;	280.89595776000004;	4.8;	4194304.0;	2320845.8666666667;	474.73333333333335;	779.8666666666668;	26.866666666666667;	196.06666666666666
1376317546;	2;	5851.99912;	257.48796128000004;	4.4;	4194304.0;	2236959.7333333334;	103.66666666666667;	378.20000000000005;	10.0;	196.73333333333332
1376317846;	2;	5851.99912;	425.2452693866667;	7.266666666666667;	4194304.0;	2309661.8666666667;	1552.6;	1459.4666666666667;	10.6;	193.73333333333332
1376318146;	2;	5851.99912;	503.27192432000004;	8.6;	4194304.0;	2776626.6666666665;	2254.9999999999995;	1345.9333333333334;	11.066666666666666;	193.2
1376318446;	2;	5851.99912;	555.9399164000001;	9.5;	4194304.0;	2290088.0;	5391.8;	1267.2666666666669;	12.6;	85.93333333333334
1376318746;	2;	5851.99912;	678.8318979200001;	11.6;	4194304.0;	3112172.0;	6303.266666666667;	3426.0666666666666;	8.4;	89.2
1376319046;	2;	5851.99912;	290.6492896266667;	4.966666666666667;	4194304.0;	2273310.6666666665;	2776.5333333333333;	1065.4;	13.0;	74.6
1376319346;	2;	5851.99912;	507.1732570666667;	8.666666666666666;	4194304.0;	2373974.4;	1706.3999999999999;	1696.9333333333334;	140.53333333333333;	376.3333333333333
1376319646;	2;	5851.99912;	292.599956;	5.0;	4194304.0;	2413120.8;	700.6;	814.7333333333333;	5.333333333333333;	10.066666666666666
1376319946;	2;	5851.99912;	275.04395864;	4.7;	4194304.0;	2046819.2;	108.06666666666666;	203.13333333333333;	10.733333333333333;	206.86666666666667
1376320246;	2;	5851.99912;	310.15595336;	5.3;	4194304.0;	2155870.4;	351.46666666666664;	741.4;	34.46666666666667;	207.06666666666666
1376320546;	2;	5851.99912;	280.89595776000004;	4.8;	4194304.0;	2276106.933333333;	487.8;	869.8666666666666;	7.6;	191.33333333333334
1376320846;	2;	5851.99912;	257.48796128000004;	4.4;	4194304.0;	2189425.3333333335;	235.73333333333332;	670.3333333333334;	7.133333333333334;	191.53333333333333
1376321146;	2;	5851.99912;	282.84662413333336;	4.833333333333333;	4194304.0;	2066391.4666666666;	342.73333333333335;	562.2666666666667;	10.533333333333333;	208.46666666666667
1376321446;	2;	5851.99912;	436.9492676266666;	7.466666666666666;	4194304.0;	2287291.7333333334;	4737.8;	2764.9333333333334;	7.2;	193.2
1376321746;	2;	5851.99912;	1020.1985132533333;	17.433333333333334;	4194304.0;	2793404.8;	10450.133333333333;	6035.933333333333;	11.2;	197.8
1376322046;	2;	5851.99912;	317.95861885333335;	5.433333333333334;	4194304.0;	2281699.2;	875.9333333333334;	1841.5333333333333;	9.6;	195.13333333333333
1376322346;	2;	5851.99912;	464.25859685333336;	7.933333333333334;	4194304.0;	2147482.4;	522.1333333333333;	1686.9333333333334;	12.666666666666666;	229.2
1376322647;	2;	5851.99912;	409.6399384;	7.0;	4194304.0;	2248145.6;	407.33333333333337;	1013.3333333333333;	13.333333333333334;	197.46666666666667
1376322947;	2;	5851.99912;	360.87327906666667;	6.166666666666666;	4194304.0;	2133500.2666666666;	1106.9333333333334;	1517.8666666666668;	115.4;	202.46666666666667
1376323247;	2;	5851.99912;	280.89595776000004;	4.8;	4194304.0;	2449472.0;	415.06666666666666;	681.5333333333333;	6.933333333333334;	189.0
1376323547;	2;	5851.99912;	265.2906267733334;	4.533333333333333;	4194304.0;	2063595.7333333334;	346.8666666666667;	608.8666666666667;	6.533333333333333;	187.53333333333333
1376323847;	2;	5851.99912;	245.78396304;	4.2;	4194304.0;	2186628.8;	386.26666666666665;	694.7333333333333;	13.333333333333334;	195.86666666666667
1376324147;	2;	5851.99912;	294.55062237333334;	5.033333333333333;	4194304.0;	2167054.6666666665;	615.6666666666666;	1002.5333333333333;	8.133333333333333;	195.26666666666668
1376324447;	2;	5851.99912;	251.63596216000002;	4.3;	4194304.0;	2231368.2666666666;	200.86666666666667;	420.26666666666665;	6.333333333333333;	189.13333333333333
1376324747;	2;	5851.99912;	265.2906267733334;	4.533333333333333;	4194304.0;	2074780.2666666666;	234.66666666666666;	474.93333333333334;	19.866666666666667;	191.33333333333334
1376325047;	2;	5851.99912;	253.58662853333334;	4.333333333333333;	4194304.0;	2113927.2;	1665.7333333333333;	1707.0666666666666;	5.466666666666667;	12.6
1376325347;	2;	5851.99912;	384.2812755466667;	6.566666666666666;	4194304.0;	2494211.466666667;	2248.7333333333336;	1073.8;	8.533333333333333;	194.53333333333333
1376325647;	2;	5851.99912;	620.31190672;	10.6;	4194304.0;	2771034.933333333;	6959.333333333334;	1091.5333333333333;	9.333333333333334;	196.13333333333333
1376325947;	2;	5851.99912;	948.02385744;	16.2;	4194304.0;	2882882.933333333;	10189.466666666667;	3702.4;	11.6;	189.0
1376326247;	2;	5851.99912;	464.25859685333336;	7.933333333333334;	4194304.0;	2896864.2666666666;	5337.8;	1058.9333333333334;	13.933333333333334;	188.0
1376326547;	2;	5851.99912;	269.19195951999995;	4.6;	4194304.0;	2443879.466666667;	479.6;	624.9333333333334;	8.666666666666666;	187.66666666666666
1376326847;	2;	5851.99912;	288.6986232533334;	4.933333333333334;	4194304.0;	1716867.4666666666;	368.66666666666663;	128.60000000000002;	9.8;	189.8
1376327147;	2;	5851.99912;	261.3892940266667;	4.466666666666667;	4194304.0;	2147481.3333333335;	184.0;	281.8;	11.2;	189.13333333333333
1376327447;	2;	5851.99912;	243.83329666666668;	4.166666666666667;	4194304.0;	2245349.6;	15.0;	116.2;	7.0;	185.66666666666666
1376327747;	2;	5851.99912;	308.2052869866667;	5.266666666666667;	4194304.0;	1879046.4;	1105.2666666666667;	511.0;	8.733333333333333;	188.06666666666666
1376328047;	2;	5851.99912;	187.26397184;	3.2;	4194304.0;	2030041.0666666667;	176.9333333333333;	288.33333333333337;	6.2;	185.73333333333332
1376328347;	2;	5851.99912;	276.99462501333335;	4.733333333333333;	4194304.0;	2270514.6666666665;	185.4;	544.1333333333333;	6.933333333333334;	186.46666666666667
1376328647;	2;	5851.99912;	191.1653045866667;	3.266666666666667;	4194304.0;	2139093.3333333335;	805.6;	1338.3999999999999;	0.3333333333333333;	0.06666666666666667
