Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2925.999494;	271.1426197773333;	9.266666666666666;	4194304.0;	246063.46666666667;	0.0;	312.46666666666664;	37.0;	1.4666666666666666
1376315146;	1;	2925.999494;	310.155946364;	10.6;	4194304.0;	248859.73333333334;	0.0;	322.53333333333336;	44.86666666666667;	1.2666666666666666
1376315446;	1;	2925.999494;	454.50525473466666;	15.533333333333333;	4194304.0;	341134.6666666667;	0.0;	469.0;	78.53333333333333;	2.4
1376315746;	1;	2925.999494;	466.20925271066665;	15.933333333333332;	4194304.0;	430612.8;	0.0;	512.6666666666666;	85.73333333333333;	2.6
1376316046;	1;	2925.999494;	384.28126687866666;	13.133333333333333;	4194304.0;	321562.6666666667;	0.0;	337.6;	60.2;	1.8666666666666667
1376316346;	1;	2925.999494;	415.491928148;	14.2;	4194304.0;	254452.26666666666;	0.0;	476.06666666666666;	69.13333333333334;	2.2666666666666666
1376316646;	1;	2925.999494;	470.11058536933336;	16.066666666666666;	4194304.0;	276821.6;	0.0;	491.4666666666667;	71.46666666666667;	2.1333333333333333
1376316946;	1;	2925.999494;	442.8012567586666;	15.133333333333333;	4194304.0;	296395.2;	0.0;	363.6;	72.0;	2.1333333333333333
1376317246;	1;	2925.999494;	503.27191296800004;	17.2;	4194304.0;	276821.6;	0.0;	624.1333333333333;	85.46666666666667;	2.533333333333333
1376317546;	1;	2925.999494;	372.5772689026667;	12.733333333333333;	4194304.0;	321561.06666666665;	0.0;	334.8666666666667;	59.666666666666664;	1.8666666666666667
1376317846;	1;	2925.999494;	351.11993928000004;	12.0;	4194304.0;	327153.3333333333;	0.0;	318.0;	52.2;	1.7333333333333334
1376318146;	1;	2925.999494;	366.72526991466674;	12.533333333333333;	4194304.0;	307579.4666666667;	0.0;	333.8;	58.4;	1.7333333333333334
1376318446;	1;	2925.999494;	353.07060560933337;	12.066666666666668;	4194304.0;	313173.06666666665;	0.0;	458.73333333333335;	58.06666666666667;	1.8666666666666667
