Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1378380848;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1378381148;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1378381448;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1378381748;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1378382048;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1378382348;	1;	2599.999306;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1378382648;	1;	2599.999306;	1072.9330469426668;	41.26666666666667;	3836661.6;	3704966.6666666665;	3120.6428571428573;	1244.5714285714287;	0.0;	0.0
1378382948;	1;	2599.999306;	119.59996807600001;	4.6;	4108500.0;	3134540.2666666666;	570.4;	62.06666666666667;	0.0;	0.0
1378383248;	1;	2599.999306;	140.39996252400002;	5.4;	4108500.0;	1107295.2;	165.46666666666667;	185.33333333333334;	0.0;	0.0
1378383548;	1;	2599.999306;	114.39996946400002;	4.4;	4108500.0;	693456.2666666667;	101.6;	253.2;	0.0;	0.0
1378383848;	1;	2599.999306;	58.93331760266667;	2.2666666666666666;	4108500.0;	416631.73333333334;	152.4;	76.86666666666666;	0.0;	0.0
1378384149;	1;	2599.999306;	27.73332593066667;	1.0666666666666667;	4108500.0;	301988.5333333333;	10.333333333333334;	1.9333333333333333;	0.0;	0.0
1378384449;	1;	2599.999306;	24.266660189333333;	0.9333333333333332;	4108500.0;	234878.4;	20.266666666666666;	10.0;	0.0;	0.0
1378384749;	1;	2599.999306;	98.799973628;	3.8;	4108500.0;	349523.2;	40.93333333333333;	793.2666666666667;	844.4;	40.13333333333333
1378385049;	1;	2599.999306;	199.33328012666664;	7.666666666666666;	4128160.8;	1191180.0;	99.33333333333333;	1232.8666666666666;	18.0;	2.3333333333333335
1378385349;	1;	2599.999306;	25.99999306;	1.0;	4141268.0;	701845.0666666667;	0.8;	6.333333333333333;	0.0;	0.0
1378385649;	1;	2599.999306;	31.199991672;	1.2;	4141268.0;	243267.2;	0.0;	6.866666666666666;	0.0;	0.0
1378385949;	1;	2599.999306;	20.799994448000003;	0.8;	4141268.0;	162178.4;	0.0;	4.133333333333334;	0.0;	0.0
1378386249;	1;	2599.999306;	24.266660189333333;	0.9333333333333332;	4141268.0;	100661.06666666667;	1.3333333333333333;	10.0;	0.0;	0.06666666666666667
1378386549;	1;	2599.999306;	1.7333328706666669;	0.06666666666666667;	4141268.0;	212509.6;	0.0;	4.066666666666666;	0.0;	0.0
