Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376654476;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376654776;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655076;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655376;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655676;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655976;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656276;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656576;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656876;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657176;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657476;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657776;	8;	20799.995288;	1681.3329524466667;	8.083333333333334;	3.2591018666666668E7;	2.8689038333333332E7;	3391.6363636363635;	2044.6363636363637;	0.09090909090909091;	0.0
1376658076;	8;	20799.995288;	2405.8661216453334;	11.566666666666668;	3.2591872E7;	3.20780344E7;	3500.4;	1499.8666666666666;	126.06666666666666;	3.6666666666666665
1376658376;	8;	20799.995288;	3745.7324847806663;	18.008333333333333;	3.26012928E7;	1.5703472E7;	1555.2;	6474.066666666667;	723.5333333333333;	24.0
1376658676;	8;	20799.995288;	2095.5995252659995;	10.075;	3.2641024E7;	8321497.6;	1678.8666666666666;	6896.066666666667;	495.53333333333336;	13.6
1376658976;	8;	20799.995288;	1917.066232377333;	9.216666666666667;	3.2669696E7;	3825202.4;	1626.1333333333334;	7525.333333333333;	13.533333333333333;	0.5333333333333333
1376659276;	8;	20799.995288;	3203.1992743519995;	15.4;	3.2671607466666665E7;	3668615.2;	185.46666666666667;	8559.333333333334;	0.0;	0.0
