Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.998616;	140.399962632;	2.7;	7340032.0;	293600.0;	22.066666666666666;	13.266666666666666;	0.0;	0.0
1376315146;	2;	5199.998616;	157.733291352;	3.033333333333333;	7340032.0;	318066.6666666667;	33.0;	19.2;	1.6;	2.3333333333333335
1376315446;	2;	5199.998616;	131.73329827199998;	2.533333333333333;	7340032.0;	303386.6666666667;	0.0;	13.133333333333333;	0.0;	0.0
1376315746;	2;	5199.998616;	126.53329965600001;	2.4333333333333336;	7340032.0;	225093.33333333334;	0.0;	11.0;	0.0;	0.0
1376316046;	2;	5199.998616;	131.73329827199998;	2.533333333333333;	7340032.0;	249560.0;	0.2;	12.666666666666666;	1.7333333333333334;	2.2666666666666666
1376316346;	2;	5199.998616;	117.86663529599998;	2.2666666666666666;	7340032.0;	308280.0;	0.0;	11.666666666666666;	0.0;	0.0
1376316646;	2;	5199.998616;	109.19997093600001;	2.1;	7340032.0;	220200.0;	0.0;	11.666666666666668;	0.0;	0.0
1376316946;	2;	5199.998616;	117.86663529599998;	2.2666666666666666;	7340032.0;	229986.66666666666;	0.2;	12.266666666666666;	1.5333333333333334;	2.3333333333333335
1376317246;	2;	5199.998616;	126.53329965600001;	2.4333333333333336;	7340032.0;	298493.3333333333;	0.06666666666666667;	12.266666666666667;	0.06666666666666667;	0.06666666666666667
1376317546;	2;	5199.998616;	116.133302424;	2.2333333333333334;	7340032.0;	234880.0;	0.0;	11.4;	0.0;	0.0
1376317846;	2;	5199.998616;	119.59996816799999;	2.3;	7340032.0;	156586.66666666666;	0.2;	12.2;	1.7333333333333334;	2.2666666666666666
