Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.996928;	76.26665540266667;	0.36666666666666664;	3.3494804E7;	469761.6;	0.0;	2.066666666666667;	0.0;	1.5333333333333334
1376315146;	8;	20799.996928;	69.33332309333335;	0.33333333333333337;	3.3494804E7;	178956.8;	0.06666666666666667;	1.1333333333333333;	0.0;	1.0
1376315446;	8;	20799.996928;	72.79998924799999;	0.35;	3.3494804E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376315746;	8;	20799.996928;	69.33332309333335;	0.33333333333333337;	3.3494804E7;	89478.4;	0.0;	0.9333333333333333;	0.0;	1.0
1376316046;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	67108.8;	0.0;	1.1333333333333333;	0.0;	1.0
1376316346;	8;	20799.996928;	72.79998924799999;	0.35;	3.3494804E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376316646;	8;	20799.996928;	69.33332309333335;	0.33333333333333337;	3.3494804E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376316946;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376317246;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	0.0;	0.0;	7.866666666666666;	0.2;	1.1333333333333333
1376317546;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376317846;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	0.0;	0.06666666666666667;	1.3333333333333333;	0.0;	1.0666666666666667
1376318146;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376318446;	8;	20799.996928;	76.26665540266667;	0.36666666666666664;	3.3494804E7;	0.0;	0.06666666666666667;	2.4;	0.0;	1.5333333333333334
1376318746;	8;	20799.996928;	72.79998924799999;	0.35;	3.3494804E7;	223696.0;	0.0;	1.2666666666666666;	0.0;	1.0
1376319046;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	603979.2;	0.0;	0.8666666666666667;	0.0;	1.0
1376319346;	8;	20799.996928;	69.33332309333335;	0.33333333333333337;	3.3494804E7;	44739.2;	0.0;	0.9333333333333333;	0.0;	1.0
1376319646;	8;	20799.996928;	72.79998924799999;	0.35;	3.3494804E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376319946;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	290804.8;	0.0;	0.9333333333333333;	0.0;	1.0
1376320246;	8;	20799.996928;	121.33331541333335;	0.5833333333333334;	3.3494804E7;	156587.2;	0.0;	1.2666666666666666;	64.73333333333333;	75.4
1376320546;	8;	20799.996928;	72.79998924799999;	0.35;	3.3494804E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376320846;	8;	20799.996928;	69.33332309333335;	0.33333333333333337;	3.3494804E7;	111848.0;	0.0;	0.8;	0.0;	1.0
1376321146;	8;	20799.996928;	71.06665617066666;	0.3416666666666666;	3.3494804E7;	22369.6;	0.0;	0.8;	0.0;	1.0
1376321446;	8;	20799.996928;	72.79998924799999;	0.35;	3.3494804E7;	246065.6;	0.0;	1.0;	0.0;	1.0
1376321746;	8;	20799.996928;	4666.1326441813335;	22.433333333333334;	3.3494804E7;	850044.8;	17.733333333333334;	2.8;	3411.0;	31.266666666666666
1376322046;	8;	20799.996928;	20780.930264149338;	99.90833333333335;	3.3494804E7;	4116008.2666666666;	0.06666666666666667;	2.4;	2882.0;	26.0
1376322346;	8;	20799.996928;	21739.46345591467;	104.51666666666667;	3.3494804E7;	1.2907270133333333E7;	0.06666666666666667;	1.0666666666666667;	276.1333333333333;	4.4
1376322647;	8;	20799.996928;	21680.530131285333;	104.23333333333333;	3.3494804E7;	7829365.866666666;	0.0;	0.8;	0.8;	0.6666666666666666
1376322947;	8;	20799.996928;	21637.196804352003;	104.025;	3.3494804E7;	5525295.2;	0.0;	1.0;	1.0;	0.8
1376323247;	8;	20799.996928;	21640.663470506664;	104.04166666666666;	3.3494804E7;	4943685.6;	0.0;	0.7333333333333333;	0.06666666666666667;	0.8
1376323547;	8;	20799.996928;	21696.130128981335;	104.30833333333334;	3.3494804E7;	4384443.733333333;	0.0;	8.666666666666666;	1.1333333333333333;	1.0666666666666667
1376323847;	8;	20799.996928;	21673.596798976003;	104.2;	3.3494804E7;	4473921.866666666;	0.0;	1.0666666666666667;	0.2;	0.7333333333333333
1376324147;	8;	20799.996928;	21626.796805888;	103.975;	3.3494804E7;	3914681.8666666667;	0.0;	0.8666666666666667;	0.0;	0.7333333333333333
1376324447;	8;	20799.996928;	21663.196800512;	104.15;	3.3494804E7;	4518661.066666666;	0.0;	0.9333333333333333;	0.0;	0.8666666666666667
1376324747;	8;	20799.996928;	21692.663462826666;	104.29166666666666;	3.3494804E7;	4630510.933333334;	0.0;	0.9333333333333333;	0.26666666666666666;	0.8
1376325047;	8;	20799.996928;	21635.46347127467;	104.01666666666667;	3.3494804E7;	4138377.066666667;	0.0;	0.7333333333333333;	0.06666666666666667;	0.9333333333333333
1376325347;	8;	20799.996928;	21666.663466666665;	104.16666666666666;	3.3494804E7;	3869942.933333333;	0.0;	1.0666666666666667;	0.13333333333333333;	0.8
1376325647;	8;	20799.996928;	21718.663458986663;	104.41666666666666;	3.3494804E7;	4138378.6666666665;	0.06666666666666667;	3.933333333333333;	0.06666666666666667;	0.9333333333333333
1376325947;	8;	20799.996928;	21682.263464362666;	104.24166666666666;	3.3494804E7;	4272595.2;	0.0;	1.6;	0.13333333333333333;	1.0666666666666667
1376326247;	8;	20799.996928;	21727.330124373333;	104.45833333333334;	3.3494804E7;	4384444.0;	0.0;	1.0666666666666667;	0.0;	0.8666666666666667
