Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	4799.999458;	174.39998030733335;	3.6333333333333333;	3141632.0;	461371.2;	0.0;	156.20000000000002;	0.3333333333333333;	0.2
1376315146;	2;	4799.999458;	187.199978862;	3.9;	3141632.0;	335542.4;	0.0;	151.93333333333334;	0.3333333333333333;	0.13333333333333333
1376315446;	2;	4799.999458;	187.199978862;	3.9;	3141632.0;	369096.26666666666;	0.0;	153.93333333333334;	0.3333333333333333;	0.13333333333333333
1376315746;	2;	4799.999458;	174.39998030733335;	3.6333333333333333;	3141632.0;	329950.4;	0.0;	153.53333333333333;	0.3333333333333333;	0.13333333333333333
1376316046;	2;	4799.999458;	185.59997904266666;	3.8666666666666667;	3141632.0;	357912.5333333333;	0.0;	150.46666666666667;	0.3333333333333333;	0.13333333333333333
1376316346;	2;	4799.999458;	2193.599752306;	45.7;	3141632.0;	522888.26666666666;	0.0;	187.66666666666666;	13.2;	27.533333333333335
1376316646;	2;	4799.999458;	4939.199442282001;	102.9;	3141632.0;	813693.3333333334;	0.0;	191.46666666666667;	20.733333333333334;	49.53333333333333
1376316946;	2;	4799.999458;	5068.799427647999;	105.6;	3141632.0;	883597.0666666667;	0.0;	210.79999999999998;	20.866666666666667;	46.2
1376317246;	2;	4799.999458;	5108.799423131334;	106.43333333333334;	3141632.0;	984261.8666666667;	0.0;	238.93333333333334;	25.666666666666668;	56.733333333333334
1376317546;	2;	4799.999458;	545.5999383926668;	11.366666666666667;	3141632.0;	922745.3333333334;	0.0;	170.93333333333334;	1.6;	3.4
1376317846;	2;	4799.999458;	156.7999822946667;	3.266666666666667;	3141632.0;	480944.8;	0.13333333333333333;	161.33333333333334;	0.3333333333333333;	0.2
1376318146;	2;	4799.999458;	177.59997994600002;	3.7;	3141632.0;	371892.8;	0.0;	163.33333333333331;	0.4;	0.2
1376318446;	2;	4799.999458;	161.59998175266668;	3.3666666666666667;	3141632.0;	329950.6666666667;	0.0;	154.4;	0.3333333333333333;	0.2
1376318746;	2;	4799.999458;	167.99998103000001;	3.5;	3141632.0;	335542.6666666667;	0.0;	155.73333333333332;	0.3333333333333333;	0.06666666666666667
