Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	32;	86399.952352;	3844.797879664;	4.45;	1.28280576E8;	0.0;	0.0;	9.600000000000001;	5.8;	1.2
1376315146;	32;	86399.952352;	3824.9978905833327;	4.427083333333333;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.666666666666667;	1.2666666666666666
1376315446;	32;	86399.952352;	3871.797864774;	4.48125;	1.28280576E8;	0.0;	0.0;	9.466666666666667;	5.866666666666666;	1.1333333333333333
1376315746;	32;	86399.952352;	3799.7979044806666;	4.397916666666667;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.6;	1.2
1376316046;	32;	86399.952352;	3848.397877678666;	4.454166666666667;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.666666666666667;	1.0666666666666667
1376316346;	32;	86399.952352;	3823.1978915759996;	4.425;	1.28280576E8;	0.0;	0.0;	10.666666666666668;	5.733333333333333;	1.1333333333333333
1376316646;	32;	86399.952352;	3797.9979054733326;	4.395833333333333;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.666666666666667;	1.2
1376316946;	32;	86399.952352;	3704.397957091999;	4.2875;	1.28280576E8;	0.0;	0.0;	9.933333333333334;	5.6;	1.0666666666666667
1376317246;	32;	86399.952352;	3830.3978876053334;	4.433333333333334;	1.28280576E8;	0.0;	0.0;	15.066666666666666;	5.6;	1.0666666666666667
1376317546;	32;	86399.952352;	3697.1979610626668;	4.279166666666667;	1.28280576E8;	0.0;	0.0;	9.8;	5.533333333333333;	1.0
1376317846;	32;	86399.952352;	3756.5979283046663;	4.347916666666666;	1.28280576E8;	0.0;	0.0;	9.666666666666666;	5.6;	1.0
1376318146;	32;	86399.952352;	3682.7979690039997;	4.2625;	1.28280576E8;	0.0;	0.0;	9.866666666666667;	5.733333333333333;	1.0
1376318446;	32;	86399.952352;	3756.5979283046663;	4.347916666666666;	1.28280576E8;	0.0;	0.0;	10.0;	5.733333333333333;	1.0
1376318746;	32;	86399.952352;	3781.797914407333;	4.377083333333333;	1.28280576E8;	0.0;	0.0;	9.6;	5.733333333333333;	1.0
1376319046;	32;	86399.952352;	3846.597878671333;	4.452083333333333;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.533333333333333;	0.9333333333333333
1376319346;	32;	86399.952352;	3594.5980176446665;	4.160416666666666;	1.28280576E8;	0.0;	0.0;	9.666666666666666;	5.6;	1.0
1376319646;	32;	86399.952352;	3815.9978955466668;	4.416666666666667;	1.28280576E8;	0.0;	0.0;	9.6;	5.666666666666667;	0.9333333333333333
1376319946;	32;	86399.952352;	3781.797914407333;	4.377083333333333;	1.28280576E8;	0.0;	0.0;	10.8;	5.733333333333333;	1.0666666666666667
1376320246;	32;	86399.952352;	3887.9978558399994;	4.5;	1.28280576E8;	0.0;	0.0;	9.866666666666667;	5.6;	1.0666666666666667
1376320546;	32;	86399.952352;	3715.1979511359996;	4.3;	1.28280576E8;	0.0;	0.0;	9.4;	5.533333333333333;	1.0
1376320846;	32;	86399.952352;	3833.9978856199996;	4.4375;	1.28280576E8;	0.0;	0.0;	15.066666666666666;	5.666666666666667;	1.1333333333333333
1376321146;	32;	86399.952352;	3794.3979074586664;	4.391666666666667;	1.28280576E8;	0.0;	0.0;	9.6;	5.666666666666667;	1.0666666666666667
1376321446;	32;	86399.952352;	3864.5978687446664;	4.472916666666666;	1.28280576E8;	0.0;	0.0;	9.466666666666667;	5.533333333333333;	1.0
1376321746;	32;	86399.952352;	3742.1979362459992;	4.33125;	1.28280576E8;	0.0;	0.0;	9.866666666666667;	5.533333333333333;	1.0
1376322046;	32;	86399.952352;	3747.597933268;	4.3375;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.6;	1.0
1376322346;	32;	86399.952352;	3756.5979283046663;	4.347916666666666;	1.28280576E8;	0.0;	0.0;	9.600000000000001;	5.533333333333333;	1.0666666666666667
1376322647;	32;	86399.952352;	3828.5978885980003;	4.43125;	1.28280576E8;	0.0;	0.0;	9.6;	5.6;	1.0666666666666667
1376322947;	32;	86399.952352;	3702.597958084666;	4.285416666666666;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.666666666666667;	1.0666666666666667
1376323247;	32;	86399.952352;	3859.197871722666;	4.466666666666667;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.533333333333333;	1.0666666666666667
1376323547;	32;	86399.952352;	3619.798003747333;	4.189583333333333;	1.28280576E8;	0.0;	0.0;	10.600000000000001;	5.733333333333333;	1.1333333333333333
1376323847;	32;	86399.952352;	3819.597893561333;	4.420833333333333;	1.28280576E8;	0.0;	0.0;	9.4;	5.533333333333333;	1.0666666666666667
1376324147;	32;	86399.952352;	3844.797879664;	4.45;	1.28280576E8;	0.0;	0.0;	9.8;	5.6;	1.0666666666666667
1376324447;	32;	86399.952352;	3833.9978856199996;	4.4375;	1.28280576E8;	0.0;	0.0;	15.133333333333333;	5.666666666666667;	1.0666666666666667
1376324747;	32;	86399.952352;	3589.1980206226663;	4.154166666666667;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.6;	1.1333333333333333
1376325047;	32;	86399.952352;	3749.3979322753335;	4.339583333333334;	1.28280576E8;	0.0;	0.0;	9.666666666666666;	5.533333333333333;	1.0666666666666667
1376325347;	32;	86399.952352;	3760.1979263193325;	4.352083333333333;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.6;	1.1333333333333333
1376325647;	32;	86399.952352;	3911.397842935333;	4.527083333333334;	1.28280576E8;	0.0;	0.0;	10.2;	5.666666666666667;	1.0666666666666667
1376325947;	32;	86399.952352;	3684.5979680113333;	4.264583333333333;	1.28280576E8;	0.0;	0.0;	9.4;	5.666666666666667;	1.1333333333333333
1376326247;	32;	86399.952352;	3709.797954114;	4.29375;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.666666666666667;	1.1333333333333333
1376326547;	32;	86399.952352;	3770.997920363333;	4.364583333333333;	1.28280576E8;	0.0;	0.0;	9.8;	5.533333333333333;	1.1333333333333333
1376326847;	32;	86399.952352;	3783.597913414666;	4.379166666666666;	1.28280576E8;	0.0;	0.0;	9.466666666666667;	5.666666666666667;	1.1333333333333333
1376327147;	32;	86399.952352;	3698.99796007;	4.28125;	1.28280576E8;	0.0;	0.0;	10.466666666666667;	5.6;	1.1333333333333333
1376327447;	32;	86399.952352;	3761.9979253266665;	4.354166666666667;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.6;	1.1333333333333333
1376327747;	32;	86399.952352;	3662.997979923333;	4.239583333333333;	1.28280576E8;	0.0;	0.0;	9.933333333333334;	5.6;	1.1333333333333333
1376328047;	32;	86399.952352;	3859.197871722666;	4.466666666666667;	1.28280576E8;	0.0;	0.0;	14.866666666666667;	5.8;	1.1333333333333333
1376328347;	32;	86399.952352;	3902.3978478986664;	4.516666666666667;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.8;	1.2
1376328647;	32;	86399.952352;	3833.9978856199996;	4.4375;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.6;	1.1333333333333333
1376328947;	32;	86399.952352;	3716.9979501433327;	4.302083333333333;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.533333333333333;	1.1333333333333333
1376329247;	32;	86399.952352;	3817.797894554;	4.41875;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.733333333333333;	1.2666666666666666
1376329547;	32;	86399.952352;	3788.9979104366666;	4.385416666666667;	1.28280576E8;	0.0;	0.0;	9.533333333333333;	5.666666666666667;	1.1333333333333333
1376329847;	32;	86399.952352;	3835.7978846273327;	4.439583333333333;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.6;	1.1333333333333333
1376330147;	32;	86399.952352;	3716.9979501433327;	4.302083333333333;	1.28280576E8;	0.0;	0.0;	9.8;	5.6;	1.1333333333333333
1376330447;	32;	86399.952352;	3821.397892568666;	4.422916666666667;	1.28280576E8;	0.0;	0.0;	9.666666666666668;	5.533333333333333;	1.0666666666666667
1376330747;	32;	86399.952352;	3743.997935253333;	4.333333333333333;	1.28280576E8;	0.0;	0.0;	10.466666666666667;	5.8;	1.1333333333333333
1376331047;	32;	86399.952352;	3799.7979044806666;	4.397916666666667;	1.28280576E8;	0.0;	0.0;	9.733333333333334;	5.533333333333333;	1.0666666666666667
1376331347;	32;	86399.952352;	3644.9979898499996;	4.21875;	1.28280576E8;	0.0;	0.0;	9.6;	5.533333333333333;	1.0666666666666667
1376331647;	32;	86399.952352;	3709.797954114;	4.29375;	1.28280576E8;	0.0;	0.0;	14.866666666666667;	5.6;	1.0666666666666667
1376331947;	32;	86399.952352;	3742.1979362459992;	4.33125;	1.28280576E8;	0.0;	0.0;	9.466666666666667;	5.666666666666667;	1.0666666666666667
