Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.997712;	11464.065758904;	97.95;	1.6777216E7;	7818179.2;	0.0;	0.5333333333333333;	0.0;	0.8
1376315146;	4;	11703.997712;	11464.065758904;	97.95;	1.6777216E7;	6867471.2;	0.0;	0.0;	0.0;	0.4666666666666667
1376315446;	4;	11703.997712;	11458.213760048002;	97.9;	1.6777216E7;	3869942.4;	0.0;	0.0;	0.0;	0.5333333333333333
1376315746;	4;	11703.997712;	11337.272450357334;	96.86666666666666;	1.6777216E7;	2393548.2666666666;	0.0;	46.4;	0.6666666666666666;	82.13333333333334
1376316046;	4;	11703.997712;	2038.4462681733337;	17.416666666666668;	1.6777216E7;	9831446.133333333;	0.0;	1.8;	1.4666666666666666;	82.46666666666667
1376316346;	4;	11703.997712;	3940.345896373333;	33.666666666666664;	1.6777216E7;	3210038.1333333333;	3.6;	82.53333333333333;	40.4;	1.4666666666666666
1376316646;	4;	11703.997712;	6443.050740456;	55.05;	1.6777216E7;	1286252.0;	0.0;	98.86666666666666;	93.93333333333334;	2.6
1376316946;	4;	11703.997712;	3959.852559226667;	33.833333333333336;	1.6777216E7;	3366626.4;	0.06666666666666667;	11.6;	0.13333333333333333;	1.0
1376317246;	4;	11703.997712;	29.25999428;	0.25;	1.6777216E7;	1621796.0;	0.0;	0.0;	0.6666666666666666;	0.9333333333333333
1376317546;	4;	11703.997712;	29.25999428;	0.25;	1.6777216E7;	167772.0;	0.0;	0.0;	0.06666666666666667;	1.0
1376317846;	4;	11703.997712;	29.25999428;	0.25;	1.6777216E7;	33554.4;	0.0;	0.0;	0.0;	1.0
1376318146;	4;	11703.997712;	29.25999428;	0.25;	1.6777216E7;	0.0;	0.0;	0.0;	0.0;	1.0
1376318446;	4;	11703.997712;	29.25999428;	0.25;	1.6777216E7;	0.0;	0.0;	0.0;	1.4;	1.0
1376318746;	4;	11703.997712;	4457.272461986667;	38.083333333333336;	1.6777216E7;	1386915.2;	3.0;	91.2;	73.46666666666667;	1.5333333333333334
1376319046;	4;	11703.997712;	11469.91775776;	98.0;	1.6777216E7;	8142539.733333333;	0.0;	0.8666666666666667;	0.2;	0.5333333333333333
1376319346;	4;	11703.997712;	11464.065758904;	97.95;	1.6777216E7;	7594484.533333333;	0.0;	1.8666666666666667;	0.13333333333333333;	0.6666666666666666
1376319646;	4;	11703.997712;	11462.115092618667;	97.93333333333334;	1.6777216E7;	5614773.6;	0.0;	0.8;	0.0;	0.6
1376319946;	4;	11703.997712;	10865.211209306668;	92.83333333333334;	1.6777216E7;	4317335.2;	0.0;	82.33333333333333;	0.8666666666666667;	163.4
1376320246;	4;	11703.997712;	392.08392335200006;	3.35;	1.6777216E7;	8981401.066666666;	0.0;	0.2;	0.5333333333333333;	1.0
1376320546;	4;	11703.997712;	29.25999428;	0.25;	1.6777216E7;	2337623.466666667;	0.0;	14.533333333333333;	0.8;	1.0
1376320846;	4;	11703.997712;	2689.968807474667;	22.983333333333334;	1.6777216E7;	1152034.4;	2.933333333333333;	109.26666666666667;	72.93333333333334;	1.7333333333333334
1376321146;	4;	11703.997712;	11462.115092618667;	97.93333333333334;	1.6777216E7;	7214200.8;	0.0;	1.6;	0.0;	0.6666666666666666
