Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377785891;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377786192;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377786492;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377786792;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377787092;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377787392;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377787692;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377787992;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377788292;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377788592;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377788892;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377789192;	1;	2925.999276;	507.17320784;	17.333333333333332;	4149248.0;	3271556.0;	6684.0;	6536.0;	0.0;	0.0
1377789492;	1;	2925.999276;	706.1411586080001;	24.133333333333336;	4149248.0;	3735725.066666667;	3553.5333333333333;	694.6;	9.133333333333333;	0.4
1377789792;	1;	2925.999276;	234.07994208;	8.0;	4149248.0;	3279944.0;	428.8666666666667;	148.26666666666668;	0.0;	0.0
1377790092;	1;	2925.999276;	1915.554192688;	65.46666666666667;	4149248.0;	1605018.1333333333;	619.0666666666667;	893.7333333333333;	0.0;	0.0
1377790392;	1;	2925.999276;	1513.7169587839996;	51.73333333333333;	4149248.0;	3193261.8666666667;	203.66666666666666;	630.4;	0.0;	0.0
1377790692;	1;	2925.999276;	2479.296719864;	84.73333333333333;	4149248.0;	3000323.2;	86.8;	870.5333333333333;	0.0;	0.0
1377790992;	1;	2925.999276;	577.397190464;	19.733333333333334;	4149248.0;	2919234.4;	0.9333333333333333;	173.53333333333333;	0.0;	0.0
1377791292;	1;	2925.999276;	19.506661840000003;	0.6666666666666667;	4149248.0;	1358952.0;	0.0;	6.133333333333334;	0.0;	0.0
1377791592;	1;	2925.999276;	185.31328748000004;	6.333333333333334;	4149248.0;	483741.3333333333;	187.53333333333333;	759.6666666666666;	92.06666666666666;	3.0
1377791892;	1;	2925.999276;	1809.6180137723077;	61.84615384615385;	4149248.0;	2077792.3076923077;	1596.4615384615386;	2398.923076923077;	279.6923076923077;	9.23076923076923
1377792192;	1;	2925.999276;	2298.0348159969235;	78.53846153846155;	4173351.3846153845;	2242337.846153846;	2061.5384615384614;	6385.153846153846;	959.5384615384615;	28.846153846153847
1377792492;	1;	2925.999276;	2450.036727104;	83.73333333333333;	4194304.0;	2329234.6666666665;	1550.1333333333334;	8976.6;	50.93333333333333;	1.7333333333333334
1377792792;	1;	2925.999276;	2356.404750272;	80.53333333333333;	4194304.0;	2326439.7333333334;	2194.9333333333334;	10898.0;	0.0;	0.0
1377793092;	1;	2925.999276;	2438.33273;	83.33333333333334;	4194304.0;	2169851.466666667;	1352.0666666666666;	7453.533333333334;	0.0;	0.0
1377793392;	1;	2925.999276;	2165.23946424;	74.0;	4194304.0;	2144685.6;	1716.7333333333333;	8055.066666666667;	0.0;	0.0
1377793692;	1;	2925.999276;	2487.0993846;	85.0;	4194304.0;	1865066.1333333333;	1350.5333333333333;	2596.733333333333;	0.0;	0.0
1377793992;	1;	2925.999276;	2436.382063816;	83.26666666666667;	4194304.0;	2158666.6666666665;	1786.0;	5338.133333333333;	0.0;	0.0
1377794292;	1;	2925.999276;	1962.3701811039998;	67.06666666666666;	4194304.0;	3948236.8;	3883.4;	1026.0666666666666;	2.533333333333333;	3.066666666666667
1377794592;	1;	2925.999276;	2473.4447213120006;	84.53333333333335;	4194304.0;	3649042.6666666665;	1378.1333333333334;	679.8666666666667;	3.4;	3.6
1377794892;	1;	2925.999276;	1033.8530775200002;	35.333333333333336;	4194304.0;	2975157.8666666667;	167.2;	425.4;	0.0;	0.9333333333333333
1377795192;	1;	2925.999276;	2297.884764752;	78.53333333333333;	4194304.0;	2239757.3333333335;	388.0;	1103.3333333333333;	0.0;	9.2
1377795492;	1;	2925.999276;	2477.3460536799994;	84.66666666666666;	4194304.0;	2046819.2;	135.93333333333334;	937.6666666666666;	0.0;	5.133333333333334
1377795793;	1;	2925.999276;	2481.247386048;	84.8;	4194304.0;	1644165.3333333333;	54.733333333333334;	869.8;	0.0;	2.066666666666667
1377796093;	1;	2925.999276;	376.478573512;	12.866666666666667;	4194304.0;	1160422.1333333333;	0.13333333333333333;	100.73333333333333;	0.0;	4.333333333333333
1377796393;	1;	2925.999276;	0.0;	0.0;	4194304.0;	450186.13333333336;	0.0;	2.2;	0.0;	0.0
1377796693;	1;	2925.999276;	0.0;	0.0;	4194304.0;	156585.6;	0.06666666666666667;	1.7333333333333334;	0.0;	0.0
1377796993;	1;	2925.999276;	0.0;	0.0;	4194304.0;	69902.66666666667;	0.0;	1.6666666666666667;	0.0;	0.0
