Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	4799.999358;	3446.399539044;	71.8;	1.048576E7;	1537910.6666666667;	2.066666666666667;	87.6;	6.4;	2.1333333333333333
1376315146;	2;	4799.999358;	3465.599536476;	72.2;	1.048576E7;	1894425.6;	0.8;	43.333333333333336;	11.466666666666667;	4.0
1376315446;	2;	4799.999358;	3444.7995392579996;	71.76666666666667;	1.048576E7;	1405090.4;	9.466666666666667;	128.66666666666666;	6.066666666666666;	2.533333333333333
1376315746;	2;	4799.999358;	3478.399534764;	72.46666666666667;	1.048576E7;	1384117.6;	0.6666666666666666;	39.266666666666666;	6.533333333333333;	3.0
1376316046;	2;	4799.999358;	3532.799527488;	73.6;	1.048576E7;	1495967.2;	16.0;	61.86666666666667;	21.6;	20.666666666666668
1376316346;	2;	4799.999358;	3478.399534764;	72.46666666666667;	1.048576E7;	1551890.4;	0.06666666666666667;	46.46666666666667;	13.2;	4.8
1376316646;	2;	4799.999358;	3254.399564724;	67.8;	1.048576E7;	1488976.8;	0.2;	84.13333333333334;	5.4;	2.2
1376316946;	2;	4799.999358;	3359.9995506;	70.0;	1.048576E7;	1810540.0;	14.533333333333333;	52.4;	7.533333333333333;	6.6
1376317246;	2;	4799.999358;	3113.599583556;	64.86666666666667;	1.048576E7;	1558881.0666666667;	4.933333333333334;	78.53333333333333;	6.8;	2.4
1376317546;	2;	4799.999358;	3126.399581844;	65.13333333333333;	1.048576E7;	1258289.8666666667;	0.13333333333333333;	35.6;	7.0;	2.066666666666667
1376317846;	2;	4799.999358;	3100.7995852679996;	64.6;	1.048576E7;	1216345.8666666667;	0.4666666666666667;	39.0;	8.466666666666667;	2.6
1376318146;	2;	4799.999358;	3051.199591902;	63.56666666666667;	1.048576E7;	1237318.6666666667;	0.3333333333333333;	66.4;	5.066666666666666;	2.2
1376318446;	2;	4799.999358;	3051.199591902;	63.56666666666667;	1.048576E7;	1146441.6;	2.8;	53.333333333333336;	4.666666666666667;	2.066666666666667
1376318746;	2;	4799.999358;	3067.1995897619995;	63.9;	1.048576E7;	1013621.0666666667;	0.13333333333333333;	35.4;	5.666666666666667;	2.1333333333333333
