Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.99748;	10786.53071967333;	103.71666666666665;	1.633344E7;	5872023.733333333;	0.0;	0.9333333333333333;	0.0;	0.4666666666666667
1376315146;	4;	10399.99748;	10810.79738046;	103.95;	1.633344E7;	2975156.8;	0.0;	0.0;	0.0;	0.4
1376315446;	4;	10399.99748;	10604.530763773331;	101.96666666666665;	1.633344E7;	1420469.6;	0.0;	0.26666666666666666;	0.0;	0.4666666666666667
1376315746;	4;	10399.99748;	10230.130854493333;	98.36666666666666;	1.633344E7;	5435816.8;	0.0;	40.93333333333333;	0.2;	41.4
1376316046;	4;	10399.99748;	2716.132675193333;	26.116666666666664;	1.633344E7;	9965664.0;	0.0;	5.066666666666666;	1.2666666666666666;	123.2
1376316346;	4;	10399.99748;	3435.4658342266666;	33.03333333333333;	1.633344E7;	2952788.0;	13.066666666666666;	89.2;	60.266666666666666;	1.5333333333333334
1376316646;	4;	10399.99748;	9035.864477206667;	86.88333333333334;	1.633344E7;	1845492.0;	0.0;	51.2;	47.13333333333333;	1.4666666666666666
1376316946;	4;	10399.99748;	4328.132284593334;	41.61666666666667;	1.633344E7;	3903497.3333333335;	0.0;	3.3333333333333335;	0.13333333333333333;	0.8666666666666667
1376317246;	4;	10399.99748;	25.9999937;	0.25;	1.633344E7;	2661983.466666667;	0.0;	0.4;	0.4;	0.8
1376317546;	4;	10399.99748;	25.9999937;	0.25;	1.633344E7;	570424.8;	0.0;	0.4;	0.0;	1.0
1376317846;	4;	10399.99748;	25.9999937;	0.25;	1.633344E7;	11184.8;	0.0;	0.5333333333333333;	0.0;	1.0
1376318146;	4;	10399.99748;	25.9999937;	0.25;	1.633344E7;	67108.8;	0.0;	0.13333333333333333;	0.0;	1.0
1376318446;	4;	10399.99748;	25.9999937;	0.25;	1.633344E7;	0.0;	0.0;	0.13333333333333333;	1.2;	1.0
1376318746;	4;	10399.99748;	4331.59895042;	41.65;	1.633344E7;	872414.4;	2.8;	99.6;	72.66666666666667;	1.4666666666666666
1376319046;	4;	10399.99748;	10698.130741093333;	102.86666666666666;	1.633344E7;	7337233.6;	135.73333333333332;	20.8;	0.13333333333333333;	0.3333333333333333
1376319346;	4;	10399.99748;	10814.264046286666;	103.98333333333333;	1.633344E7;	8153724.533333333;	0.0;	8.733333333333333;	0.13333333333333333;	0.8
1376319646;	4;	10399.99748;	10732.797399359999;	103.2;	1.633344E7;	3914681.3333333335;	0.06666666666666667;	9.866666666666667;	0.0;	0.4666666666666667
1376319946;	4;	10399.99748;	9467.464372626668;	91.03333333333335;	1.633344E7;	7907658.933333334;	0.0;	45.333333333333336;	0.9333333333333333;	163.66666666666666
1376320246;	4;	10399.99748;	206.26661668666668;	1.9833333333333334;	1.633344E7;	9495902.666666666;	34.0;	5.4;	0.5333333333333333;	1.0666666666666667
1376320546;	4;	10399.99748;	5979.998551000001;	57.5;	1.633344E7;	3545582.1333333333;	0.0;	117.4;	72.6;	1.2
1376320846;	4;	10399.99748;	10772.664056366668;	103.58333333333334;	1.633344E7;	8176094.933333334;	0.0;	1.4666666666666666;	0.26666666666666666;	0.4
1376321146;	4;	10399.99748;	10731.064066446668;	103.18333333333334;	1.633344E7;	6621406.4;	0.0;	1.0666666666666667;	0.0;	0.7333333333333333
1376321446;	4;	10399.99748;	10821.19737794;	104.05;	1.633344E7;	3053451.2;	0.0;	2.4;	0.0;	0.5333333333333333
1376321746;	4;	10399.99748;	8507.19793864;	81.8;	1.633344E7;	7068798.666666667;	0.5333333333333333;	46.93333333333333;	1.3333333333333333;	123.2
1376322046;	4;	10399.99748;	81.46664692666667;	0.7833333333333333;	1.633344E7;	9193912.8;	0.0;	1.9333333333333333;	0.6;	41.666666666666664
1376322346;	4;	10399.99748;	1667.4662626266665;	16.03333333333333;	1.633344E7;	2147481.6;	0.0;	31.2;	18.533333333333335;	1.2
1376322647;	4;	10399.99748;	6605.731732713334;	63.51666666666667;	1.633344E7;	1666535.2;	0.0;	79.8;	54.46666666666667;	1.4
1376322947;	4;	10399.99748;	10767.464057626668;	103.53333333333335;	1.633344E7;	7650407.733333333;	0.0;	0.9333333333333333;	0.0;	0.5333333333333333
1376323247;	4;	10399.99748;	10713.730737313332;	103.01666666666667;	1.633344E7;	7203016.533333333;	0.0;	0.13333333333333333;	0.0;	0.4
1376323547;	4;	10399.99748;	10391.330815433332;	99.91666666666666;	1.633344E7;	6587851.2;	0.8666666666666667;	40.733333333333334;	0.3333333333333333;	41.333333333333336
1376323847;	4;	10399.99748;	7669.9981415;	73.75;	1.633344E7;	1.1173624266666668E7;	0.0;	3.8;	1.2666666666666666;	82.53333333333333
1376324147;	4;	10399.99748;	204.53328377333332;	1.9666666666666666;	1.633344E7;	3500843.7333333334;	0.0;	47.46666666666667;	36.6;	42.13333333333333
1376324447;	4;	10399.99748;	6430.665108466666;	61.83333333333333;	1.633344E7;	1666535.2;	0.0;	31.533333333333335;	18.4;	1.1333333333333333
1376324747;	4;	10399.99748;	9021.9978139;	86.75;	1.633344E7;	1006632.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376325047;	4;	10399.99748;	9004.664484766668;	86.58333333333334;	1.633344E7;	603979.2;	0.0;	0.0;	0.0;	1.0
1376325347;	4;	10399.99748;	8739.464549026667;	84.03333333333335;	1.633344E7;	727012.0;	0.0;	29.266666666666666;	18.733333333333334;	41.86666666666667
1376325647;	4;	10399.99748;	3593.1991293399997;	34.55;	1.633344E7;	1677720.0;	0.0;	5.0;	1.2;	82.13333333333334
1376325947;	4;	10399.99748;	3028.132599593333;	29.116666666666664;	1.633344E7;	648718.4;	0.0;	58.13333333333333;	36.266666666666666;	1.4
1376326247;	4;	10399.99748;	7744.531456773333;	74.46666666666667;	1.633344E7;	771751.2;	0.0;	7.266666666666667;	0.2;	1.0
1376326547;	4;	10399.99748;	6839.7316760133335;	65.76666666666667;	1.633344E7;	872414.4;	0.0;	2.933333333333333;	0.2;	41.8
1376326847;	4;	10399.99748;	6016.39854218;	57.85;	1.633344E7;	525685.6;	0.0;	0.13333333333333333;	0.0;	1.0
1376327147;	4;	10399.99748;	6340.531796973333;	60.96666666666667;	1.633344E7;	961892.8;	0.0;	29.4;	18.466666666666665;	41.53333333333333
1376327447;	4;	10399.99748;	3184.132561793333;	30.616666666666664;	1.633344E7;	1308621.6;	0.0;	24.266666666666666;	18.733333333333334;	41.6
1376327747;	4;	10399.99748;	6082.265192886665;	58.48333333333333;	1.633344E7;	1118480.0;	0.0;	55.53333333333333;	36.86666666666667;	1.2666666666666666
1376328047;	4;	10399.99748;	10770.930723453333;	103.56666666666666;	1.633344E7;	4585770.133333334;	0.0;	0.7333333333333333;	0.0;	0.4666666666666667
1376328347;	4;	10399.99748;	9782.930962853332;	94.06666666666666;	1.633344E7;	1.12742872E7;	0.0;	2.8;	0.3333333333333333;	41.4
1376328647;	4;	10399.99748;	8995.9978202;	86.5;	1.633344E7;	7751072.0;	0.0;	0.13333333333333333;	0.0;	1.0
1376328947;	4;	10399.99748;	4432.132259393333;	42.61666666666667;	1.633344E7;	1979709.6;	0.0;	5.4;	1.1333333333333333;	123.0
1376329247;	4;	10399.99748;	38.13332409333333;	0.36666666666666664;	1.633344E7;	1051371.2;	0.06666666666666667;	28.066666666666666;	18.466666666666665;	1.2
1376329547;	4;	10399.99748;	3865.332396733333;	37.166666666666664;	1.633344E7;	760566.4;	0.0;	53.8;	36.6;	1.4666666666666666
1376329847;	4;	10399.99748;	9021.9978139;	86.75;	1.633344E7;	1017816.8;	0.0;	1.5333333333333334;	0.0;	1.0
1376330147;	4;	10399.99748;	9011.59781642;	86.65;	1.633344E7;	838860.0;	0.0;	0.13333333333333333;	0.0;	1.0
1376330447;	4;	10399.99748;	8157.064690146667;	78.43333333333334;	1.633344E7;	581609.6;	0.0;	2.6666666666666665;	0.3333333333333333;	41.4
1376330747;	4;	10399.99748;	530.3998714799999;	5.1;	1.633344E7;	1577056.8;	0.0;	3.2666666666666666;	0.6666666666666666;	81.86666666666666
1376331047;	4;	10399.99748;	428.1332295933334;	4.116666666666667;	1.633344E7;	425022.4;	0.0;	26.8;	18.6;	1.1333333333333333
1376331347;	4;	10399.99748;	5602.131975893333;	53.86666666666667;	1.633344E7;	961892.8;	0.0;	75.13333333333334;	54.8;	1.3333333333333333
1376331647;	4;	10399.99748;	10769.197390540001;	103.55;	1.633344E7;	6162829.866666666;	0.0;	1.4666666666666666;	0.0;	0.4666666666666667
1376331947;	4;	10399.99748;	10720.66406896667;	103.08333333333334;	1.633344E7;	7415527.733333333;	0.0;	0.13333333333333333;	0.0;	0.5333333333333333
1376332247;	4;	10399.99748;	10393.064148346666;	99.93333333333334;	1.633344E7;	6554296.8;	0.0;	2.2;	0.4666666666666667;	41.06666666666667
1376332547;	4;	10399.99748;	7089.331615533334;	68.16666666666667;	1.633344E7;	1.1050591466666667E7;	0.0;	2.6;	0.3333333333333333;	41.46666666666667
1376332847;	4;	10399.99748;	69.33331653333335;	0.6666666666666667;	1.633344E7;	3243593.3333333335;	0.0;	3.1333333333333333;	1.0;	81.93333333333334
1376333147;	4;	10399.99748;	5472.132007393333;	52.61666666666667;	1.633344E7;	1286252.0;	0.0;	76.0;	54.6;	1.4
1376333447;	4;	10399.99748;	9021.9978139;	86.75;	1.633344E7;	1286252.0;	0.0;	1.0;	0.0;	1.0
1376333747;	4;	10399.99748;	9001.19781894;	86.55;	1.633344E7;	950708.0;	0.0;	0.13333333333333333;	0.0;	1.0
1376334047;	4;	10399.99748;	8874.664516266668;	85.33333333333334;	1.633344E7;	1509948.0;	0.0;	110.4;	19.4;	122.46666666666667
1376334347;	4;	10399.99748;	3139.065906046667;	30.183333333333334;	1.633344E7;	2181036.0;	0.0;	1.6;	0.26666666666666666;	1.0
1376334647;	4;	10399.99748;	3057.59925912;	29.4;	1.633344E7;	771751.2;	0.0;	48.06666666666667;	36.8;	1.3333333333333333
1376334947;	4;	10399.99748;	8262.79799786;	79.45;	1.633344E7;	1241512.8;	0.0;	5.333333333333333;	0.2;	1.0
1376335247;	4;	10399.99748;	6134.265180286666;	58.98333333333333;	1.633344E7;	905968.8;	0.0;	2.7333333333333334;	0.26666666666666666;	41.4
1376335547;	4;	10399.99748;	6103.065187846667;	58.68333333333333;	1.633344E7;	525685.6;	0.0;	26.066666666666666;	18.4;	1.1333333333333333
1376335847;	4;	10399.99748;	7025.19829774;	67.55;	1.633344E7;	1118480.0;	0.0;	3.7333333333333334;	0.6666666666666666;	82.53333333333333
1376336147;	4;	10399.99748;	3017.7326021133335;	29.016666666666666;	1.633344E7;	1342176.0;	0.06666666666666667;	4.0;	0.2;	1.0666666666666667
1376336447;	4;	10399.99748;	3028.132599593333;	29.116666666666664;	1.633344E7;	637533.6;	0.0;	44.46666666666667;	36.4;	1.2666666666666666
1376336747;	4;	10399.99748;	5713.065282346667;	54.93333333333333;	1.633344E7;	1140849.6;	0.0;	9.2;	1.2;	41.46666666666667
1376337047;	4;	10399.99748;	6031.9985384;	58.0;	1.633344E7;	480946.4;	0.0;	1.2;	0.06666666666666667;	1.0
1376337347;	4;	10399.99748;	7793.0647783466675;	74.93333333333334;	1.633344E7;	872414.4;	0.0;	27.4;	18.8;	1.1333333333333333
