Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2925.999428;	56.56932227466667;	1.9333333333333333;	2095104.0;	184546.4;	78.93333333333334;	78.4;	32.53333333333333;	0.8
1376315146;	1;	2925.999428;	109.23731197866665;	3.733333333333333;	2095104.0;	240472.0;	147.79999999999998;	110.86666666666667;	14.733333333333333;	0.5333333333333333
1376315446;	1;	2925.999428;	54.61865598933333;	1.8666666666666665;	2095104.0;	260044.0;	87.66666666666667;	55.06666666666666;	11.266666666666667;	0.26666666666666666
1376315746;	1;	2925.999428;	58.51998856;	2.0;	2095104.0;	201324.0;	78.60000000000001;	46.266666666666666;	3.2666666666666666;	0.13333333333333333
1376316046;	1;	2925.999428;	103.38531312266667;	3.533333333333333;	2095104.0;	176159.2;	136.79999999999998;	89.93333333333334;	9.133333333333333;	0.4
1376316346;	1;	2925.999428;	60.47065484533333;	2.0666666666666664;	2095104.0;	183148.8;	87.0;	50.8;	4.466666666666667;	0.13333333333333333
1376316646;	1;	2925.999428;	58.51998856;	2.0;	2095104.0;	205518.93333333332;	78.53333333333335;	57.400000000000006;	12.0;	0.26666666666666666
1376316946;	1;	2925.999428;	109.23731197866665;	3.733333333333333;	2095104.0;	201325.06666666668;	134.66666666666666;	99.2;	10.666666666666666;	0.4666666666666667
1376317246;	1;	2925.999428;	58.51998856;	2.0;	2095104.0;	213906.4;	87.60000000000001;	47.06666666666667;	3.2666666666666666;	0.13333333333333333
1376317546;	1;	2925.999428;	56.56932227466667;	1.9333333333333333;	2095104.0;	178956.0;	78.60000000000001;	59.333333333333336;	14.066666666666666;	0.4
1376317846;	1;	2925.999428;	89.73064912533334;	3.066666666666667;	2095104.0;	216703.2;	135.2;	80.13333333333334;	3.6666666666666665;	0.3333333333333333
1376318146;	1;	2925.999428;	54.61865598933333;	1.8666666666666665;	2095104.0;	247461.6;	86.93333333333334;	57.266666666666666;	13.466666666666667;	0.3333333333333333
1376318446;	1;	2925.999428;	54.61865598933333;	1.8666666666666665;	2095104.0;	192936.53333333333;	78.93333333333334;	62.266666666666666;	16.733333333333334;	0.4
