Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2399.999679;	1003.199865822;	41.8;	3143680.0;	391466.6666666667;	1.7999999999999998;	358.8;	21.6;	15.8
1376315146;	1;	2399.999679;	1051.199859402;	43.8;	3143680.0;	374689.06666666665;	0.0;	374.2666666666667;	22.0;	15.866666666666667
1376315446;	1;	2399.999679;	1043.199860472;	43.46666666666667;	3143680.0;	388670.93333333335;	3.466666666666667;	350.0666666666667;	22.333333333333332;	17.666666666666668
1376315746;	1;	2399.999679;	1108.799851698;	46.2;	3143680.0;	430613.3333333333;	326.8666666666667;	385.0;	23.733333333333334;	19.133333333333333
1376316046;	1;	2399.999679;	1105.599852126;	46.06666666666667;	3143680.0;	486537.06666666665;	0.0;	276.66666666666663;	154.26666666666668;	20.8
1376316346;	1;	2399.999679;	2377.599681996;	99.06666666666666;	3143680.0;	830469.6;	4.2;	371.4666666666667;	394.3333333333333;	14.2
1376316646;	1;	2399.999679;	1879.9997485499998;	78.33333333333333;	3143680.0;	900375.2;	15.666666666666668;	323.00000000000006;	44.93333333333333;	21.666666666666668
1376316946;	1;	2399.999679;	1342.3998204539998;	55.93333333333333;	3143680.0;	629143.4666666667;	1.2;	327.3333333333333;	27.866666666666667;	18.8
1376317246;	1;	2399.999679;	1060.7998581180002;	44.2;	3143680.0;	464167.4666666667;	9.133333333333333;	353.33333333333337;	22.533333333333335;	16.133333333333333
1376317546;	1;	2399.999679;	1172.799843138;	48.86666666666667;	3143680.0;	444594.4;	0.0;	452.73333333333335;	18.8;	17.266666666666666
1376317846;	1;	2399.999679;	1233.599835006;	51.4;	3143680.0;	433410.13333333336;	10.266666666666666;	366.5333333333333;	60.2;	31.6
1376318146;	1;	2399.999679;	995.199866892;	41.46666666666667;	3143680.0;	399855.2;	0.0;	348.8666666666667;	105.53333333333333;	87.2
1376318446;	1;	2399.999679;	977.599869246;	40.733333333333334;	3143680.0;	514498.13333333336;	0.0;	318.2;	146.4;	137.2
1376318746;	1;	2399.999679;	1019.199863682;	42.46666666666667;	3143680.0;	349524.0;	0.0;	374.1333333333334;	110.06666666666666;	101.73333333333333
1376319046;	1;	2399.999679;	1017.599863896;	42.4;	3143680.0;	397058.93333333335;	0.0;	372.73333333333335;	27.133333333333333;	20.866666666666667
1376319346;	1;	2399.999679;	999.9998662500001;	41.66666666666667;	3143680.0;	324357.6;	0.0;	348.1333333333333;	27.266666666666666;	20.866666666666667
1376319646;	1;	2399.999679;	1035.199861542;	43.13333333333333;	3143680.0;	399854.6666666667;	0.0;	326.1333333333333;	158.06666666666666;	23.8
1376319946;	1;	2399.999679;	2412.799677288;	100.53333333333335;	3143680.0;	936726.1333333333;	1.8666666666666667;	383.1333333333334;	398.8666666666667;	19.0
1376320246;	1;	2399.999679;	1835.199754542;	76.46666666666667;	3143680.0;	1121275.2;	2.1333333333333333;	318.59999999999997;	52.733333333333334;	28.866666666666667
1376320546;	1;	2399.999679;	1537.5997943459997;	64.06666666666666;	3143680.0;	682270.6666666666;	6.133333333333333;	281.40000000000003;	40.266666666666666;	31.8
1376320846;	1;	2399.999679;	1319.99982345;	55.0;	3143680.0;	469760.5333333333;	2.2666666666666666;	303.3333333333333;	39.2;	31.2
1376321146;	1;	2399.999679;	1262.399831154;	52.6;	3143680.0;	385873.86666666664;	0.0;	459.73333333333335;	25.333333333333332;	23.733333333333334
1376321446;	1;	2399.999679;	1283.199828372;	53.46666666666667;	3143680.0;	329950.93333333335;	0.06666666666666667;	382.3333333333333;	42.46666666666667;	35.333333333333336
1376321746;	1;	2399.999679;	1092.799853838;	45.53333333333333;	3143680.0;	360708.8;	2.7333333333333334;	310.79999999999995;	28.8;	22.2
1376322046;	1;	2399.999679;	1102.399852554;	45.93333333333333;	3143680.0;	413835.73333333334;	0.06666666666666667;	363.1333333333333;	29.0;	23.066666666666666
1376322346;	1;	2399.999679;	1150.399846134;	47.93333333333333;	3143680.0;	447390.6666666667;	0.0;	348.53333333333336;	21.8;	15.933333333333334
1376322647;	1;	2399.999679;	1156.7998452780002;	48.2;	3143680.0;	399854.6666666667;	0.13333333333333333;	320.46666666666664;	22.6;	16.066666666666666
1376322947;	1;	2399.999679;	1166.399843994;	48.6;	3143680.0;	383077.6;	0.39999999999999997;	355.2;	21.866666666666667;	16.0
1376323247;	1;	2399.999679;	1161.599844636;	48.4;	3143680.0;	366300.26666666666;	0.33333333333333337;	330.99999999999994;	153.26666666666668;	18.866666666666667
1376323547;	1;	2399.999679;	2367.9996832799998;	98.66666666666666;	3143680.0;	830470.4;	0.0;	344.93333333333334;	394.6666666666667;	14.866666666666667
1376323847;	1;	2399.999679;	2068.799723298;	86.2;	3143680.0;	864024.0;	0.06666666666666667;	333.66666666666663;	39.266666666666666;	18.666666666666668
1376324147;	1;	2399.999679;	1814.399757324;	75.6;	3143680.0;	562034.4;	0.0;	333.8666666666667;	28.6;	19.333333333333332
1376324447;	1;	2399.999679;	1500.799799268;	62.53333333333333;	3143680.0;	369096.8;	0.0;	368.7333333333333;	26.466666666666665;	18.333333333333332
1376324747;	1;	2399.999679;	1377.599815746;	57.4;	3143680.0;	394262.93333333335;	0.0;	390.1333333333333;	19.133333333333333;	17.266666666666666
1376325047;	1;	2399.999679;	1332.799821738;	55.53333333333333;	3143680.0;	461372.0;	0.0;	439.93333333333334;	25.866666666666667;	18.6
1376325347;	1;	2399.999679;	1014.3998643240001;	42.26666666666667;	3143680.0;	497722.6666666667;	0.0;	335.59999999999997;	19.866666666666667;	14.666666666666666
1376325647;	1;	2399.999679;	1156.7998452780002;	48.2;	3143680.0;	405446.6666666667;	0.0;	329.1333333333333;	22.733333333333334;	16.133333333333333
1376325947;	1;	2399.999679;	1185.599841426;	49.4;	3143680.0;	427816.8;	0.0;	321.2666666666667;	22.4;	15.8
1376326247;	1;	2399.999679;	1166.399843994;	48.6;	3143680.0;	419428.8;	0.0;	317.8;	22.666666666666668;	16.2
1376326547;	1;	2399.999679;	1166.399843994;	48.6;	3143680.0;	299192.5333333333;	0.0;	360.6;	21.066666666666666;	15.4
1376326847;	1;	2399.999679;	1153.599845706;	48.06666666666667;	3143680.0;	335542.4;	0.0;	342.3333333333333;	153.2;	18.866666666666667
1376327147;	1;	2399.999679;	2387.199680712;	99.46666666666665;	3143680.0;	732603.2;	0.0;	352.73333333333335;	394.8;	15.4
1376327447;	1;	2399.999679;	2030.399728434;	84.6;	3143680.0;	1076536.0;	0.0;	296.46666666666664;	39.666666666666664;	18.733333333333334
1376327747;	1;	2399.999679;	1724.7997693080001;	71.86666666666667;	3143680.0;	696252.2666666667;	0.0;	274.1333333333333;	26.666666666666668;	18.333333333333332
1376328047;	1;	2399.999679;	1417.599810396;	59.06666666666667;	3143680.0;	464168.0;	8.333333333333332;	359.8666666666667;	23.066666666666666;	17.066666666666666
1376328347;	1;	2399.999679;	1251.199832652;	52.13333333333333;	3143680.0;	399854.6666666667;	0.0;	477.73333333333335;	17.333333333333332;	16.333333333333332
1376328647;	1;	2399.999679;	1323.199823022;	55.13333333333333;	3143680.0;	455779.73333333334;	0.0;	296.6666666666667;	25.8;	18.6
1376328947;	1;	2399.999679;	1095.99985341;	45.66666666666667;	3143680.0;	329950.13333333336;	0.0;	316.4666666666667;	22.466666666666665;	16.0
1376329247;	1;	2399.999679;	1067.199857262;	44.46666666666667;	3143680.0;	492129.86666666664;	0.0;	394.9333333333333;	21.2;	15.333333333333334
1376329547;	1;	2399.999679;	1142.399847204;	47.6;	3143680.0;	416632.0;	0.0;	307.8;	21.933333333333334;	15.466666666666667
1376329847;	1;	2399.999679;	1115.199850842;	46.46666666666667;	3143680.0;	374689.86666666664;	0.0;	316.4666666666667;	22.133333333333333;	15.866666666666667
1376330147;	1;	2399.999679;	1116.799850628;	46.53333333333333;	3143680.0;	411040.5333333333;	0.06666666666666667;	359.5333333333333;	21.6;	15.533333333333333
1376330447;	1;	2399.999679;	1150.399846134;	47.93333333333333;	3143680.0;	439001.6;	0.0;	318.2;	153.0;	18.666666666666668
1376330747;	1;	2399.999679;	2369.599683066;	98.73333333333333;	3143680.0;	754972.2666666667;	0.0;	391.2666666666667;	394.3333333333333;	14.4
1376331047;	1;	2399.999679;	2059.1997245820003;	85.8;	3143680.0;	1073740.5333333334;	0.0;	287.06666666666666;	40.46666666666667;	19.333333333333332
1376331347;	1;	2399.999679;	1649.5997793660001;	68.73333333333333;	3143680.0;	710233.3333333334;	0.0;	325.6666666666667;	29.333333333333332;	19.8
1376331647;	1;	2399.999679;	1292.799827088;	53.86666666666667;	3143680.0;	441797.86666666664;	0.13333333333333333;	324.6666666666667;	25.333333333333332;	17.6
1376331947;	1;	2399.999679;	1295.99982666;	54.0;	3143680.0;	369097.6;	0.0;	485.0666666666667;	18.933333333333334;	17.133333333333333
1376332247;	1;	2399.999679;	1167.99984378;	48.66666666666667;	3143680.0;	360709.06666666665;	3.1333333333333333;	362.86666666666673;	26.133333333333333;	18.8
1376332547;	1;	2399.999679;	1004.799865608;	41.86666666666667;	3143680.0;	413836.5333333333;	23.266666666666666;	315.06666666666666;	21.2;	15.333333333333334
1376332847;	1;	2399.999679;	985.599868176;	41.06666666666667;	3143680.0;	413836.26666666666;	436.26666666666665;	330.73333333333335;	22.4;	15.933333333333334
1376333147;	1;	2399.999679;	1014.3998643240001;	42.26666666666667;	3143680.0;	441797.3333333333;	347.5333333333333;	281.8666666666667;	20.666666666666668;	15.733333333333333
1376333447;	1;	2399.999679;	1001.5998660359999;	41.73333333333333;	3143680.0;	517294.93333333335;	337.6;	310.93333333333334;	23.066666666666666;	16.733333333333334
1376333747;	1;	2399.999679;	959.9998716;	40.0;	3143680.0;	385875.2;	0.0;	358.53333333333336;	21.533333333333335;	15.533333333333333
1376334047;	1;	2399.999679;	1025.599862826;	42.73333333333333;	3143680.0;	341136.0;	0.5333333333333333;	325.0;	152.73333333333332;	18.8
1376334347;	1;	2399.999679;	2350.399685634;	97.93333333333334;	3143680.0;	701845.0666666667;	0.8;	358.06666666666666;	394.93333333333334;	16.066666666666666
1376334647;	1;	2399.999679;	2047.99972608;	85.33333333333334;	3143680.0;	964688.0;	3.0;	376.20000000000005;	39.333333333333336;	18.466666666666665
1376334947;	1;	2399.999679;	1724.7997693080001;	71.86666666666667;	3143680.0;	645921.6;	0.4;	293.6;	27.2;	18.6
1376335247;	1;	2399.999679;	1475.199802692;	61.46666666666667;	3143680.0;	447389.86666666664;	0.5333333333333333;	294.40000000000003;	25.8;	17.866666666666667
1376335547;	1;	2399.999679;	1331.1998219519999;	55.46666666666667;	3143680.0;	419428.8;	0.0;	437.06666666666666;	18.4;	16.8
1376335847;	1;	2399.999679;	1371.1998166019998;	57.13333333333333;	3143680.0;	327154.4;	0.0;	313.06666666666666;	26.133333333333333;	18.933333333333334
1376336147;	1;	2399.999679;	1079.9998555500001;	45.0;	3143680.0;	366300.26666666666;	0.0;	302.8666666666667;	23.533333333333335;	16.533333333333335
1376336447;	1;	2399.999679;	1054.399858974;	43.93333333333333;	3143680.0;	341134.93333333335;	0.0;	350.2;	20.733333333333334;	15.0
1376336747;	1;	2399.999679;	1134.399848274;	47.26666666666667;	3143680.0;	385872.8;	0.0;	316.0;	21.666666666666668;	15.6
1376337047;	1;	2399.999679;	1111.99985127;	46.33333333333333;	3143680.0;	385874.4;	0.0;	295.1333333333333;	22.266666666666666;	15.8
1376337347;	1;	2399.999679;	1142.399847204;	47.6;	3143680.0;	383077.86666666664;	7.866666666666666;	464.40000000000003;	21.466666666666665;	15.266666666666667
1376337647;	1;	2399.999679;	1175.99984271;	49.0;	3143680.0;	391465.86666666664;	0.0;	307.8;	153.13333333333333;	18.733333333333334
1376337948;	1;	2399.999679;	2377.599681996;	99.06666666666666;	3143680.0;	808100.0;	0.0;	316.66666666666663;	394.6666666666667;	15.266666666666667
1376338248;	1;	2399.999679;	1999.9997325000002;	83.33333333333334;	3143680.0;	1001038.4;	0.0;	332.53333333333336;	40.2;	19.0
1376338548;	1;	2399.999679;	1732.799768238;	72.2;	3143680.0;	665493.6;	0.0;	301.6666666666667;	27.333333333333332;	18.533333333333335
1376338848;	1;	2399.999679;	1502.3997990540001;	62.6;	3143680.0;	528480.5333333333;	7.266666666666667;	318.79999999999995;	25.266666666666666;	17.666666666666668
1376339148;	1;	2399.999679;	1427.199809112;	59.46666666666667;	3143680.0;	444593.86666666664;	0.0;	435.9333333333334;	19.2;	17.266666666666666
1376339448;	1;	2399.999679;	1395.199813392;	58.13333333333333;	3143680.0;	559238.1333333333;	0.0;	269.46666666666664;	26.6;	19.2
1376339748;	1;	2399.999679;	1127.99984913;	47.0;	3143680.0;	444593.86666666664;	0.0;	323.40000000000003;	22.6;	16.066666666666666
1376340048;	1;	2399.999679;	1094.3998536240001;	45.6;	3143680.0;	374688.8;	0.0;	306.0;	21.666666666666668;	15.466666666666667
1376340348;	1;	2399.999679;	1134.399848274;	47.26666666666667;	3143680.0;	355116.8;	0.0;	316.2;	21.666666666666668;	15.533333333333333
1376340648;	1;	2399.999679;	1139.199847632;	47.46666666666667;	3143680.0;	397057.86666666664;	0.0;	316.93333333333334;	21.866666666666667;	15.6
1376340948;	1;	2399.999679;	1139.199847632;	47.46666666666667;	3143680.0;	357911.4666666667;	0.0;	362.93333333333334;	21.6;	15.6
1376341248;	1;	2399.999679;	1159.99984485;	48.33333333333333;	3143680.0;	349523.73333333334;	0.0;	339.6;	152.8;	18.066666666666666
1376341548;	1;	2399.999679;	2369.599683066;	98.73333333333333;	3143680.0;	796916.2666666667;	2.4000000000000004;	341.0;	396.6666666666667;	17.6
1376341848;	1;	2399.999679;	1959.9997378500002;	81.66666666666667;	3143680.0;	864025.0666666667;	0.06666666666666667;	297.8666666666667;	40.8;	19.466666666666665
1376342148;	1;	2399.999679;	1583.99978814;	66.0;	3143680.0;	570422.9333333333;	0.0;	375.3333333333333;	26.133333333333333;	18.066666666666666
1376342448;	1;	2399.999679;	1447.99980633;	60.33333333333333;	3143680.0;	433409.06666666665;	0.3333333333333333;	292.8;	24.533333333333335;	17.466666666666665
1376342748;	1;	2399.999679;	1479.99980205;	61.66666666666667;	3143680.0;	500518.4;	0.0;	467.99999999999994;	20.533333333333335;	18.066666666666666
1376343048;	1;	2399.999679;	1302.399825804;	54.26666666666667;	3143680.0;	377484.8;	0.0;	272.26666666666665;	24.8;	18.333333333333332
1376343348;	1;	2399.999679;	1126.399849344;	46.93333333333333;	3143680.0;	399855.2;	0.0;	296.3333333333333;	22.0;	15.666666666666666
1376343648;	1;	2399.999679;	1071.9998566200002;	44.66666666666667;	3143680.0;	425020.5333333333;	0.0;	314.0;	21.133333333333333;	15.266666666666667
1376343948;	1;	2399.999679;	1171.1998433519998;	48.8;	3143680.0;	343932.0;	0.0;	359.4;	22.8;	16.2
1376344248;	1;	2399.999679;	1127.99984913;	47.0;	3143680.0;	399855.4666666667;	0.0;	333.46666666666664;	22.533333333333335;	16.0
1376344548;	1;	2399.999679;	1156.7998452780002;	48.2;	3143680.0;	461372.8;	0.6666666666666666;	335.2;	22.2;	15.8
1376344848;	1;	2399.999679;	1110.399851484;	46.26666666666667;	3143680.0;	413835.73333333334;	8.0;	326.5333333333333;	150.8;	18.066666666666666
1376345148;	1;	2399.999679;	2356.799684778;	98.2;	3143680.0;	799712.2666666667;	0.5333333333333333;	329.93333333333334;	395.53333333333336;	17.4
1376345448;	1;	2399.999679;	2025.5997290760001;	84.4;	3143680.0;	964687.2;	0.33333333333333337;	343.6;	39.4;	18.733333333333334
1376345748;	1;	2399.999679;	1737.5997675960002;	72.4;	3143680.0;	687864.0;	0.06666666666666667;	312.59999999999997;	27.4;	18.533333333333335
1376346048;	1;	2399.999679;	1497.5997996960002;	62.4;	3143680.0;	508906.6666666667;	0.13333333333333333;	403.8666666666667;	25.933333333333334;	17.933333333333334
1376346348;	1;	2399.999679;	1380.7998153180001;	57.53333333333333;	3143680.0;	492129.6;	0.0;	398.8666666666667;	18.733333333333334;	17.0
1376346648;	1;	2399.999679;	1387.199814462;	57.8;	3143680.0;	562034.4;	0.0;	344.4;	26.266666666666666;	19.0
1376346948;	1;	2399.999679;	1092.799853838;	45.53333333333333;	3143680.0;	441798.13333333336;	0.0;	356.8;	21.866666666666667;	15.666666666666666
1376347248;	1;	2399.999679;	987.199867962;	41.13333333333333;	3143680.0;	458574.6666666667;	0.0;	282.46666666666664;	20.466666666666665;	14.866666666666667
1376347548;	1;	2399.999679;	1153.599845706;	48.06666666666667;	3143680.0;	369097.3333333333;	1.9333333333333333;	315.0;	20.866666666666667;	15.066666666666666
1376347848;	1;	2399.999679;	1503.99979884;	62.66666666666667;	3143680.0;	363504.0;	1.4666666666666666;	320.06666666666666;	24.666666666666668;	38.86666666666667
1376348148;	1;	2399.999679;	1147.199846562;	47.8;	3143680.0;	391465.3333333333;	0.0;	327.26666666666665;	21.733333333333334;	15.666666666666666
1376348448;	1;	2399.999679;	1383.99981489;	57.66666666666667;	3143680.0;	416631.4666666667;	8.2;	307.4666666666667;	150.0;	17.533333333333335
1376348749;	1;	2399.999679;	2419.1996764319997;	100.8;	3143680.0;	894782.9333333333;	0.4666666666666667;	316.4666666666667;	273.73333333333335;	15.666666666666666
1376349049;	1;	2399.999679;	2281.599694836;	95.06666666666666;	3143680.0;	1059758.9333333333;	736.8;	373.73333333333335;	154.4;	16.866666666666667
1376349349;	1;	2399.999679;	1975.99973571;	82.33333333333334;	3143680.0;	833265.8666666667;	720.7333333333333;	283.1333333333333;	33.733333333333334;	22.133333333333333
