Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994608;	3041.99921142;	14.625;	4.0759E7;	1314213.6;	0.0;	1.0666666666666667;	0.0;	1.0
1376315146;	8;	20799.994608;	3041.99921142;	14.625;	4.0759E7;	559238.6666666666;	0.0;	1.2666666666666666;	0.0;	1.0
1376315446;	8;	20799.994608;	3043.732544304;	14.633333333333333;	4.0759E7;	1146440.8;	0.0;	0.8666666666666667;	0.0;	1.0
1376315746;	8;	20799.994608;	2995.1992235520006;	14.4;	4.0759E7;	950707.2;	0.0;	1.4;	1.4666666666666666;	2.3333333333333335
1376316046;	8;	20799.994608;	7890.131287968002;	37.93333333333334;	4.0759E7;	5284821.866666666;	2.6666666666666665;	10.0;	426.06666666666666;	5.266666666666667
1376316346;	8;	20799.994608;	5988.66511422;	28.791666666666664;	4.0759E7;	6962543.2;	0.0;	1.1333333333333333;	2.7333333333333334;	3.6666666666666665
1376316646;	8;	20799.994608;	5624.665208580001;	27.041666666666664;	4.0759E7;	6766808.8;	2.6666666666666665;	2.466666666666667;	427.0;	6.666666666666667
1376316946;	8;	20799.994608;	7959.4646033280005;	38.266666666666666;	4.0759E7;	5760175.733333333;	0.0;	1.0;	1.4666666666666666;	2.3333333333333335
1376317246;	8;	20799.994608;	5440.9319228760005;	26.158333333333335;	4.0759E7;	5816100.0;	2.6;	2.3333333333333335;	374.4;	9.533333333333333
1376317546;	8;	20799.994608;	16114.795822548;	77.475;	4.0759E7;	1.9992847733333334E7;	0.0;	0.8;	7.666666666666667;	9.133333333333333
1376317846;	8;	20799.994608;	745.33314012;	3.583333333333333;	4.0759E7;	1.9153986666666668E7;	0.0;	1.6;	2.466666666666667;	3.6666666666666665
1376318146;	8;	20799.994608;	72.799981128;	0.35;	4.0759E7;	5033163.2;	0.0;	1.3333333333333333;	0.06666666666666667;	1.0
1376318446;	8;	20799.994608;	71.06664824399999;	0.3416666666666666;	4.0759E7;	1062554.9333333333;	0.0;	0.9333333333333333;	0.0;	1.0
1376318746;	8;	20799.994608;	15785.462574588;	75.89166666666667;	4.0759E7;	9479124.8;	2.6666666666666665;	2.066666666666667;	697.0;	16.933333333333334
1376319046;	8;	20799.994608;	5602.131881088;	26.933333333333334;	4.0759E7;	2.1922226933333334E7;	0.0;	1.0666666666666667;	2.533333333333333;	3.6666666666666665
1376319346;	8;	20799.994608;	3066.2658717960003;	14.741666666666667;	4.0759E7;	8136948.266666667;	0.0;	1.3333333333333333;	0.0;	1.0
1376319646;	8;	20799.994608;	2159.732773464;	10.383333333333333;	4.0759E7;	3131745.8666666667;	0.0;	2.8;	1.2666666666666666;	2.4
1376319946;	8;	20799.994608;	15313.99603014;	73.625;	4.0759E7;	1.1380542666666666E7;	2.6666666666666665;	1.8;	483.93333333333334;	12.266666666666667
1376320246;	8;	20799.994608;	12505.99675806;	60.125;	4.0759E7;	1.6609442133333333E7;	0.0;	0.8666666666666667;	66.0;	76.73333333333333
1376320546;	8;	20799.994608;	10247.464010208003;	49.26666666666667;	4.0759E7;	8108987.2;	0.0;	0.9333333333333333;	1.2666666666666666;	2.3333333333333335
1376320846;	8;	20799.994608;	6889.9982139;	33.125;	4.0759E7;	5872024.533333333;	0.0;	1.4;	1.2666666666666666;	2.3333333333333335
1376321146;	8;	20799.994608;	3884.3989930440002;	18.675;	4.0759E7;	4082454.933333333;	0.0;	1.1333333333333333;	1.3333333333333333;	2.3333333333333335
1376321446;	8;	20799.994608;	1707.3328907400003;	8.208333333333334;	4.0759E7;	2908049.3333333335;	2.6;	2.533333333333333;	364.46666666666664;	5.666666666666667
1376321746;	8;	20799.994608;	3045.465877188;	14.641666666666667;	4.0759E7;	2264922.4;	0.0;	7.066666666666666;	0.26666666666666666;	1.0666666666666667
1376322046;	8;	20799.994608;	2248.132750548;	10.808333333333332;	4.0759E7;	2264922.1333333333;	0.0;	1.4666666666666666;	2.4;	2.3333333333333335
1376322346;	8;	20799.994608;	69.33331536000001;	0.33333333333333337;	4.0759E7;	3019896.2666666666;	0.0;	1.2666666666666666;	0.6;	1.6
