Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2599.999343;	55.46665265066667;	2.1333333333333333;	733184.0;	104856.0;	0.0;	4.266666666666667;	592.6666666666666;	542.5333333333333
1376315146;	1;	2599.999343;	58.933318441333334;	2.2666666666666666;	733184.0;	72698.93333333333;	0.0;	4.266666666666667;	527.8666666666667;	481.4
1376315446;	1;	2599.999343;	60.666651336666675;	2.3333333333333335;	733184.0;	106254.13333333333;	0.0;	4.133333333333334;	688.8;	620.4
1376315746;	1;	2599.999343;	41.599989488;	1.6;	733184.0;	81087.73333333334;	0.0;	4.333333333333333;	441.06666666666666;	403.3333333333333
1376316046;	1;	2599.999343;	53.733319755333326;	2.0666666666666664;	733184.0;	50328.8;	0.0;	4.4;	553.0;	516.1333333333333
1376316346;	1;	2599.999343;	65.86665002266666;	2.533333333333333;	733184.0;	47532.53333333333;	0.0;	3.8666666666666667;	626.6;	564.2
1376316646;	1;	2599.999343;	67.59998291800001;	2.6;	733184.0;	47532.53333333333;	0.0;	3.8666666666666667;	740.3333333333334;	673.8666666666667
1376316946;	1;	2599.999343;	71.06664870866665;	2.733333333333333;	733184.0;	75495.2;	0.0;	4.733333333333333;	769.4666666666667;	672.2
1376317246;	1;	2599.999343;	48.533321069333326;	1.8666666666666665;	733184.0;	76893.33333333333;	0.0;	3.933333333333333;	528.9333333333333;	478.6666666666667
1376317546;	1;	2599.999343;	51.99998686;	2.0;	733184.0;	72698.93333333333;	0.0;	4.533333333333333;	440.06666666666666;	404.06666666666666
1376317846;	1;	2599.999343;	48.533321069333326;	1.8666666666666665;	733184.0;	65708.26666666666;	0.0;	4.133333333333334;	459.8666666666667;	425.6666666666667
