Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.998412;	10519.598393738002;	101.15;	1.6347136E7;	1979709.6;	0.0;	0.0;	0.0;	0.4
1376315146;	4;	10399.998412;	10497.065063845333;	100.93333333333334;	1.6347136E7;	704642.4;	0.0;	0.5333333333333333;	0.0;	0.4
1376315446;	4;	10399.998412;	7136.1322437006675;	68.61666666666667;	1.6347136E7;	7806996.8;	0.0;	43.6;	0.6;	122.93333333333334
1376315746;	4;	10399.998412;	571.9999126600001;	5.5;	1.6347136E7;	6095720.0;	0.0;	2.6666666666666665;	0.2;	41.733333333333334
1376316046;	4;	10399.998412;	3074.9328638146667;	29.566666666666666;	1.6347136E7;	2046818.4;	2.8;	107.0;	80.13333333333334;	1.6
1376316346;	4;	10399.998412;	10703.331699016668;	102.91666666666666;	1.6347136E7;	6297046.4;	0.0;	1.3333333333333333;	0.2;	0.6
1376316646;	4;	10399.998412;	10682.531702192666;	102.71666666666665;	1.6347136E7;	8075431.466666667;	0.0;	1.7333333333333334;	0.6666666666666666;	0.3333333333333333
1376316946;	4;	10399.998412;	4442.532654992668;	42.71666666666667;	1.6347136E7;	9764337.866666667;	0.0;	1.2;	0.06666666666666667;	0.8666666666666667
1376317246;	4;	10399.998412;	64.13332354066668;	0.6166666666666667;	1.6347136E7;	7147092.0;	0.0;	0.7333333333333333;	0.4;	0.7333333333333333
1376317546;	4;	10399.998412;	57.199991266000005;	0.55;	1.6347136E7;	1476393.6;	0.0;	0.4666666666666667;	0.06666666666666667;	0.8666666666666667
1376317846;	4;	10399.998412;	53.733325128666664;	0.5166666666666666;	1.6347136E7;	301989.6;	0.0;	0.0;	0.0;	1.0
1376318146;	4;	10399.998412;	76.26665502133334;	0.7333333333333333;	1.6347136E7;	212511.2;	2.8;	3.6666666666666665;	0.13333333333333333;	1.0666666666666667
1376318446;	4;	10399.998412;	2560.1329424206665;	24.616666666666664;	1.6347136E7;	883599.2;	0.06666666666666667;	207.2;	187.0;	3.0
1376318746;	4;	10399.998412;	2620.799599824;	25.2;	1.6347136E7;	3053450.4;	0.0;	195.73333333333332;	186.33333333333334;	3.7333333333333334
1376319046;	4;	10399.998412;	5934.932427114667;	57.06666666666667;	1.6347136E7;	2751460.8;	2.8;	89.2;	54.266666666666666;	3.8
1376319346;	4;	10399.998412;	7290.398886812;	70.1;	1.6347136E7;	4037714.6666666665;	0.0;	40.46666666666667;	18.2;	0.8
1376319646;	4;	10399.998412;	10571.598385798003;	101.65;	1.6347136E7;	8265573.6;	0.0;	1.1333333333333333;	0.0;	0.6
1376319946;	4;	10399.998412;	10592.398382622001;	101.85;	1.6347136E7;	6476003.733333333;	0.0;	0.9333333333333333;	0.0;	0.4666666666666667
1376320246;	4;	10399.998412;	10673.865036849335;	102.63333333333334;	1.6347136E7;	2393547.2;	0.0;	3.0;	0.4666666666666667;	0.4666666666666667
1376320546;	4;	10399.998412;	9753.465177387336;	93.78333333333335;	1.6347136E7;	4451553.6;	0.0;	44.13333333333333;	1.6;	163.53333333333333
1376320846;	4;	10399.998412;	1403.99978562;	13.5;	1.6347136E7;	9932110.133333333;	0.0;	76.33333333333333;	54.333333333333336;	1.4
1376321146;	4;	10399.998412;	8673.598675608002;	83.4;	1.6347136E7;	3031081.3333333335;	0.0;	2.2666666666666666;	0.0;	1.0
1376321446;	4;	10399.998412;	8900.665307603334;	85.58333333333334;	1.6347136E7;	1364545.6;	0.0;	0.8666666666666667;	0.0;	1.0
1376321746;	4;	10399.998412;	8947.465300457336;	86.03333333333335;	1.6347136E7;	794120.8;	0.0;	26.666666666666668;	18.266666666666666;	1.1333333333333333
1376322046;	4;	10399.998412;	9044.531952302666;	86.96666666666665;	1.6347136E7;	2058003.2;	0.7333333333333333;	6.2;	0.8666666666666667;	82.26666666666667
1376322346;	4;	10399.998412;	3052.3995339220005;	29.35;	1.6347136E7;	3187669.6;	0.0;	2.6666666666666665;	0.7333333333333333;	41.733333333333334
1376322647;	4;	10399.998412;	4267.466015057334;	41.03333333333333;	1.6347136E7;	1084925.6;	0.0;	34.4;	18.4;	1.1333333333333333
1376322947;	4;	10399.998412;	5817.065778445333;	55.93333333333333;	1.6347136E7;	659903.2;	0.0;	0.8666666666666667;	0.0;	1.0
1376323247;	4;	10399.998412;	3069.7328646086667;	29.516666666666666;	1.6347136E7;	659903.2;	0.0;	2.3333333333333335;	0.2;	41.733333333333334
1376323547;	4;	10399.998412;	3026.3995378920004;	29.1;	1.6347136E7;	503316.0;	0.0;	2.066666666666667;	0.2;	1.0666666666666667
1376323847;	4;	10399.998412;	1455.99977768;	14.0;	1.6347136E7;	1073740.8;	0.0;	76.4;	54.93333333333333;	42.266666666666666
1376324147;	4;	10399.998412;	8697.865338569334;	83.63333333333334;	1.6347136E7;	1163219.2;	0.0;	2.0;	0.4;	1.0
1376324447;	4;	10399.998412;	8202.132080930669;	78.86666666666667;	1.6347136E7;	794120.8;	0.0;	0.9333333333333333;	0.3333333333333333;	1.0
1376324747;	4;	10399.998412;	8189.99874945;	78.75;	1.6347136E7;	503316.0;	0.0;	0.0;	0.0;	1.0
1376325047;	4;	10399.998412;	7028.665593443334;	67.58333333333333;	1.6347136E7;	380283.2;	0.0;	2.3333333333333335;	0.2;	41.4
1376325347;	4;	10399.998412;	1364.1331250406668;	13.116666666666667;	1.6347136E7;	1476393.6;	0.0;	31.0;	18.866666666666667;	81.93333333333334
1376325647;	4;	10399.998412;	3558.532789972667;	34.21666666666667;	1.6347136E7;	1040186.4;	0.0;	72.73333333333333;	54.666666666666664;	1.5333333333333334
1376325947;	4;	10399.998412;	9722.265182151335;	93.48333333333333;	1.6347136E7;	4082453.6;	0.0;	5.266666666666667;	0.3333333333333333;	0.7333333333333333
1376326247;	4;	10399.998412;	8625.065349685334;	82.93333333333334;	1.6347136E7;	7493820.8;	0.0;	0.13333333333333333;	0.2;	0.6
1376326547;	4;	10399.998412;	8200.398747862;	78.85;	1.6347136E7;	5883209.066666666;	0.0;	3.6;	0.06666666666666667;	0.6666666666666666
1376326847;	4;	10399.998412;	6820.665625203334;	65.58333333333333;	1.6347136E7;	1.0614383466666667E7;	0.0;	1.5333333333333334;	0.2;	41.733333333333334
1376327147;	4;	10399.998412;	4846.399259992;	46.6;	1.6347136E7;	3154113.8666666667;	0.0;	3.066666666666667;	0.8666666666666667;	82.26666666666667
1376327447;	4;	10399.998412;	266.9332925746667;	2.566666666666667;	1.6347136E7;	1688904.8;	0.0;	66.93333333333334;	54.666666666666664;	41.86666666666667
1376327747;	4;	10399.998412;	5548.399152802001;	53.35;	1.6347136E7;	1420469.6;	0.0;	36.93333333333333;	18.8;	1.1333333333333333
1376328047;	4;	10399.998412;	7995.865445759334;	76.88333333333333;	1.6347136E7;	4440367.466666667;	0.0;	0.9333333333333333;	0.0;	0.6
1376328347;	4;	10399.998412;	8007.99877724;	77.0;	1.6347136E7;	6789177.6;	0.0;	0.0;	0.0;	0.4666666666666667
1376328647;	4;	10399.998412;	8609.465352067335;	82.78333333333335;	1.6347136E7;	3724540.0;	0.0;	0.13333333333333333;	0.0;	0.4
1376328947;	4;	10399.998412;	8611.198685136002;	82.8;	1.6347136E7;	2348809.066666667;	0.0;	1.2;	0.4;	0.5333333333333333
1376329247;	4;	10399.998412;	2275.866319159334;	21.883333333333336;	1.6347136E7;	1.1341396E7;	0.0;	48.06666666666667;	37.4;	163.2
1376329547;	4;	10399.998412;	4804.799266344001;	46.2;	1.6347136E7;	4127192.8;	0.0;	33.333333333333336;	18.8;	1.1333333333333333
1376329847;	4;	10399.998412;	6850.132287370669;	65.86666666666667;	1.6347136E7;	1476393.6;	0.0;	1.5333333333333334;	0.0;	1.0
1376330147;	4;	10399.998412;	6813.7322929286665;	65.51666666666667;	1.6347136E7;	704642.4;	0.0;	0.4;	0.0;	1.0
1376330447;	4;	10399.998412;	7399.598870138001;	71.15;	1.6347136E7;	671088.0;	0.0;	26.666666666666668;	18.133333333333333;	1.1333333333333333
1376330747;	4;	10399.998412;	6555.465665697333;	63.03333333333333;	1.6347136E7;	2796200.8;	0.0;	45.8;	0.7333333333333333;	122.26666666666667
1376331047;	4;	10399.998412;	3003.8662079993337;	28.883333333333336;	1.6347136E7;	3456105.066666667;	0.0;	1.1333333333333333;	0.5333333333333333;	1.0
1376331347;	4;	10399.998412;	6768.665633143333;	65.08333333333333;	1.6347136E7;	1923785.6;	0.0;	75.93333333333334;	54.86666666666667;	1.3333333333333333
1376331647;	4;	10399.998412;	9533.331877666666;	91.66666666666666;	1.6347136E7;	5939132.533333333;	0.0;	0.6;	0.0;	0.6
1376331947;	4;	10399.998412;	8453.465375887334;	81.28333333333333;	1.6347136E7;	1.0871633066666666E7;	0.0;	2.933333333333333;	0.2;	41.4
1376332247;	4;	10399.998412;	8803.598655758002;	84.65;	1.6347136E7;	4384443.733333333;	0.0;	27.133333333333333;	18.466666666666665;	1.0
1376332547;	4;	10399.998412;	6229.599048788001;	59.9;	1.6347136E7;	2561319.2;	0.8666666666666667;	5.066666666666666;	0.8;	122.4
1376332847;	4;	10399.998412;	3067.9995315400006;	29.5;	1.6347136E7;	1811937.6;	0.0;	59.733333333333334;	36.333333333333336;	1.2
1376333147;	4;	10399.998412;	7377.065540245335;	70.93333333333334;	1.6347136E7;	2259330.4;	0.0;	30.8;	18.8;	0.8666666666666667
1376333447;	4;	10399.998412;	9148.531936422665;	87.96666666666665;	1.6347136E7;	7247754.933333334;	0.0;	44.333333333333336;	0.26666666666666666;	41.333333333333336
1376333747;	4;	10399.998412;	8335.598727218001;	80.15;	1.6347136E7;	5301598.933333334;	0.0;	0.2;	0.0;	1.0
1376334047;	4;	10399.998412;	9484.798551744001;	91.2;	1.6347136E7;	1744828.8;	0.0;	27.733333333333334;	18.4;	1.0
1376334347;	4;	10399.998412;	5588.265813381333;	53.73333333333333;	1.6347136E7;	2840939.2;	0.0;	5.266666666666667;	0.8;	122.33333333333333
1376334647;	4;	10399.998412;	3376.532817762667;	32.46666666666667;	1.6347136E7;	1688904.8;	0.0;	72.33333333333333;	54.8;	1.5333333333333334
1376334947;	4;	10399.998412;	9535.065210735334;	91.68333333333334;	1.6347136E7;	3344256.2666666666;	0.0;	4.933333333333334;	0.2;	0.6
1376335247;	4;	10399.998412;	8859.065313955334;	85.18333333333334;	1.6347136E7;	8243204.0;	0.0;	3.066666666666667;	0.26666666666666666;	41.333333333333336
1376335547;	4;	10399.998412;	8651.065345715335;	83.18333333333334;	1.6347136E7;	4004159.7333333334;	0.0;	26.666666666666668;	18.4;	1.0666666666666667
1376335847;	4;	10399.998412;	9793.331837966667;	94.16666666666666;	1.6347136E7;	2102742.4;	0.0;	2.2;	0.3333333333333333;	41.06666666666667
1376336147;	4;	10399.998412;	4328.132672460667;	41.61666666666667;	1.6347136E7;	3892311.2;	0.0;	3.466666666666667;	0.6666666666666666;	81.93333333333334
1376336447;	4;	10399.998412;	2835.7329003386667;	27.266666666666666;	1.6347136E7;	1543502.4;	0.0;	44.8;	36.333333333333336;	1.4
1376336747;	4;	10399.998412;	6144.665728423333;	59.08333333333333;	1.6347136E7;	928338.4;	0.0;	10.933333333333334;	1.1333333333333333;	41.46666666666667
1376337047;	4;	10399.998412;	5733.865791149334;	55.13333333333333;	1.6347136E7;	1196773.6;	0.0;	1.0;	0.06666666666666667;	1.0
1376337347;	4;	10399.998412;	7699.465491017334;	74.03333333333333;	1.6347136E7;	1599426.4;	0.0;	51.333333333333336;	36.333333333333336;	1.0
1376337647;	4;	10399.998412;	8467.332040436668;	81.41666666666667;	1.6347136E7;	4138378.1333333333;	0.0;	1.8666666666666667;	0.26666666666666666;	0.6
1376337947;	4;	10399.998412;	6895.198947156001;	66.3;	1.6347136E7;	7158277.6;	0.0;	43.266666666666666;	0.5333333333333333;	81.66666666666667
1376338248;	4;	10399.998412;	5841.332441406668;	56.16666666666667;	1.6347136E7;	6464818.666666667;	0.0;	50.8;	36.06666666666667;	1.3333333333333333
1376338548;	4;	10399.998412;	8332.132061080669;	80.11666666666667;	1.6347136E7;	3265962.4;	0.0;	3.533333333333333;	0.4;	81.66666666666667
1376338848;	4;	10399.998412;	5985.199086106;	57.55;	1.6347136E7;	3120560.0;	0.0;	1.6666666666666667;	0.3333333333333333;	1.0
