Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.997216;	1313.8663149546667;	12.633333333333333;	1.6777216E7;	1487578.4;	0.06666666666666667;	63.6;	388.2;	524.4
1376315146;	4;	10399.997216;	1487.199601888;	14.3;	1.6777216E7;	1834307.2;	0.0;	64.0;	399.3333333333333;	594.7333333333333
1376315446;	4;	10399.997216;	1306.9329834773334;	12.566666666666668;	1.6777216E7;	1789568.0;	0.0;	45.0;	363.73333333333335;	466.6
1376315746;	4;	10399.997216;	974.1330725653335;	9.366666666666667;	1.6777216E7;	1476393.6;	0.0;	36.86666666666667;	244.86666666666667;	291.8
1376316046;	4;	10399.997216;	1060.7997160319999;	10.2;	1.6777216E7;	1632980.8;	0.0;	37.8;	265.1333333333333;	258.26666666666665
1376316346;	4;	10399.997216;	592.799841312;	5.7;	1.6777216E7;	1554687.2;	0.0;	22.533333333333335;	140.53333333333333;	140.73333333333332
1376316646;	4;	10399.997216;	450.6665460266666;	4.333333333333333;	1.6777216E7;	1073740.8;	0.06666666666666667;	12.266666666666667;	123.86666666666666;	38.93333333333333
1376316946;	4;	10399.997216;	455.8665446346666;	4.383333333333333;	1.6777216E7;	894784.0;	0.0;	13.466666666666667;	123.46666666666667;	37.0
1376317246;	4;	10399.997216;	480.1332048053334;	4.616666666666667;	1.6777216E7;	961892.8;	0.0;	12.866666666666667;	129.6;	57.733333333333334
1376317546;	4;	10399.997216;	500.9331992373333;	4.816666666666666;	1.6777216E7;	1152034.4;	0.0;	13.0;	129.86666666666667;	58.8
1376317846;	4;	10399.997216;	499.199866368;	4.8;	1.6777216E7;	961892.8;	58.333333333333336;	69.66666666666667;	126.2;	55.53333333333333
1376318146;	4;	10399.997216;	473.19987332799997;	4.55;	1.6777216E7;	1051371.2;	0.4;	21.866666666666667;	126.13333333333334;	41.733333333333334
1376318446;	4;	10399.997216;	474.9332061973333;	4.566666666666666;	1.6777216E7;	1442839.2;	0.0;	11.133333333333333;	124.86666666666666;	38.6
1376318746;	4;	10399.997216;	478.39987193599995;	4.6;	1.6777216E7;	939523.2;	0.5333333333333333;	16.2;	127.66666666666667;	47.4
1376319046;	4;	10399.997216;	443.73321454933335;	4.266666666666667;	1.6777216E7;	850044.8;	0.0;	10.266666666666667;	125.2;	39.266666666666666
1376319346;	4;	10399.997216;	469.73320758933335;	4.516666666666667;	1.6777216E7;	715827.2;	0.0;	12.133333333333333;	128.33333333333334;	50.86666666666667
1376319646;	4;	10399.997216;	454.1332117653334;	4.366666666666667;	1.6777216E7;	794120.8;	0.4666666666666667;	14.666666666666666;	125.13333333333334;	40.266666666666666
1376319946;	4;	10399.997216;	466.26654185066667;	4.483333333333333;	1.6777216E7;	883599.2;	0.0;	22.733333333333334;	128.4;	50.86666666666667
1376320246;	4;	10399.998476;	623.99990856;	6.0;	1.6777216E7;	1174404.0;	0.0;	8.5;	126.0;	38.5
1376320546;	4;	10399.998476;	474.93326373733333;	4.566666666666666;	1.6777216E7;	1073740.8;	0.0;	12.8;	124.8;	38.93333333333333
1376320846;	4;	10399.998476;	483.59992913400004;	4.65;	1.6777216E7;	872414.4;	0.0;	10.8;	124.33333333333333;	38.2
1376321146;	4;	10399.998476;	606.6665777666667;	5.833333333333334;	1.6777216E7;	861229.6;	0.0;	19.266666666666666;	147.6;	109.93333333333334
1376321446;	4;	10399.998476;	485.33326221333334;	4.666666666666667;	1.6777216E7;	1073740.8;	0.0;	23.8;	125.8;	43.333333333333336
1376321746;	4;	10399.995992;	1351.99947896;	13.0;	1.6777216E7;	838860.0;	0.0;	9.5;	406.0;	402.0
1376322046;	4;	10399.995992;	847.5996733480001;	8.15;	1.6777216E7;	961892.8;	0.0;	14.266666666666667;	367.06666666666666;	355.1333333333333
1376322346;	4;	10399.998464;	970.6665233066668;	9.333333333333334;	1.6777216E7;	838860.0;	0.0;	9.5;	382.5;	391.0
1376322647;	4;	10399.998464;	1036.5331802453334;	9.966666666666667;	1.6777216E7;	995447.2;	0.0;	38.333333333333336;	413.8;	449.2
1376322947;	4;	10399.998464;	1535.7331065173335;	14.766666666666667;	1.6777216E7;	1308621.6;	0.0;	43.53333333333333;	611.5333333333333;	689.0666666666667
1376323247;	4;	10399.998464;	1495.8664457386665;	14.383333333333333;	1.6777216E7;	1174404.0;	0.0;	38.2;	603.7333333333333;	676.8666666666667
1376323547;	4;	10399.998464;	1516.6664426666666;	14.583333333333332;	1.6777216E7;	1118480.0;	0.0;	39.333333333333336;	611.9333333333333;	684.2
1376323847;	4;	10399.998464;	1528.799774208;	14.7;	1.6777216E7;	1051371.2;	0.0;	38.53333333333333;	601.7333333333333;	673.8666666666667
1376324147;	4;	10399.998464;	1565.199768832;	15.05;	1.6777216E7;	984262.4;	0.0;	40.4;	599.6666666666666;	670.1333333333333
1376324447;	4;	10399.998464;	1476.7997818879999;	14.2;	1.6777216E7;	782936.0;	0.0;	38.86666666666667;	591.6;	661.0666666666667
1376324747;	4;	10399.998464;	1454.2664518826668;	13.983333333333333;	1.6777216E7;	1051371.2;	0.0;	47.4;	603.2666666666667;	675.9333333333333
1376325047;	4;	10399.998464;	1454.2664518826668;	13.983333333333333;	1.6777216E7;	973077.6;	0.0;	40.06666666666667;	597.7333333333333;	669.4666666666667
1376325347;	4;	10399.998464;	1513.1997765120002;	14.55;	1.6777216E7;	939523.2;	0.13333333333333333;	42.8;	615.4666666666667;	693.6
1376325647;	4;	10399.998464;	1577.3331003733335;	15.166666666666668;	1.6777216E7;	1107295.2;	0.0;	43.733333333333334;	617.6;	704.0666666666667
1376325947;	4;	10399.998464;	1584.2664326826666;	15.233333333333333;	1.6777216E7;	1062556.0;	0.0;	46.333333333333336;	604.0;	687.6666666666666
1376326247;	4;	10399.998464;	1573.8664342186667;	15.133333333333333;	1.6777216E7;	1040186.4;	0.0;	45.0;	601.5333333333333;	686.8666666666667
1376326547;	4;	10399.998464;	1596.3997642240001;	15.35;	1.6777216E7;	1140849.6;	0.0;	44.2;	608.8666666666667;	689.4666666666667
1376326847;	4;	10399.998464;	1627.599759616;	15.65;	1.6777216E7;	850044.8;	0.0;	42.53333333333333;	613.2666666666667;	691.7333333333333
1376327147;	4;	10399.998464;	1613.7330949973336;	15.516666666666667;	1.6777216E7;	827675.2;	0.0;	42.666666666666664;	617.1333333333333;	699.8
1376327447;	4;	10399.998464;	1551.3331042133336;	14.916666666666668;	1.6777216E7;	872414.4;	0.0;	42.46666666666667;	609.4;	684.6
1376327747;	4;	10399.998464;	1605.0664296106665;	15.433333333333332;	1.6777216E7;	1062556.0;	0.0;	41.666666666666664;	591.9333333333333;	660.6
1376328047;	4;	10399.997232;	1585.99957788;	15.25;	1.6777216E7;	671088.0;	0.0;	45.666666666666664;	583.1666666666666;	666.5833333333334
1376328347;	4;	10399.997232;	1523.5995944879999;	14.65;	1.6777216E7;	1062556.0;	0.0;	43.266666666666666;	581.1333333333333;	650.7333333333333
1376328647;	4;	10399.997232;	1566.9329162880001;	15.066666666666668;	1.6777216E7;	1163219.2;	0.0;	47.666666666666664;	594.4666666666667;	664.8
1376328947;	4;	10399.997232;	1537.4662574640001;	14.783333333333333;	1.6777216E7;	939523.2;	0.26666666666666666;	40.666666666666664;	593.4;	663.7333333333333
1376329247;	4;	10399.997232;	1547.866254696;	14.883333333333333;	1.6777216E7;	894784.0;	0.0;	42.86666666666667;	590.3333333333334;	666.8
1376329547;	4;	10399.997232;	1539.199590336;	14.8;	1.6777216E7;	894784.0;	0.0;	41.0;	592.4666666666667;	661.6666666666666
1376329847;	4;	10399.997232;	1481.99960556;	14.25;	1.6777216E7;	1342176.0;	0.0;	40.333333333333336;	573.4666666666667;	640.4666666666667
1376330147;	4;	10399.997232;	1506.2662657679998;	14.483333333333333;	1.6777216E7;	1409284.8;	0.0;	38.333333333333336;	600.1333333333333;	670.9333333333333
1376330447;	4;	10399.997232;	1539.199590336;	14.8;	1.6777216E7;	1174404.0;	0.0;	39.4;	593.8666666666667;	664.0666666666667
1376330747;	4;	10399.997232;	1509.7329315119998;	14.516666666666667;	1.6777216E7;	905968.8;	0.0;	39.4;	584.2;	650.0666666666667
1376331047;	4;	10399.998464;	1559.9997696;	15.0;	1.6777216E7;	1174404.0;	0.0;	35.0;	601.5;	674.5
1376331347;	4;	10399.998464;	1561.7331026773336;	15.016666666666667;	1.6777216E7;	1073740.8;	0.26666666666666666;	51.93333333333333;	594.3333333333334;	666.7333333333333
1376331647;	4;	10399.998464;	1494.1331126613334;	14.366666666666667;	1.6777216E7;	939523.2;	0.0;	39.86666666666667;	576.7333333333333;	641.4
1376331947;	4;	10399.998464;	1535.7331065173335;	14.766666666666667;	1.6777216E7;	1040186.4;	0.0;	38.46666666666667;	601.2666666666667;	673.9333333333333
1376332247;	4;	10399.998464;	1546.1331049813334;	14.866666666666667;	1.6777216E7;	939523.2;	0.0;	43.46666666666667;	591.2;	667.0666666666667
1376332547;	4;	10399.998464;	1589.4664319146666;	15.283333333333333;	1.6777216E7;	760566.4;	0.26666666666666666;	46.333333333333336;	598.8666666666667;	673.0666666666667
1376332847;	4;	10399.998464;	1559.9997696;	15.0;	1.6777216E7;	1163219.2;	0.0;	42.06666666666667;	599.6666666666666;	676.3333333333334
1376333147;	4;	10399.998464;	1603.3330965333337;	15.416666666666668;	1.6777216E7;	928338.4;	0.0;	50.06666666666667;	584.4;	655.0666666666667
1376333447;	4;	10399.998464;	1573.8664342186667;	15.133333333333333;	1.6777216E7;	1230328.0;	0.0;	40.733333333333334;	578.6;	645.0666666666667
1376333747;	4;	10399.997232;	1906.6661591999998;	18.333333333333332;	1.6777216E7;	838860.0;	0.0;	32.0;	590.5;	657.0
