Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.995964;	10724.129171544664;	103.11666666666666;	1.6347136E7;	6688514.4;	0.0;	0.2;	0.0;	0.3333333333333333
1376315146;	4;	10399.995964;	10725.862504205334;	103.13333333333334;	1.6347136E7;	3221223.2;	0.0;	0.26666666666666666;	0.0;	0.2
1376315446;	4;	10399.995964;	10798.662475953335;	103.83333333333334;	1.6347136E7;	1342176.0;	0.0;	0.0;	0.0;	0.3333333333333333
1376315746;	4;	10399.995964;	10694.662516313336;	102.83333333333334;	1.6347136E7;	425022.4;	0.0;	0.2;	0.0;	0.06666666666666667
1376316046;	4;	10399.995964;	3669.465242631333;	35.28333333333333;	1.6347136E7;	1.1676940266666668E7;	0.0;	43.733333333333334;	1.5333333333333334;	163.93333333333334
1376316346;	4;	10399.995964;	4101.065075137333;	39.43333333333334;	1.6347136E7;	5268043.2;	3.2;	97.13333333333334;	60.13333333333333;	1.4666666666666666
1376316646;	4;	10399.995964;	9011.596502806;	86.65;	1.6347136E7;	1946155.2;	0.0;	50.93333333333333;	47.13333333333333;	1.2666666666666666
1376316946;	4;	10399.995964;	4333.331651666667;	41.66666666666667;	1.6347136E7;	4529846.666666667;	0.0;	10.4;	0.13333333333333333;	0.8666666666666667
1376317246;	4;	10399.995964;	25.99998991;	0.25;	1.6347136E7;	2471841.3333333335;	0.06666666666666667;	1.1333333333333333;	0.4;	0.7333333333333333
1376317546;	4;	10399.995964;	25.99998991;	0.25;	1.6347136E7;	447392.0;	0.0;	0.8;	0.0;	1.0
1376317846;	4;	10399.995964;	25.99998991;	0.25;	1.6347136E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1376318146;	4;	10399.995964;	36.399985873999995;	0.35;	1.6347136E7;	123032.8;	2.8;	1.4;	0.13333333333333333;	1.0
1376318446;	4;	10399.995964;	5456.5312157786675;	52.46666666666667;	1.6347136E7;	883599.2;	0.0;	125.26666666666667;	104.13333333333334;	1.4
1376318746;	4;	10399.995964;	10841.99579247;	104.25;	1.6347136E7;	2270515.466666667;	0.0;	0.9333333333333333;	0.6;	0.4666666666666667
1376319046;	4;	10399.995964;	10729.329169526665;	103.16666666666666;	1.6347136E7;	4932499.466666667;	0.0;	1.0666666666666667;	0.13333333333333333;	0.3333333333333333
1376319346;	4;	10399.995964;	10684.262520349333;	102.73333333333333;	1.6347136E7;	1823122.4;	0.0;	10.666666666666666;	0.13333333333333333;	0.26666666666666666
1376319646;	4;	10399.995964;	10649.595867136;	102.4;	1.6347136E7;	503316.0;	0.0;	0.2;	0.0;	0.13333333333333333
