Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5851.998768;	206.77062313599998;	3.533333333333333;	8353792.0;	402651.2;	545.4;	84.0;	1.5333333333333334;	0.0
1376315146;	2;	5851.998768;	224.32661944;	3.833333333333333;	8353792.0;	430614.13333333336;	1236.0666666666668;	90.19999999999999;	1.8666666666666667;	1.6666666666666667
1376315446;	2;	5851.998768;	198.96795811200002;	3.4;	8353792.0;	469760.8;	607.4666666666667;	105.13333333333334;	1.8666666666666667;	0.13333333333333333
1376315746;	2;	5851.998768;	232.12928446400002;	3.966666666666667;	8353792.0;	553646.4;	1587.6666666666667;	89.4;	1.8666666666666667;	0.0
1376316046;	2;	5851.998768;	241.882615744;	4.133333333333333;	8353792.0;	425022.13333333336;	1272.2;	139.6;	13.333333333333334;	1.8666666666666667
1376316346;	2;	5851.998768;	255.53727953600006;	4.366666666666667;	8353792.0;	738195.4666666667;	1604.8666666666666;	121.66666666666669;	2.066666666666667;	0.0
1376316646;	2;	5851.998768;	214.57328816000006;	3.666666666666667;	8353792.0;	749380.5333333333;	552.6;	85.46666666666667;	1.6;	0.0
1376316946;	2;	5851.998768;	253.58661328;	4.333333333333333;	8353792.0;	553646.4;	1280.6;	93.4;	2.3333333333333335;	1.7333333333333334
1376317246;	2;	5851.998768;	197.017291856;	3.3666666666666667;	8353792.0;	536868.8;	624.5333333333334;	105.66666666666666;	2.066666666666667;	0.13333333333333333
1376317546;	2;	5851.998768;	241.882615744;	4.133333333333333;	8353792.0;	620755.4666666667;	1695.7999999999995;	93.60000000000001;	2.7333333333333334;	0.0
1376317846;	2;	5851.998768;	239.931949488;	4.1;	8353792.0;	637532.0;	1392.3333333333333;	103.26666666666668;	3.3333333333333335;	1.6666666666666667
1376318146;	2;	5851.998768;	202.86929062400003;	3.466666666666667;	8353792.0;	441798.13333333336;	666.0;	111.0;	2.533333333333333;	0.0
1376318446;	2;	5851.998768;	220.42528692800002;	3.766666666666667;	8353792.0;	436205.6;	593.8;	91.86666666666666;	1.9333333333333333;	0.0
1376318746;	2;	5851.998768;	234.07995072000003;	4.0;	8353792.0;	402652.5333333333;	1241.8666666666666;	86.0;	1.8;	1.6666666666666667
1376319046;	2;	5851.998768;	195.0666256;	3.333333333333333;	8353792.0;	609570.6666666666;	576.6;	104.39999999999999;	1.8666666666666667;	0.13333333333333333
1376319346;	2;	5851.998768;	243.83328200000003;	4.166666666666667;	8353792.0;	665494.6666666666;	1816.2;	313.00000000000006;	59.4;	1.0666666666666667
1376319646;	2;	5851.998768;	224.32661944;	3.833333333333333;	8353792.0;	603978.4;	1234.9333333333334;	134.93333333333334;	13.8;	1.9333333333333333
