Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	9599.998716;	4463.99940294;	46.5;	3141632.0;	1145043.4666666666;	0.0;	1143.8;	357.2;	33.8
1376315146;	4;	9599.998716;	3697.5995054459995;	38.516666666666666;	3141632.0;	977269.8666666667;	0.0;	1066.6;	283.6666666666667;	29.533333333333335
1376315446;	4;	9599.998716;	4307.1994239119995;	44.86666666666667;	3141632.0;	998241.6;	0.0;	1133.0;	354.93333333333334;	33.13333333333333
1376315746;	4;	9599.998716;	3715.199503092;	38.7;	3141632.0;	918550.4;	0.0;	1069.8;	283.73333333333335;	29.4
1376316046;	4;	9599.998716;	4259.199430332;	44.36666666666667;	3141632.0;	1061156.5333333334;	0.0;	1133.5333333333333;	356.2;	33.6
1376316346;	4;	9599.998716;	3447.9995388299994;	35.916666666666664;	3141632.0;	813692.8;	0.26666666666666666;	1103.4;	285.06666666666666;	29.933333333333334
1376316646;	4;	9599.998716;	4321.599421986;	45.01666666666667;	3141632.0;	1040184.8;	0.0;	1143.6666666666667;	357.6666666666667;	33.93333333333333
1376316946;	4;	9599.998716;	3247.99956558;	33.833333333333336;	3141632.0;	1098905.0666666667;	3.2666666666666666;	1069.7333333333333;	283.26666666666665;	29.4
1376317246;	4;	9599.998716;	3583.99952064;	37.333333333333336;	3141632.0;	1094712.0;	0.0;	1153.1333333333334;	356.06666666666666;	33.6
1376317546;	4;	9599.998716;	3526.399528344;	36.733333333333334;	3141632.0;	1140848.2666666666;	0.0;	1060.0666666666666;	283.26666666666665;	29.266666666666666
1376317846;	4;	9599.998716;	4196.799438678;	43.71666666666667;	3141632.0;	1065352.0;	0.0;	1135.0666666666666;	356.73333333333335;	33.733333333333334
1376318146;	4;	9599.998716;	3609.599517216;	37.6;	3141632.0;	1015019.7333333333;	0.13333333333333333;	1101.6;	285.53333333333336;	30.333333333333332
1376318446;	4;	9599.998716;	4649.599378116;	48.43333333333333;	3141632.0;	880801.0666666667;	0.0;	1138.5333333333333;	358.3333333333333;	34.333333333333336
1376318746;	4;	9599.998716;	3599.9995185000002;	37.5;	3141632.0;	905967.2;	0.0;	1071.6666666666667;	283.6666666666667;	29.533333333333335
1376319046;	4;	9599.998716;	4236.799433328;	44.13333333333333;	3141632.0;	973076.0;	0.0;	1135.4;	355.53333333333336;	33.4
1376319346;	4;	9599.998716;	3603.1995180719996;	37.53333333333333;	3141632.0;	910161.3333333334;	0.0;	1069.0666666666666;	283.26666666666665;	29.266666666666666
1376319646;	4;	9599.998716;	4270.399428834;	44.48333333333333;	3141632.0;	973075.7333333333;	0.0;	1144.5333333333333;	356.73333333333335;	33.8
1376319946;	4;	9599.998716;	3263.99956344;	34.0;	3141632.0;	964687.2;	0.13333333333333333;	1091.0666666666666;	284.2;	29.666666666666668
1376320246;	4;	9599.998716;	3670.399509084;	38.233333333333334;	3141632.0;	1031796.0;	0.0;	1144.6;	358.0;	34.06666666666667
1376320546;	4;	9599.998716;	3579.1995212819998;	37.28333333333333;	3141632.0;	1241513.0666666667;	0.0;	1079.8666666666666;	283.2;	29.4
1376320846;	4;	9599.998716;	4169.599442316;	43.43333333333333;	3141632.0;	1069545.8666666667;	0.0;	1155.9333333333334;	355.8;	33.333333333333336
