Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.998524;	10763.99847234;	103.5;	1.634304E7;	8645856.8;	0.0;	1.6666666666666667;	0.0;	0.4666666666666667
1376315146;	4;	10399.998524;	10826.398463484;	104.1;	1.634304E7;	4719988.0;	0.0;	0.06666666666666667;	0.0;	0.4666666666666667
1376315446;	4;	10399.998524;	10793.465134824668;	103.78333333333335;	1.634304E7;	2292884.0;	0.06666666666666667;	2.8;	0.06666666666666667;	0.6
1376315746;	4;	10399.998524;	10821.198464222001;	104.05;	1.634304E7;	1040186.4;	0.0;	0.4666666666666667;	0.0;	0.3333333333333333
1376316046;	4;	10399.998524;	10675.598484886003;	102.65;	1.634304E7;	1867862.6666666667;	0.0;	41.93333333333333;	1.0666666666666667;	81.93333333333334
1376316346;	4;	10399.998524;	1650.1330991413333;	15.866666666666667;	1.634304E7;	1.2169071733333332E7;	0.0;	2.933333333333333;	0.7333333333333333;	82.46666666666667
1376316646;	4;	10399.998524;	998.3998583040001;	9.6;	1.634304E7;	3545582.933333333;	0.0;	104.6;	80.33333333333333;	1.5333333333333334
1376316946;	4;	10399.998524;	4109.732750067334;	39.516666666666666;	1.634304E7;	3981790.4;	0.0;	4.0;	0.06666666666666667;	0.9333333333333333
1376317246;	4;	10399.998524;	25.99999631;	0.25;	1.634304E7;	2013264.0;	0.0;	0.7333333333333333;	0.3333333333333333;	0.7333333333333333
1376317546;	4;	10399.998524;	25.99999631;	0.25;	1.634304E7;	335544.0;	0.0;	0.6666666666666666;	0.0;	1.0
1376317846;	4;	10399.998524;	25.99999631;	0.25;	1.634304E7;	0.0;	0.0;	0.4666666666666667;	0.0;	1.0
1376318146;	4;	10399.998524;	36.399994834;	0.35;	1.634304E7;	33554.4;	2.8666666666666667;	1.3333333333333333;	0.13333333333333333;	1.0
1376318446;	4;	10399.998524;	5404.532566305334;	51.96666666666667;	1.634304E7;	827675.2;	0.0;	128.53333333333333;	104.06666666666666;	1.8
1376318746;	4;	10399.998524;	10862.798458318;	104.45;	1.634304E7;	1957340.0;	0.0;	0.6;	0.6;	0.2
1376319046;	4;	10399.998524;	10855.865125968669;	104.38333333333334;	1.634304E7;	4004160.533333333;	0.0;	0.3333333333333333;	0.06666666666666667;	0.5333333333333333
1376319346;	4;	10399.998524;	10857.598459056002;	104.4;	1.634304E7;	1364545.6;	0.0;	0.13333333333333333;	0.13333333333333333;	0.4
1376319646;	4;	10399.998524;	10866.265124492666;	104.48333333333333;	1.634304E7;	436207.2;	0.0;	0.13333333333333333;	0.0;	0.4
1376319946;	4;	10399.998524;	8801.865417478668;	84.63333333333334;	1.634304E7;	3355442.4;	0.8;	4.866666666666666;	0.0;	0.8666666666666667
1376320246;	4;	10399.998524;	648.2665746626667;	6.233333333333333;	1.634304E7;	2829754.933333333;	2.8666666666666667;	90.86666666666666;	72.53333333333333;	1.6
1376320546;	4;	10399.998524;	7753.198899642;	74.55;	1.634304E7;	1756014.1333333333;	0.0;	73.93333333333334;	54.733333333333334;	0.9333333333333333
1376320846;	4;	10399.998524;	10854.131792881333;	104.36666666666666;	1.634304E7;	7683963.2;	0.0;	1.0;	0.3333333333333333;	0.4
