Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.995288;	613.599860996;	2.95;	6.6828288E7;	0.0;	0.0;	11.333333333333332;	108.4;	96.66666666666667
1376315146;	8;	20799.995288;	604.9331962926666;	2.908333333333333;	6.6828288E7;	268435.2;	0.0;	11.733333333333334;	108.33333333333333;	96.53333333333333
1376315446;	8;	20799.995288;	603.199863352;	2.9;	6.6828288E7;	0.0;	0.0;	11.399999999999999;	108.26666666666667;	96.6
1376315746;	8;	20799.995288;	606.6665292333333;	2.916666666666667;	6.6828288E7;	0.0;	0.0;	11.333333333333334;	108.6;	96.66666666666667
1376316046;	8;	20799.995288;	610.1331951146666;	2.933333333333333;	6.6828288E7;	447392.0;	0.0;	11.666666666666668;	108.53333333333333;	96.46666666666667
1376316346;	8;	20799.995288;	608.399862174;	2.925;	6.6828288E7;	671088.0;	0.0;	12.333333333333332;	108.26666666666667;	96.26666666666667
1376316646;	8;	20799.995288;	610.1331951146666;	2.933333333333333;	6.6828288E7;	671088.0;	0.0;	11.733333333333334;	108.46666666666667;	96.33333333333333
1376316946;	8;	20799.995288;	606.6665292333333;	2.916666666666667;	6.6828288E7;	492131.2;	0.0;	11.466666666666667;	108.53333333333333;	96.46666666666667
1376317246;	8;	20799.995288;	630.9331904026666;	3.033333333333333;	6.6828288E7;	671088.0;	0.0;	16.933333333333334;	108.6;	96.73333333333333
1376317546;	8;	20799.995288;	608.399862174;	2.925;	6.6828288E7;	313174.4;	0.0;	11.333333333333332;	108.46666666666667;	96.46666666666667
1376317846;	8;	20799.995288;	610.1331951146666;	2.933333333333333;	6.6828288E7;	492131.2;	0.0;	11.6;	108.53333333333333;	96.53333333333333
1376318146;	8;	20799.995288;	604.9331962926666;	2.908333333333333;	6.6828288E7;	1207958.4;	0.0;	11.733333333333334;	108.4;	96.46666666666667
1376318446;	8;	20799.995288;	610.1331951146666;	2.933333333333333;	6.6828288E7;	581609.6;	0.0;	11.666666666666668;	108.06666666666666;	96.13333333333334
1376318746;	8;	20799.995288;	603.199863352;	2.9;	6.6828288E7;	178956.8;	0.0;	11.466666666666667;	108.46666666666667;	96.4
