Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376655976;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656276;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656576;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656876;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657176;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657476;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657776;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376658076;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376658376;	8;	21599.987792;	746.9995778066666;	3.458333333333333;	3.2589824E7;	2.5836912E7;	273.6;	220.4;	0.8;	0.0
1376658676;	8;	21599.987792;	1195.1993244906669;	5.533333333333334;	3.2589824E7;	2.4964496E7;	1010.3333333333334;	583.8;	0.4666666666666667;	0.0
1376658976;	8;	21599.987792;	1610.999089486667;	7.458333333333334;	3.2589824E7;	7583300.0;	758.9333333333333;	477.1333333333333;	0.2;	0.0
1376659276;	8;	21599.987792;	53.99996948;	0.25;	3.2589824E7;	2147481.6;	0.6;	0.5333333333333333;	0.0;	0.0
1376659576;	8;	21599.987792;	2083.4988224366666;	9.645833333333334;	3.2590848E7;	2.1362987666666668E7;	3943.181818181818;	1674.8181818181818;	0.0;	0.0
1376659876;	8;	21599.987792;	2237.3987354546666;	10.358333333333333;	3.2591872E7;	3.18095992E7;	3096.4666666666667;	1663.5333333333333;	353.3333333333333;	10.466666666666667
1376660176;	8;	21599.987792;	2743.198449584;	12.7;	3.2608802133333333E7;	1.7582520533333335E7;	1853.0666666666666;	7777.066666666667;	884.9333333333333;	24.2
1376660476;	8;	21599.987792;	2689.198480104;	12.45;	3.26619136E7;	8634671.466666667;	1507.7333333333333;	12407.466666666667;	117.53333333333333;	3.2
1376660776;	8;	21599.987792;	3380.398089448;	15.65;	3.26656E7;	4809466.666666667;	561.3333333333334;	8478.866666666667;	0.0;	0.0
1376661076;	8;	21599.987792;	3041.9982807066663;	14.083333333333332;	3.26656E7;	3959420.0;	191.2;	10674.466666666667;	0.0;	0.06666666666666667
1376661376;	8;	21599.987792;	3580.197976524;	16.575;	3.26656E7;	5234489.333333333;	387.8666666666667;	8786.866666666667;	0.0;	0.0
1376661676;	8;	21599.987792;	4861.797252182667;	22.508333333333336;	3.2669149866666667E7;	6062165.6;	472.2;	6398.066666666667;	0.0;	0.0
1376661976;	8;	21599.987792;	4021.197727277334;	18.616666666666667;	3.2671744E7;	1.9774744E7;	3621.0;	10392.6;	9446.933333333332;	222.8
1376662276;	8;	21599.987792;	4204.797623509334;	19.46666666666667;	3.2671744E7;	2.1206398666666668E7;	1755.5333333333333;	9733.466666666667;	124.86666666666666;	5.8
