Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.9944;	72.7999804;	0.35;	3.2612352E7;	0.0;	0.06666666666666667;	1.0666666666666667;	0.0;	1.0
1376315146;	8;	20799.9944;	74.53331326666667;	0.35833333333333334;	3.2612352E7;	89478.4;	0.0;	2.533333333333333;	0.0;	1.5333333333333334
1376315446;	8;	20799.9944;	72.7999804;	0.35;	3.2612352E7;	44739.2;	0.0;	2.1333333333333333;	0.2;	1.1333333333333333
1376315746;	8;	20799.9944;	74.53331326666667;	0.35833333333333334;	3.2612352E7;	0.0;	0.0;	6.466666666666667;	0.0;	1.0
1376316046;	8;	20799.9944;	71.06664753333332;	0.3416666666666666;	3.2612352E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376316346;	8;	20799.9944;	71.06664753333332;	0.3416666666666666;	3.2612352E7;	134217.6;	0.0;	1.0;	0.0;	1.0
1376316646;	8;	20799.9944;	71.06664753333332;	0.3416666666666666;	3.2612352E7;	44739.2;	0.0;	0.9333333333333333;	0.0;	1.0
1376316946;	8;	20799.9944;	71.06664753333332;	0.3416666666666666;	3.2612352E7;	111848.0;	0.13333333333333333;	0.9333333333333333;	0.0;	1.0
1376317246;	8;	20799.9944;	71.06664753333332;	0.3416666666666666;	3.2612352E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376317546;	8;	20799.9944;	1901.466154733333;	9.141666666666666;	3.2612352E7;	1297437.3333333333;	2.6;	2.066666666666667;	405.46666666666664;	7.666666666666667
1376317846;	8;	20799.9944;	19054.528203266666;	91.60833333333333;	3.2612352E7;	1.3958642133333333E7;	0.0;	1.1333333333333333;	4.933333333333334;	5.0
1376318146;	8;	20799.9944;	14913.595984799998;	71.7;	3.2612352E7;	9417609.066666666;	0.0;	1.2666666666666666;	1.3333333333333333;	2.466666666666667
1376318446;	8;	20799.9944;	11263.196967599999;	54.15;	3.2612352E7;	8030692.266666667;	0.0;	0.8666666666666667;	1.2666666666666666;	2.4
1376318746;	8;	20799.9944;	5992.131720066666;	28.808333333333334;	3.2612352E7;	7493821.333333333;	0.0;	3.1333333333333333;	3.8;	5.533333333333333
