Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	4799.999458;	319.99996386666663;	6.666666666666666;	2097152.0;	465566.13333333336;	0.2;	8.666666666666666;	0.0;	0.4666666666666667
1376315146;	2;	4799.999458;	334.39996224066664;	6.966666666666666;	2097152.0;	434807.4666666667;	0.13333333333333333;	6.133333333333334;	0.06666666666666667;	0.4666666666666667
1376315446;	2;	4799.999458;	291.1999671186667;	6.066666666666666;	2097152.0;	459973.06666666665;	0.0;	6.933333333333334;	0.13333333333333333;	0.5333333333333333
1376315746;	2;	4799.999458;	353.59996007266665;	7.366666666666666;	2097152.0;	465566.4;	0.0;	6.266666666666667;	0.0;	0.2
1376316046;	2;	4799.999458;	337.59996187933336;	7.033333333333334;	2097152.0;	524286.6666666667;	0.8666666666666667;	14.466666666666667;	0.26666666666666666;	0.9333333333333333
1376316346;	2;	4799.999458;	372.79995790466666;	7.766666666666667;	2097152.0;	476751.2;	0.8666666666666667;	7.133333333333334;	0.6666666666666666;	1.6666666666666667
1376316646;	2;	4799.999458;	337.59996187933336;	7.033333333333334;	2097152.0;	419428.0;	0.0;	7.466666666666667;	0.0;	0.4666666666666667
1376316946;	2;	4799.999458;	292.799966938;	6.1;	2097152.0;	462769.6;	0.0;	9.666666666666666;	0.06666666666666667;	0.26666666666666666
1376317246;	2;	4799.999458;	310.39996495066663;	6.466666666666666;	2097152.0;	473954.93333333335;	0.0;	7.533333333333333;	0.13333333333333333;	0.5333333333333333
1376317546;	2;	4799.999458;	324.7999633246667;	6.766666666666667;	2097152.0;	487935.73333333334;	0.0;	5.866666666666666;	0.06666666666666667;	0.4
1376317846;	2;	4799.999458;	313.5999645893334;	6.533333333333334;	2097152.0;	466964.5333333333;	0.0;	7.133333333333334;	0.06666666666666667;	0.4
1376318146;	2;	4799.999458;	340.799961518;	7.1;	2097152.0;	461371.4666666667;	0.0;	6.866666666666666;	0.13333333333333333;	0.4666666666666667
1376318446;	2;	4799.999458;	297.599966396;	6.2;	2097152.0;	480944.8;	0.06666666666666667;	6.933333333333334;	0.0;	0.6666666666666666
1376318746;	2;	4799.999458;	316.79996422799996;	6.6;	2097152.0;	469760.0;	0.0;	6.266666666666667;	0.13333333333333333;	0.6
1376319046;	2;	4799.999458;	403.199954472;	8.4;	2097152.0;	455778.13333333336;	44.86666666666667;	9.933333333333334;	0.13333333333333333;	0.4
1376319346;	2;	4799.999458;	339.19996169866664;	7.066666666666666;	2097152.0;	599784.0;	0.0;	7.066666666666666;	0.0;	0.3333333333333333
1376319646;	2;	4799.999458;	303.9999656733334;	6.333333333333334;	2097152.0;	494926.13333333336;	0.0;	7.466666666666667;	0.2;	0.4666666666666667
1376319946;	2;	4799.999458;	337.59996187933336;	7.033333333333334;	2097152.0;	532674.6666666666;	0.0;	9.0;	0.06666666666666667;	0.4
1376320246;	2;	4799.999458;	350.39996043400004;	7.3;	2097152.0;	489334.4;	0.0;	6.733333333333333;	0.0;	0.3333333333333333
1376320546;	2;	4799.999458;	327.99996296333336;	6.833333333333334;	2097152.0;	500518.93333333335;	0.0;	6.733333333333333;	0.06666666666666667;	0.26666666666666666
