Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	89478.4;	0.0;	1.2;	0.0;	1.0
1376315146;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376315446;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	111848.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376315746;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	67108.8;	0.0;	0.8666666666666667;	0.0;	1.0
1376316046;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	178956.8;	0.0;	1.2;	0.0;	1.0
1376316346;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	178956.8;	0.0;	0.9333333333333333;	0.0;	1.0
1376316646;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376316946;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376317246;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	67108.8;	0.0;	0.8;	0.0;	1.0
1376317546;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	1.2;	0.0;	1.0
1376317846;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	44739.2;	0.06666666666666667;	1.2;	0.0;	1.0
1376318146;	8;	20799.994568;	83.199978272;	0.4;	3.3554432E7;	223696.0;	0.06666666666666667;	2.2;	0.0;	1.0
1376318446;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376318746;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376319046;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1376319346;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1376319646;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376319946;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	156587.2;	0.0;	0.8;	0.0;	1.0
1376320246;	8;	20799.994568;	138.66663045333334;	0.6666666666666667;	3.3554432E7;	156587.2;	0.0;	7.866666666666666;	64.93333333333334;	75.53333333333333
1376320546;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1376320846;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376321146;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376321446;	8;	20799.994568;	77.99997963;	0.375;	3.3554432E7;	89478.4;	0.0;	0.9333333333333333;	0.0;	1.0
1376321746;	8;	20799.994568;	3565.465735531333;	17.141666666666666;	3.3554432E7;	357913.6;	17.866666666666667;	4.2;	2562.733333333333;	21.733333333333334
1376322046;	8;	20799.994568;	16232.662427443334;	78.04166666666667;	3.3554432E7;	3064635.466666667;	0.0;	0.9333333333333333;	3629.4666666666667;	28.533333333333335
1376322346;	8;	20799.994568;	19929.861461905333;	95.81666666666666;	3.3554432E7;	1.0782156533333333E7;	124.46666666666667;	21.466666666666665;	488.0;	5.933333333333334
1376322647;	8;	20799.994568;	19935.061460547327;	95.84166666666665;	3.3554432E7;	8679410.933333334;	0.0;	5.533333333333333;	77.6;	1.5333333333333334
1376322947;	8;	20799.994568;	19933.328127666668;	95.83333333333334;	3.3554432E7;	5659512.8;	0.0;	3.933333333333333;	0.7333333333333333;	0.9333333333333333
1376323247;	8;	20799.994568;	19929.861461905333;	95.81666666666666;	3.3554432E7;	4630511.2;	31.333333333333332;	4.6;	0.5333333333333333;	0.8666666666666667
1376323547;	8;	20799.994568;	19926.394796144;	95.8;	3.3554432E7;	4406813.6;	0.0;	1.2;	0.4666666666666667;	0.8666666666666667
1376323847;	8;	20799.994568;	19943.728124950667;	95.88333333333334;	3.3554432E7;	4205487.733333333;	0.0;	0.7333333333333333;	0.0;	0.9333333333333333
1376324147;	8;	20799.994568;	19936.794793427995;	95.85;	3.3554432E7;	5480556.0;	0.0;	1.0;	0.4666666666666667;	0.8
1376324447;	8;	20799.994568;	19936.794793427995;	95.85;	3.3554432E7;	3914681.6;	0.0;	0.8;	0.2;	0.7333333333333333
1376324747;	8;	20799.994568;	19931.594794786;	95.825;	3.3554432E7;	4541031.466666667;	0.0;	1.0;	0.0;	0.6666666666666666
1376325047;	8;	20799.994568;	19926.394796144;	95.8;	3.3554432E7;	4764728.533333333;	0.0;	0.8666666666666667;	0.0;	0.7333333333333333
1376325347;	8;	20799.994568;	19919.46146462133;	95.76666666666667;	3.3554432E7;	4496292.0;	0.06666666666666667;	3.066666666666667;	0.06666666666666667;	0.8666666666666667
1376325647;	8;	20799.994568;	19926.394796144;	95.8;	3.3554432E7;	4496292.533333333;	0.06666666666666667;	1.6666666666666667;	0.0;	0.8
1376325947;	8;	20799.994568;	19910.794800218;	95.725;	3.3554432E7;	3690984.2666666666;	0.0;	8.4;	0.2;	0.8666666666666667
1376326247;	8;	20799.994568;	19929.861461905333;	95.81666666666666;	3.3554432E7;	4272594.933333334;	0.0;	1.7333333333333334;	0.06666666666666667;	0.8666666666666667
1376326547;	8;	20799.994568;	19929.861461905333;	95.81666666666666;	3.3554432E7;	4809468.0;	0.06666666666666667;	1.0;	0.0;	0.9333333333333333
1376326847;	8;	20799.994568;	19926.394796144;	95.8;	3.3554432E7;	4876576.8;	0.0;	0.8;	0.2;	0.8666666666666667
1376327147;	8;	20799.994568;	19931.594794786;	95.825;	3.3554432E7;	5010794.4;	0.0;	0.8;	0.0;	0.9333333333333333
1376327447;	8;	20799.994568;	19933.328127666668;	95.83333333333334;	3.3554432E7;	4541031.733333333;	0.0;	0.8;	0.0;	0.7333333333333333
1376327747;	8;	20799.994568;	19933.328127666668;	95.83333333333334;	3.3554432E7;	4160746.6666666665;	0.0;	0.9333333333333333;	0.0;	0.8
1376328047;	8;	20799.994568;	19921.194797502;	95.775;	3.3554432E7;	3579136.533333333;	0.0;	1.1333333333333333;	0.3333333333333333;	0.9333333333333333
1376328347;	8;	20799.994568;	19931.594794786;	95.825;	3.3554432E7;	4652878.933333334;	0.0;	0.8;	0.0;	0.9333333333333333
1376328647;	8;	20799.994568;	19926.394796144;	95.8;	3.3554432E7;	4384444.8;	0.0;	0.6666666666666666;	0.2;	0.7333333333333333
1376328947;	8;	20799.994568;	19928.128129024666;	95.80833333333334;	3.3554432E7;	4317334.4;	0.0;	2.933333333333333;	0.0;	0.8666666666666667
1376329247;	8;	20799.994568;	19936.794793427995;	95.85;	3.3554432E7;	4518661.333333333;	0.0;	1.4666666666666666;	0.2;	0.8666666666666667
1376329547;	8;	20799.994568;	19931.594794786;	95.825;	3.3554432E7;	4898946.4;	0.0;	1.5333333333333334;	0.26666666666666666;	0.8666666666666667
1376329847;	8;	20799.994568;	19931.594794786;	95.825;	3.3554432E7;	4250225.333333333;	0.0;	0.8666666666666667;	0.2;	0.7333333333333333
1376330147;	8;	20799.994568;	19936.794793427995;	95.85;	3.3554432E7;	3512027.2;	0.0;	0.7333333333333333;	0.0;	0.8666666666666667
1376330447;	8;	20799.994568;	19929.861461905333;	95.81666666666666;	3.3554432E7;	3646245.8666666667;	0.0;	0.9333333333333333;	0.0;	0.8
1376330747;	8;	20799.994568;	19935.061460547327;	95.84166666666665;	3.3554432E7;	4563401.333333333;	0.0;	0.8;	0.06666666666666667;	0.8
1376331047;	8;	20799.994568;	19935.061460547327;	95.84166666666665;	3.3554432E7;	4183116.8;	0.0;	1.1333333333333333;	0.3333333333333333;	1.0666666666666667
1376331347;	8;	20799.994568;	19921.194797502;	95.775;	3.3554432E7;	3623876.2666666666;	0.0;	0.8666666666666667;	0.2;	0.9333333333333333
1376331647;	8;	20799.994568;	19924.661463263332;	95.79166666666666;	3.3554432E7;	4384444.533333333;	0.0;	1.1333333333333333;	0.2;	0.9333333333333333
1376331947;	8;	20799.994568;	19935.061460547327;	95.84166666666665;	3.3554432E7;	4071268.533333333;	0.0;	0.7333333333333333;	0.0;	0.7333333333333333
1376332247;	8;	20799.994568;	19926.394796144;	95.8;	3.3554432E7;	3176483.7333333334;	0.0;	0.8666666666666667;	0.13333333333333333;	0.8
1376332547;	8;	20799.994568;	19933.328127666668;	95.83333333333334;	3.3554432E7;	3377811.2;	0.0;	11.266666666666667;	0.3333333333333333;	0.9333333333333333
1376332847;	8;	20799.994568;	19935.061460547327;	95.84166666666665;	3.3554432E7;	3937050.933333333;	0.0;	1.2666666666666666;	0.0;	0.7333333333333333
1376333147;	8;	20799.994568;	19928.128129024666;	95.80833333333334;	3.3554432E7;	3914681.066666667;	0.0;	1.1333333333333333;	0.13333333333333333;	0.8
1376333447;	8;	20799.994568;	19941.994792069996;	95.875;	3.3554432E7;	3735724.533333333;	0.0;	0.8;	0.2;	0.8666666666666667
1376333747;	8;	20799.994568;	19919.46146462133;	95.76666666666667;	3.3554432E7;	5010793.333333333;	0.0;	0.8;	0.3333333333333333;	0.8666666666666667
1376334047;	8;	20799.994568;	19922.92813038267;	95.78333333333335;	3.3554432E7;	4719989.6;	0.0;	0.8666666666666667;	0.06666666666666667;	0.8666666666666667
1376334347;	8;	20799.994568;	19936.794793427995;	95.85;	3.3554432E7;	4787098.4;	0.0;	0.8666666666666667;	0.26666666666666666;	0.9333333333333333
1376334647;	8;	20799.994568;	19929.861461905333;	95.81666666666666;	3.3554432E7;	4541031.466666667;	0.0;	0.9333333333333333;	0.06666666666666667;	0.8
1376334947;	8;	20799.994568;	19941.994792069996;	95.875;	3.3554432E7;	4787097.6;	0.0;	0.9333333333333333;	0.06666666666666667;	0.8
1376335247;	8;	20799.994568;	19938.528126308665;	95.85833333333333;	3.3554432E7;	3869941.3333333335;	0.0;	0.8666666666666667;	0.4;	0.8666666666666667
1376335547;	8;	20799.994568;	19943.728124950667;	95.88333333333334;	3.3554432E7;	3668615.2;	0.0;	1.0;	0.3333333333333333;	0.8666666666666667
1376335847;	8;	20799.994568;	19928.128129024666;	95.80833333333334;	3.3554432E7;	3959421.066666667;	0.0;	1.0666666666666667;	0.0;	0.6666666666666666
1376336147;	8;	20799.994568;	19931.594794786;	95.825;	3.3554432E7;	3869941.6;	0.06666666666666667;	3.066666666666667;	0.26666666666666666;	0.9333333333333333
1376336447;	8;	20799.994568;	19931.594794786;	95.825;	3.3554432E7;	3825202.4;	0.0;	1.0666666666666667;	0.5333333333333333;	0.9333333333333333
1376336747;	8;	20799.994568;	19924.661463263332;	95.79166666666666;	3.3554432E7;	4608140.266666667;	0.0;	1.6;	0.26666666666666666;	0.8
1376337047;	8;	20799.994568;	19931.594794786;	95.825;	3.3554432E7;	4384444.533333333;	0.0;	0.8;	0.26666666666666666;	0.9333333333333333
1376337347;	8;	20799.994568;	19945.46145783133;	95.89166666666667;	3.3554432E7;	3869941.8666666667;	0.06666666666666667;	1.0;	0.06666666666666667;	0.8666666666666667
1376337647;	8;	20799.994568;	19938.528126308665;	95.85833333333333;	3.3554432E7;	4339704.533333333;	0.0;	0.8666666666666667;	0.06666666666666667;	0.8666666666666667
1376337947;	8;	20799.994568;	19924.661463263332;	95.79166666666666;	3.3554432E7;	3780463.2;	0.0;	1.0;	0.13333333333333333;	0.8666666666666667
1376338248;	8;	20799.994568;	19933.328127666668;	95.83333333333334;	3.3554432E7;	4250226.666666667;	0.0;	1.0;	0.06666666666666667;	0.7333333333333333
1376338548;	8;	20799.994568;	19924.661463263332;	95.79166666666666;	3.3554432E7;	4093638.6666666665;	0.0;	1.0;	0.26666666666666666;	0.8
1376338848;	8;	20799.994568;	19926.394796144;	95.8;	3.3554432E7;	3825202.6666666665;	0.0;	1.0666666666666667;	0.06666666666666667;	0.8
1376339148;	8;	20799.994568;	19936.794793427995;	95.85;	3.3554432E7;	4183117.3333333335;	0.0;	0.8;	0.26666666666666666;	0.9333333333333333
1376339448;	8;	20799.994568;	19928.128129024666;	95.80833333333334;	3.3554432E7;	5525295.2;	0.26666666666666666;	1.4;	968.4;	18.666666666666668
1376339748;	8;	20799.994568;	19935.061460547327;	95.84166666666665;	3.3554432E7;	7426712.266666667;	0.0;	10.4;	91.73333333333333;	1.8
1376340048;	8;	20799.994568;	19928.128129024666;	95.80833333333334;	3.3554432E7;	6062165.6;	0.0;	1.7333333333333334;	0.3333333333333333;	0.8
1376340348;	8;	20799.994568;	19929.861461905333;	95.81666666666666;	3.3554432E7;	5458186.4;	0.0;	1.1333333333333333;	0.6666666666666666;	1.2666666666666666
