Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2925.999538;	0.0;	0.0;	132140.0;	19221.6;	0.0;	1.2666666666666666;	4.933333333333334;	4.933333333333334
1376315146;	1;	2925.999538;	9.753331793333334;	0.33333333333333337;	132140.0;	22018.133333333335;	0.0;	1.2666666666666666;	5.866666666666666;	5.866666666666666
1376315446;	1;	2925.999538;	0.0;	0.0;	132140.0;	34601.86666666667;	0.0;	1.0666666666666667;	90.86666666666666;	92.06666666666666
1376315746;	1;	2925.999538;	0.0;	0.0;	132140.0;	20445.066666666666;	0.0;	1.1333333333333333;	15.466666666666667;	15.6
1376316046;	1;	2925.999538;	17.555997228;	0.6;	132140.0;	29533.333333333332;	0.0;	1.2;	94.06666666666666;	95.33333333333333
1376316346;	1;	2925.999538;	13.654664510666667;	0.4666666666666666;	132140.0;	39145.6;	0.0;	1.0666666666666667;	172.13333333333333;	174.6
1376316646;	1;	2925.999538;	15.605330869333335;	0.5333333333333333;	132140.0;	19570.933333333334;	0.0;	1.1333333333333333;	178.86666666666667;	181.2
1376316946;	1;	2925.999538;	7.802665434666667;	0.26666666666666666;	132140.0;	18522.666666666668;	0.0;	1.0666666666666667;	171.46666666666667;	173.53333333333333
1376317246;	1;	2925.999538;	15.605330869333335;	0.5333333333333333;	132140.0;	26388.0;	0.0;	1.2;	88.8;	90.0
1376317546;	1;	2925.999538;	0.0;	0.0;	132140.0;	37921.6;	0.0;	1.1333333333333333;	14.533333333333333;	14.733333333333333
1376317846;	1;	2925.999538;	0.0;	0.0;	132140.0;	20095.733333333334;	0.0;	1.1333333333333333;	65.4;	66.26666666666667
1376318146;	1;	2925.999538;	0.0;	0.0;	132140.0;	17300.0;	0.0;	1.0666666666666667;	108.26666666666667;	109.13333333333334
1376318446;	1;	2925.999538;	0.0;	0.0;	132140.0;	16600.533333333333;	0.0;	1.2;	27.733333333333334;	28.066666666666666
1376318746;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	33553.066666666666;	0.0;	1.2666666666666666;	6.2;	6.266666666666667
1376319046;	1;	2925.999538;	0.0;	0.0;	132140.0;	19397.066666666666;	0.0;	1.2666666666666666;	3.2;	3.2
1376319346;	1;	2925.999538;	0.0;	0.0;	132140.0;	15901.333333333334;	0.0;	1.2666666666666666;	1.0666666666666667;	0.9333333333333333
1376319646;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	23940.266666666666;	0.0;	1.4;	28.466666666666665;	28.8
1376319946;	1;	2925.999538;	0.0;	0.0;	132140.0;	43862.933333333334;	0.0;	1.3333333333333333;	0.4;	0.4
1376320246;	1;	2925.999538;	0.0;	0.0;	132140.0;	17125.333333333332;	0.0;	1.3333333333333333;	29.066666666666666;	29.333333333333332
1376320546;	1;	2925.999538;	1.9506663586666668;	0.06666666666666667;	132140.0;	18348.8;	0.0;	1.3333333333333333;	45.86666666666667;	46.46666666666667
1376320846;	1;	2925.999538;	9.753331793333334;	0.33333333333333337;	132140.0;	38970.13333333333;	0.0;	1.2666666666666666;	34.8;	35.13333333333333
1376321146;	1;	2925.999538;	0.0;	0.0;	132140.0;	19746.666666666668;	0.0;	1.1333333333333333;	4.133333333333334;	4.2
1376321446;	1;	2925.999538;	0.0;	0.0;	132140.0;	18698.133333333335;	0.0;	1.1333333333333333;	0.5333333333333333;	0.4666666666666667
1376321746;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	28833.866666666665;	0.0;	1.1333333333333333;	0.5333333333333333;	0.4
1376322046;	1;	2925.999538;	0.0;	0.0;	132140.0;	39145.066666666666;	0.0;	1.0666666666666667;	0.7333333333333333;	0.7333333333333333
1376322346;	1;	2925.999538;	0.0;	0.0;	132140.0;	18522.4;	0.0;	1.0;	2.1333333333333333;	2.1333333333333333
1376322647;	1;	2925.999538;	7.802665434666667;	0.26666666666666666;	132140.0;	17824.266666666666;	0.0;	1.0666666666666667;	10.133333333333333;	10.2
1376322947;	1;	2925.999538;	3.9013327173333336;	0.13333333333333333;	132140.0;	42989.333333333336;	0.0;	1.0;	10.933333333333334;	11.066666666666666
1376323247;	1;	2925.999538;	0.0;	0.0;	132140.0;	21493.866666666665;	0.0;	1.0;	0.4666666666666667;	0.4
1376323547;	1;	2925.999538;	0.0;	0.0;	132140.0;	16077.333333333334;	0.0;	1.0;	0.4;	0.4
1376323847;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	45960.26666666667;	0.0;	1.2666666666666666;	0.6;	0.6
1376324147;	1;	2925.999538;	0.0;	0.0;	132140.0;	25687.466666666667;	0.0;	1.1333333333333333;	0.7333333333333333;	0.7333333333333333
1376324447;	1;	2925.999538;	0.0;	0.0;	132140.0;	18697.333333333332;	0.0;	1.0666666666666667;	0.4;	0.4
1376324747;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	23241.066666666666;	0.0;	1.1333333333333333;	6.733333333333333;	6.8
1376325047;	1;	2925.999538;	0.0;	0.0;	132140.0;	35998.666666666664;	0.0;	1.2;	0.4;	0.4
1376325347;	1;	2925.999538;	0.0;	0.0;	132140.0;	20446.133333333335;	0.0;	1.3333333333333333;	2.6;	2.6
1376325647;	1;	2925.999538;	0.0;	0.0;	132140.0;	20969.6;	0.0;	1.2666666666666666;	9.266666666666667;	9.333333333333334
1376325947;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	40368.53333333333;	0.0;	1.3333333333333333;	1.2666666666666666;	1.2666666666666666
1376326247;	1;	2925.999538;	0.0;	0.0;	132140.0;	28134.666666666668;	0.0;	1.3333333333333333;	0.4666666666666667;	0.4
1376326547;	1;	2925.999538;	0.0;	0.0;	132140.0;	21667.733333333334;	0.0;	1.3333333333333333;	0.4;	0.4
1376326847;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	38270.4;	0.0;	1.3333333333333333;	3.7333333333333334;	3.7333333333333334
1376327147;	1;	2925.999538;	0.0;	0.0;	132140.0;	33377.333333333336;	0.0;	1.2;	0.4;	0.4
1376327447;	1;	2925.999538;	0.0;	0.0;	132140.0;	15201.866666666667;	0.0;	1.1333333333333333;	0.4;	0.4
1376327747;	1;	2925.999538;	3.9013327173333336;	0.13333333333333333;	132140.0;	18347.466666666667;	0.0;	1.2;	0.4;	0.4
1376328047;	1;	2925.999538;	7.802665434666667;	0.26666666666666666;	132140.0;	42116.0;	0.0;	1.0666666666666667;	6.333333333333333;	6.333333333333333
1376328347;	1;	2925.999538;	0.0;	0.0;	132140.0;	21319.2;	0.0;	1.1333333333333333;	3.8;	3.7333333333333334
1376328647;	1;	2925.999538;	0.0;	0.0;	132140.0;	13105.066666666668;	0.0;	1.1333333333333333;	10.333333333333334;	10.4
1376328947;	1;	2925.999538;	23.407996304000005;	0.8;	132140.0;	33553.066666666666;	0.0;	1.1333333333333333;	276.1333333333333;	278.0
1376329247;	1;	2925.999538;	0.0;	0.0;	132140.0;	30056.8;	0.0;	1.1333333333333333;	43.06666666666667;	43.46666666666667
1376329547;	1;	2925.999538;	0.0;	0.0;	132140.0;	16949.866666666665;	0.0;	1.1333333333333333;	23.466666666666665;	23.666666666666668
1376329847;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	25164.533333333333;	0.0;	1.1333333333333333;	2.8666666666666667;	2.8666666666666667
1376330147;	1;	2925.999538;	0.0;	0.0;	132140.0;	35299.73333333333;	0.0;	1.1333333333333333;	1.8;	1.8666666666666667
1376330447;	1;	2925.999538;	0.0;	0.0;	132140.0;	22367.2;	0.0;	1.1333333333333333;	15.933333333333334;	16.0
1376330747;	1;	2925.999538;	0.0;	0.0;	132140.0;	20270.4;	0.0;	1.0666666666666667;	5.666666666666667;	5.8
1376331047;	1;	2925.999538;	11.703998152000002;	0.4;	132140.0;	38794.933333333334;	0.0;	1.2666666666666666;	10.266666666666667;	10.2
