Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.997216;	357.06657108266666;	3.433333333333333;	1.6777216E7;	335544.0;	0.0;	7.133333333333334;	311.8666666666667;	308.06666666666666
1376315146;	4;	10399.997216;	471.46654045866666;	4.533333333333333;	1.6777216E7;	973077.6;	0.0;	690.8;	0.9333333333333333;	2.3333333333333335
1376315446;	4;	10399.997216;	523.4665265386667;	5.033333333333333;	1.6777216E7;	715827.2;	0.0;	690.0666666666667;	1.3333333333333333;	5.533333333333333
1376315746;	4;	10399.997216;	448.9332131573333;	4.316666666666666;	1.6777216E7;	1308621.6;	0.0;	690.8666666666667;	0.6666666666666666;	1.6
1376316046;	4;	10399.997216;	565.0665154026667;	5.433333333333334;	1.6777216E7;	1096110.4;	0.06666666666666667;	687.3333333333334;	0.6;	0.9333333333333333
1376316346;	4;	10399.997216;	138.66662954666668;	1.3333333333333335;	1.6777216E7;	436207.2;	0.0;	3.6666666666666665;	0.3333333333333333;	0.06666666666666667
1376316646;	4;	10399.997216;	164.66662258666668;	1.5833333333333335;	1.6777216E7;	559240.0;	0.0;	18.0;	0.7333333333333333;	0.4666666666666667
1376316946;	4;	10399.997216;	140.399962416;	1.35;	1.6777216E7;	279620.0;	0.0;	2.6;	0.4666666666666667;	0.26666666666666666
1376317246;	4;	10399.997216;	136.93329667733332;	1.3166666666666667;	1.6777216E7;	234880.8;	0.0;	4.066666666666666;	0.4666666666666667;	0.13333333333333333
1376317546;	4;	10399.997216;	136.93329667733332;	1.3166666666666667;	1.6777216E7;	201326.4;	0.0;	2.066666666666667;	0.26666666666666666;	0.06666666666666667
1376317846;	4;	10399.997216;	135.199963808;	1.3;	1.6777216E7;	268435.2;	0.0;	1.5333333333333334;	0.2;	0.06666666666666667
1376318146;	4;	10399.997216;	136.93329667733332;	1.3166666666666667;	1.6777216E7;	402652.8;	0.0;	6.466666666666667;	0.6;	0.6666666666666666
1376318446;	4;	10399.997216;	126.53329946133334;	1.2166666666666668;	1.6777216E7;	246065.6;	0.0;	2.4;	0.26666666666666666;	0.0
1376318746;	4;	10399.997216;	140.399962416;	1.35;	1.6777216E7;	201326.4;	0.0;	2.7333333333333334;	0.5333333333333333;	0.3333333333333333
1376319046;	4;	10399.997216;	129.99996520000002;	1.25;	1.6777216E7;	234880.8;	0.0;	2.2666666666666666;	0.06666666666666667;	0.0
1376319346;	4;	10399.997216;	154.26662537066667;	1.4833333333333334;	1.6777216E7;	134217.6;	0.0;	3.6666666666666665;	1.7333333333333334;	0.8666666666666667
1376319646;	4;	10399.997216;	128.26663233066668;	1.2333333333333334;	1.6777216E7;	223696.0;	0.0;	1.5333333333333334;	0.06666666666666667;	0.0
1376319946;	4;	10399.997216;	135.199963808;	1.3;	1.6777216E7;	145402.4;	21.4;	14.933333333333334;	0.6666666666666666;	0.26666666666666666
1376320246;	4;	10399.997216;	159.46662397866666;	1.5333333333333334;	1.6777216E7;	234880.8;	0.0;	2.933333333333333;	53.733333333333334;	0.06666666666666667
1376320546;	4;	10399.997216;	176.799952672;	1.7;	1.6777216E7;	223696.0;	0.0;	11.466666666666667;	4.933333333333334;	1.6666666666666667
1376320846;	4;	10399.997216;	131.73329806933333;	1.2666666666666666;	1.6777216E7;	212511.2;	0.0;	1.8;	0.06666666666666667;	0.0
1376321146;	4;	10399.997216;	126.53329946133334;	1.2166666666666668;	1.6777216E7;	201326.4;	0.0;	3.066666666666667;	0.2;	0.2
1376321446;	4;	10399.997216;	143.8666281546667;	1.3833333333333335;	1.6777216E7;	234880.8;	0.0;	2.6;	0.4666666666666667;	0.2
1376321746;	4;	10399.997216;	149.06662676266666;	1.4333333333333333;	1.6777216E7;	234880.8;	0.0;	4.533333333333333;	0.6666666666666666;	0.8
1376322046;	4;	10399.997216;	142.1332952853333;	1.3666666666666665;	1.6777216E7;	167772.0;	0.0;	2.0;	0.4666666666666667;	0.13333333333333333
1376322346;	4;	10399.997216;	138.66662954666668;	1.3333333333333335;	1.6777216E7;	134217.6;	1.2;	6.733333333333333;	1.3333333333333333;	0.26666666666666666
1376322647;	4;	10399.997216;	123.06663372266667;	1.1833333333333333;	1.6777216E7;	268435.2;	0.0;	2.466666666666667;	0.6666666666666666;	0.26666666666666666
1376322947;	4;	10399.997216;	124.799966592;	1.2;	1.6777216E7;	167772.0;	0.0;	1.5333333333333334;	0.2;	0.0
1376323247;	4;	10399.997216;	128.26663233066668;	1.2333333333333334;	1.6777216E7;	100663.2;	0.0;	5.266666666666667;	0.4666666666666667;	0.13333333333333333
1376323547;	4;	10399.998896;	199.3333121733333;	1.9166666666666665;	1.6777216E7;	0.0;	0.0;	2.0;	0.5;	0.0
1376323847;	4;	10399.998896;	121.33332045333333;	1.1666666666666667;	1.6777216E7;	44739.2;	0.0;	2.1333333333333333;	0.26666666666666666;	0.0
1376324147;	4;	10399.998896;	209.73331106933333;	2.0166666666666666;	1.6777216E7;	548055.2;	0.0;	17.533333333333335;	2.933333333333333;	2.6
1376324447;	4;	10399.998896;	117.86665415466665;	1.1333333333333333;	1.6777216E7;	201326.4;	0.0;	1.2;	0.2;	0.0
1376324747;	4;	10399.998896;	119.59998730399998;	1.15;	1.6777216E7;	167772.0;	0.0;	1.9333333333333333;	0.2;	0.0
1376325047;	4;	10399.998896;	117.86665415466665;	1.1333333333333333;	1.6777216E7;	167772.0;	0.0;	1.2;	0.26666666666666666;	0.0
1376325347;	4;	10399.998896;	126.53331990133334;	1.2166666666666668;	1.6777216E7;	123032.8;	0.0;	7.266666666666667;	0.5333333333333333;	0.8
1376325647;	4;	10399.998896;	124.79998675199998;	1.2;	1.6777216E7;	201326.4;	0.0;	8.133333333333333;	0.5333333333333333;	0.13333333333333333
1376325947;	4;	10399.998896;	117.86665415466665;	1.1333333333333333;	1.6777216E7;	78293.6;	0.0;	1.2666666666666666;	0.26666666666666666;	0.0
1376326247;	4;	10399.998896;	121.33332045333333;	1.1666666666666667;	1.6777216E7;	100663.2;	0.0;	1.6;	0.2;	0.0
1376326547;	4;	10399.998896;	121.33332045333333;	1.1666666666666667;	1.6777216E7;	167772.0;	0.0;	1.2;	0.26666666666666666;	0.0
1376326847;	4;	10399.998896;	116.13332100533333;	1.1166666666666667;	1.6777216E7;	167772.0;	0.0;	1.6;	0.2;	0.0
1376327147;	4;	10399.998896;	116.13332100533333;	1.1166666666666667;	1.6777216E7;	167772.0;	0.0;	1.9333333333333333;	0.2;	0.0
1376327447;	4;	10399.998896;	121.33332045333333;	1.1666666666666667;	1.6777216E7;	212511.2;	0.0;	1.1333333333333333;	0.26666666666666666;	0.0
