Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377769691;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377769991;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377770291;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377770591;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377770891;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377771191;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377771491;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1377771791;	1;	2925.99915;	1114.318009625;	38.083333333333336;	1902762.6666666667;	1855977.0;	4125.0;	1755.5454545454545;	0.0;	1.1111111111111112
1377772091;	1;	2925.99915;	635.9171486;	21.733333333333334;	2074624.0;	1967127.2;	1158.0666666666666;	3076.0;	387.53333333333336;	9.533333333333333
1377772391;	1;	2925.99915;	1074.8170211000001;	36.733333333333334;	2092874.9333333333;	1811937.6;	2106.866666666667;	6553.333333333333;	161.66666666666666;	4.2
1377772691;	1;	2925.99915;	0.0;	0.0;	2097152.0;	1010824.0;	1.8;	5.4;	0.0;	0.0
1377772991;	1;	2925.99915;	23.4079932;	0.8;	2097152.0;	415234.4;	1.1333333333333333;	3.3333333333333335;	0.0;	0.0
1377773291;	1;	2925.99915;	0.0;	0.0;	2097152.0;	155188.0;	0.06666666666666667;	0.5333333333333333;	0.0;	0.0
1377773591;	1;	2925.99915;	31.2106576;	1.0666666666666667;	2097152.0;	113243.73333333334;	520.6666666666666;	160.6;	0.0;	0.0
1377773891;	1;	2925.99915;	29.2599915;	1.0;	2097152.0;	415234.4;	32.06666666666667;	13.666666666666666;	0.0;	0.0
1377774191;	1;	2925.99915;	0.0;	0.0;	2097152.0;	134216.0;	0.8;	1.0666666666666667;	0.0;	0.0
1377774491;	1;	2925.99915;	0.0;	0.0;	2097152.0;	55921.333333333336;	0.26666666666666666;	4.733333333333333;	0.0;	0.0
1377774791;	1;	2925.99915;	0.0;	0.0;	2097152.0;	46134.4;	3.2;	0.6666666666666666;	0.0;	0.0
1377775091;	1;	2925.99915;	181.41194730000004;	6.2;	2097152.0;	574618.6666666666;	677.9333333333333;	109.66666666666667;	0.0;	1.5
1377775391;	1;	2925.99915;	635.9171486;	21.733333333333334;	2097152.0;	555043.2;	1096.0666666666666;	1438.0666666666666;	0.13333333333333333;	0.8666666666666667
1377775691;	1;	2925.99915;	2789.4525230000004;	95.33333333333334;	2097152.0;	1508549.6;	2672.6;	4306.6;	0.0;	0.0
1377775991;	1;	2925.99915;	3082.0524380000006;	105.33333333333334;	2097152.0;	1317009.6;	1527.6;	2952.3333333333335;	0.0;	0.0
1377776291;	1;	2925.99915;	1675.6221799000004;	57.26666666666667;	2097152.0;	1768596.5333333334;	2762.0;	860.9333333333333;	0.06666666666666667;	0.5333333333333333
1377776591;	1;	2925.99915;	1944.8141017000003;	66.46666666666667;	2097152.0;	1719663.2;	845.0666666666667;	977.8;	0.13333333333333333;	0.8666666666666667
1377776892;	1;	2925.99915;	555.9398385000001;	19.0;	2097152.0;	1214948.2666666666;	44.06666666666667;	262.26666666666665;	0.0;	0.0
1377777192;	1;	2925.99915;	23.4079932;	0.8;	2097152.0;	535469.8666666667;	39.0;	23.333333333333332;	0.0;	0.0
1377777492;	1;	2925.99915;	0.0;	0.0;	2097152.0;	241870.13333333333;	0.0;	1.6666666666666667;	0.0;	0.0
1377777792;	1;	2925.99915;	0.0;	0.0;	2097152.0;	103457.86666666667;	0.0;	0.6666666666666666;	0.0;	0.0
1377778092;	1;	2925.99915;	0.0;	0.0;	2097152.0;	71300.8;	0.0;	0.7333333333333333;	0.0;	0.0
1377778392;	1;	2925.99915;	5.8519983;	0.2;	2097152.0;	89476.53333333334;	71.6;	15.0;	0.0;	0.0
1377778692;	1;	2925.99915;	0.0;	0.0;	2097152.0;	81087.73333333334;	0.0;	1.2;	0.0;	0.0
1377778992;	1;	2925.99915;	0.0;	0.0;	2097152.0;	65708.26666666666;	0.0;	0.8666666666666667;	0.0;	0.0
1377779292;	1;	2926.000029;	20.482000203;	0.7;	2097152.0;	60814.8;	0.0;	0.7777777777777778;	0.0;	0.0
1377779592;	1;	2926.000029;	0.0;	0.0;	2097152.0;	69902.66666666667;	0.0;	0.6;	0.0;	0.0
1377779892;	1;	2926.000029;	0.0;	0.0;	2097152.0;	53125.066666666666;	0.0;	0.6666666666666666;	0.0;	0.0
1377780192;	1;	2926.000029;	0.0;	0.0;	2097152.0;	41940.0;	0.0;	0.8666666666666667;	0.0;	0.0
1377780492;	1;	2926.000029;	0.0;	0.0;	2097152.0;	44736.26666666667;	0.0;	0.7333333333333333;	0.0;	0.0
1377780792;	1;	2926.000029;	0.0;	0.0;	2097152.0;	33551.2;	0.0;	0.9333333333333333;	0.0;	0.0
1377781092;	1;	2926.000029;	0.0;	0.0;	2097152.0;	47532.53333333333;	0.0;	0.7333333333333333;	0.0;	0.0
1377781392;	1;	2926.000029;	0.0;	0.0;	2097152.0;	47532.53333333333;	0.0;	0.8;	0.0;	0.0
1377781692;	1;	2926.000029;	0.0;	0.0;	2097152.0;	72698.93333333333;	0.0;	0.7333333333333333;	0.0;	0.0
1377781992;	1;	2926.000029;	0.0;	0.0;	2097152.0;	30755.733333333334;	0.0;	0.8;	0.0;	0.0
1377782292;	1;	2926.000029;	0.0;	0.0;	2097152.0;	43338.13333333333;	0.0;	0.7333333333333333;	0.0;	0.0
1377782592;	1;	2926.000029;	0.0;	0.0;	2097152.0;	64310.13333333333;	0.0;	1.0;	0.06666666666666667;	0.06666666666666667
1377782892;	1;	2926.000029;	0.0;	0.0;	2097152.0;	60115.73333333333;	0.0;	0.6666666666666666;	0.0;	0.0
1377783192;	1;	2926.000029;	0.0;	0.0;	2097152.0;	61513.86666666667;	0.0;	0.8666666666666667;	0.0;	0.0
1377783492;	1;	2926.000029;	0.0;	0.0;	2097152.0;	76893.33333333333;	1.0666666666666667;	1.1333333333333333;	0.0;	0.0
1377783792;	1;	2926.000029;	1162.597344856;	39.733333333333334;	2097152.0;	942318.6666666666;	1062.6666666666667;	1032.4666666666667;	2.4;	10.066666666666666
1377784092;	1;	2926.000029;	230.17866894799997;	7.866666666666666;	2097152.0;	914357.0666666667;	16.933333333333334;	122.8;	0.0;	0.0
1377784392;	1;	2926.000029;	23.408000232;	0.8;	2097152.0;	546655.2;	0.0;	5.533333333333333;	0.0;	0.0
1377784692;	1;	2926.000029;	0.0;	0.0;	2097152.0;	283812.0;	0.06666666666666667;	1.8666666666666667;	0.0;	0.0
1377784992;	1;	2926.000029;	0.0;	0.0;	2097152.0;	116041.06666666667;	2.066666666666667;	2.0;	0.0;	0.0
1377785292;	1;	2926.000029;	0.0;	0.0;	2097152.0;	75495.2;	0.0;	1.6666666666666667;	0.0;	0.0
1377785591;	1;	2926.000029;	0.0;	0.0;	2097152.0;	57319.46666666667;	0.0;	1.2666666666666666;	0.0;	0.0
1377785891;	1;	2926.000029;	128.744001276;	4.4;	2097152.0;	638931.2;	179.8;	46.733333333333334;	0.26666666666666666;	3.533333333333333
1377786192;	1;	2926.000029;	9.75333343;	0.33333333333333337;	2097152.0;	373291.4666666667;	3.7333333333333334;	8.0;	0.0;	0.13333333333333333
1377786492;	1;	2926.000029;	7.802666744;	0.26666666666666666;	2097152.0;	233480.26666666666;	33.06666666666667;	5.066666666666666;	0.0;	0.06666666666666667
1377786792;	1;	2926.000029;	0.0;	0.0;	2097152.0;	153790.13333333333;	0.0;	1.6;	0.0;	0.0
1377787092;	1;	2926.000029;	0.0;	0.0;	2097152.0;	82485.86666666667;	0.4666666666666667;	1.4666666666666666;	0.0;	0.0
1377787392;	1;	2926.000029;	0.0;	0.0;	2097152.0;	90874.66666666667;	0.0;	1.3333333333333333;	0.0;	0.0
1377787692;	1;	2926.000029;	0.0;	0.0;	2097152.0;	68504.53333333334;	0.0;	1.0666666666666667;	0.0;	0.0
1377787992;	1;	2926.000029;	0.0;	0.0;	2097152.0;	90874.66666666667;	0.0;	1.0666666666666667;	0.0;	0.0
1377788292;	1;	2926.000029;	0.0;	0.0;	2097152.0;	116041.06666666667;	0.0;	1.2;	0.0;	0.0
1377788592;	1;	2926.000029;	1.950666686;	0.06666666666666667;	2097152.0;	90874.66666666667;	9.933333333333334;	6.533333333333333;	0.06666666666666667;	0.2
1377788892;	1;	2926.000029;	25.358666917999997;	0.8666666666666667;	2097152.0;	222295.73333333334;	68.73333333333333;	10.266666666666667;	0.06666666666666667;	0.6
1377789192;	1;	2926.000029;	0.0;	0.0;	2097152.0;	162178.13333333333;	0.06666666666666667;	1.5333333333333334;	0.0;	0.0
1377789492;	1;	2926.000029;	5.852000058;	0.2;	2097152.0;	244666.66666666666;	166.53333333333333;	14.266666666666667;	0.0;	0.0
1377789792;	1;	2926.000029;	0.0;	0.0;	2097152.0;	162178.93333333332;	0.0;	1.4;	0.0;	0.0
1377790092;	1;	2926.000029;	0.0;	0.0;	2097152.0;	146799.73333333334;	32.333333333333336;	3.933333333333333;	0.0;	0.0
1377790392;	1;	2926.000029;	0.0;	0.0;	2097152.0;	114642.4;	0.0;	1.0666666666666667;	0.0;	0.0
1377790692;	1;	2926.000029;	0.0;	0.0;	2097152.0;	100661.6;	0.0;	2.533333333333333;	0.0;	0.0
1377790992;	1;	2926.000029;	0.0;	0.0;	2097152.0;	89476.53333333334;	0.0;	1.0666666666666667;	0.0;	0.0
1377791292;	1;	2926.000029;	0.0;	0.0;	2097152.0;	103457.86666666667;	0.0;	1.2;	0.0;	0.0
1377791592;	1;	2926.000029;	0.0;	0.0;	2097152.0;	96467.2;	0.0;	1.0666666666666667;	0.0;	0.0
1377791892;	1;	2925.999274;	43.889989109999995;	1.5;	2097152.0;	83884.0;	0.0;	0.0;	0.0;	0.0
1377792192;	1;	2925.999274;	5.851998548;	0.2;	2097152.0;	106254.13333333333;	0.0;	1.1333333333333333;	0.0;	0.0
1377792492;	1;	2925.999274;	0.0;	0.0;	2097152.0;	106254.13333333333;	0.0;	1.8666666666666667;	0.06666666666666667;	0.06666666666666667
1377792792;	1;	2925.999274;	0.0;	0.0;	2097152.0;	94370.0;	0.0;	1.0;	0.0;	0.0
1377793092;	1;	2925.999274;	5.851998548;	0.2;	2097152.0;	150993.06666666668;	166.4;	14.133333333333333;	0.0;	0.0
1377793392;	1;	2925.999274;	3.901332365333333;	0.13333333333333333;	2097152.0;	111846.4;	0.0;	1.3333333333333333;	0.0;	0.0
1377793692;	1;	2925.999274;	0.0;	0.0;	2097152.0;	138410.66666666666;	32.333333333333336;	3.933333333333333;	0.0;	0.0
1377793992;	1;	2925.999274;	0.0;	0.0;	2097152.0;	114642.66666666667;	0.0;	1.0;	0.0;	0.0
1377794292;	1;	2925.999274;	0.0;	0.0;	2097152.0;	124429.86666666667;	0.0;	0.9333333333333333;	0.0;	0.0
1377794592;	1;	2925.999274;	0.0;	0.0;	2097152.0;	102059.73333333334;	0.0;	1.0;	0.0;	0.0
1377794892;	1;	2925.999274;	0.0;	0.0;	2097152.0;	76893.33333333333;	0.0;	1.6666666666666667;	0.06666666666666667;	0.06666666666666667
1377795192;	1;	2925.999274;	0.0;	0.0;	2097152.0;	106254.13333333333;	0.0;	1.3333333333333333;	0.0;	0.0
1377795492;	1;	2925.999274;	0.0;	0.0;	2097152.0;	95069.06666666667;	0.0;	0.9333333333333333;	0.0;	0.0
1377795793;	1;	2925.999274;	0.0;	0.0;	2097152.0;	90874.66666666667;	0.0;	1.1333333333333333;	0.0;	0.0
1377796093;	1;	2925.999274;	0.0;	0.0;	2097152.0;	86680.26666666666;	0.0;	1.0;	0.0;	0.0
1377796393;	1;	2925.999274;	0.0;	0.0;	2097152.0;	113244.8;	0.0;	1.0666666666666667;	0.0;	0.0
1377796693;	1;	2925.999274;	5.851998548;	0.2;	2097152.0;	177557.06666666668;	166.4;	14.066666666666666;	0.0;	0.0
1377796993;	1;	2925.999274;	0.0;	0.0;	2097152.0;	113244.26666666666;	0.0;	1.4;	0.0;	0.0
1377797293;	1;	2925.999274;	0.0;	0.0;	2097152.0;	157984.0;	32.333333333333336;	4.0;	0.0;	0.0
1377797593;	1;	2925.999274;	0.0;	0.0;	2097152.0;	135614.4;	0.0;	1.0;	0.0;	0.0
1377797893;	1;	2925.999274;	0.0;	0.0;	2097152.0;	125828.0;	0.0;	1.1333333333333333;	0.0;	0.0
1377798193;	1;	2925.999274;	0.0;	0.0;	2097152.0;	110848.0;	0.0;	1.0714285714285714;	0.0;	0.0
1377798493;	1;	2925.999274;	0.0;	0.0;	2097152.0;	83884.0;	0.0;	1.0666666666666667;	0.0;	0.0
1377798793;	1;	2925.999274;	0.0;	0.0;	2097152.0;	61513.86666666667;	0.0;	1.0666666666666667;	0.0;	0.0
1377799093;	1;	2925.999274;	0.0;	0.0;	2097152.0;	85282.13333333333;	0.0;	1.9333333333333333;	0.06666666666666667;	0.06666666666666667
1377799393;	1;	2925.999274;	0.0;	0.0;	2097152.0;	103457.86666666667;	0.0;	1.2;	0.0;	0.0
1377799693;	1;	2925.999274;	0.0;	0.0;	2097152.0;	89476.53333333334;	0.0;	1.0;	0.0;	0.0
1377799993;	1;	2925.999274;	0.0;	0.0;	2097152.0;	102059.73333333334;	0.0;	1.0666666666666667;	0.0;	0.0
1377800293;	1;	2925.999274;	5.851998548;	0.2;	2097152.0;	218101.86666666667;	166.4;	14.2;	0.0;	0.0
1377800593;	1;	2925.999274;	1.9506661826666665;	0.06666666666666667;	2097152.0;	132818.13333333333;	0.0;	1.2;	0.0;	0.0
1377800893;	1;	2925.999274;	0.0;	0.0;	2097152.0;	132818.66666666666;	32.333333333333336;	4.266666666666667;	0.06666666666666667;	0.06666666666666667
