Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	201326.4;	0.0;	0.7333333333333333;	0.0;	1.7333333333333334
1376315146;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	268435.2;	0.0;	0.4666666666666667;	0.0;	1.7333333333333334
1376315446;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.7333333333333333;	0.0;	1.7333333333333334
1376315746;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.4666666666666667;	0.06666666666666667;	1.6
1376316046;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8;	0.0;	1.7333333333333334
1376316346;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	5.466666666666667;	0.06666666666666667;	1.7333333333333334
1376316646;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.7333333333333333;	0.0;	1.7333333333333334
1376316946;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	111848.0;	0.0;	1.5333333333333334;	0.0;	1.7333333333333334
1376317246;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	67108.8;	0.0;	0.8;	0.0;	1.7333333333333334
1376317546;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.5333333333333333;	0.0;	1.7333333333333334
1376317846;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8;	0.0;	1.7333333333333334
1376318146;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	67108.8;	0.0;	0.5333333333333333;	0.0;	1.7333333333333334
1376318446;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.7333333333333334
1376318746;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.4;	0.0;	1.7333333333333334
1376319046;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.7333333333333334
1376319346;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	134217.6;	0.0;	0.3333333333333333;	0.0;	1.7333333333333334
1376319646;	4;	10399.998464;	53.73332539733333;	0.5166666666666666;	8998912.0;	0.0;	0.0;	0.9333333333333333;	0.0;	1.7333333333333334
1376319946;	4;	10399.998464;	58.93332462933333;	0.5666666666666667;	8998912.0;	111848.0;	0.0;	5.333333333333333;	0.06666666666666667;	1.8
1376320246;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	67108.8;	0.0;	0.9333333333333333;	0.0;	1.6666666666666667
1376320546;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	1.4;	0.0;	1.7333333333333334
1376320846;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.6666666666666667
1376321146;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.3333333333333333;	0.0;	1.7333333333333334
1376321446;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	178956.8;	0.0;	0.9333333333333333;	0.0;	1.6666666666666667
1376321746;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	67108.8;	0.0;	0.3333333333333333;	0.0;	1.7333333333333334
1376322046;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.6666666666666667
1376322346;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	134217.6;	0.0;	0.4;	0.0;	1.7333333333333334
1376322647;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	67108.8;	0.0;	0.8666666666666667;	0.0;	1.6666666666666667
1376322947;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	201326.4;	0.0;	0.4;	0.0;	1.7333333333333334
1376323247;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	1.2;	0.0;	1.6666666666666667
1376323547;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	5.266666666666667;	0.06666666666666667;	1.8
1376323847;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.7333333333333334
1376324147;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	1.4;	0.0;	1.7333333333333334
1376324447;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.6666666666666667
1376324747;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.3333333333333333;	0.0;	1.7333333333333334
1376325047;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.9333333333333333;	0.0;	1.6666666666666667
1376325347;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	111848.0;	0.0;	0.4;	0.0;	1.7333333333333334
1376325647;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	67108.8;	0.0;	0.8666666666666667;	0.0;	1.6666666666666667
1376325947;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.4;	0.0;	1.7333333333333334
1376326247;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.6666666666666667
1376326547;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	134217.6;	0.0;	0.4;	0.0;	1.7333333333333334
1376326847;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	1.0;	0.0;	1.6666666666666667
1376327147;	4;	10399.998464;	72.79998924799999;	0.7;	8998912.0;	67108.8;	0.0;	10.533333333333333;	0.06666666666666667;	1.8666666666666667
1376327447;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	1.2;	0.0;	1.6666666666666667
1376327747;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	1.4;	0.0;	1.7333333333333334
1376328047;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.7333333333333334
1376328347;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.4;	0.0;	1.7333333333333334
1376328647;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.9333333333333333;	0.0;	1.6
1376328947;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.3333333333333333;	0.0;	1.7333333333333334
1376329247;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.7333333333333334
1376329547;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.4;	0.0;	1.7333333333333334
1376329847;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	67108.8;	0.0;	0.9333333333333333;	0.0;	1.7333333333333334
1376330147;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.4;	0.0;	1.7333333333333334
1376330447;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.7333333333333334
1376330747;	4;	10399.998464;	62.399990784;	0.6;	8998912.0;	0.0;	0.0;	5.333333333333333;	0.06666666666666667;	1.8
1376331047;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.6666666666666667
1376331347;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	1.4;	0.0;	1.7333333333333334
1376331647;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.8666666666666667;	0.0;	1.6666666666666667
1376331947;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	89478.4;	0.0;	0.4;	0.0;	1.6666666666666667
1376332247;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.9333333333333333;	0.0;	1.7333333333333334
1376332547;	4;	10399.998464;	57.19999155200001;	0.55;	8998912.0;	0.0;	0.0;	0.3333333333333333;	0.0;	1.7333333333333334
1376332847;	4;	10399.998464;	51.999992320000004;	0.5;	8998912.0;	0.0;	0.0;	0.9333333333333333;	0.0;	1.7333333333333334
