Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.998604;	181.99995114;	3.5;	8257536.0;	576016.8;	0.0;	5.666666666666667;	0.4;	1.3333333333333333
1376315146;	2;	5199.998604;	206.26661129200002;	3.966666666666667;	8257536.0;	766158.1333333333;	0.0;	17.333333333333336;	2.6666666666666665;	1.9333333333333333
1376315446;	2;	5199.998604;	320.66658057999996;	6.166666666666666;	8257536.0;	1705681.8666666667;	0.0;	150.79999999999998;	9.333333333333334;	1.6
1376315746;	2;	5199.998604;	192.39994834800004;	3.7;	8257536.0;	1644164.8;	0.0;	6.333333333333333;	0.6666666666666666;	1.5333333333333334
1376316046;	2;	5199.998604;	181.99995114;	3.5;	8257536.0;	682271.2;	0.0;	6.066666666666666;	0.4;	1.2666666666666666
1376316346;	2;	5199.998604;	197.59994695199998;	3.8;	8257536.0;	626348.0;	0.0;	10.6;	0.7333333333333333;	1.7333333333333334
1376316646;	2;	5199.998604;	181.99995114;	3.5;	8257536.0;	659902.4;	0.0;	5.733333333333333;	0.4;	1.4
1376316946;	2;	5199.998604;	197.59994695199998;	3.8;	8257536.0;	631940.2666666667;	0.0;	25.53333333333333;	0.8;	2.066666666666667
1376317246;	2;	5199.998604;	181.99995114;	3.5;	8257536.0;	548053.8666666667;	0.0;	5.733333333333333;	0.4;	1.4
1376317546;	2;	5199.998604;	192.39994834800004;	3.7;	8257536.0;	609570.1333333333;	0.0;	5.933333333333334;	0.6666666666666666;	1.6
1376317846;	2;	5199.998604;	181.99995114;	3.5;	8257536.0;	542461.3333333334;	0.0;	5.8;	0.4;	1.4
1376318146;	2;	5199.998604;	192.39994834800004;	3.7;	8257536.0;	637532.5333333333;	0.0;	5.733333333333333;	0.6666666666666666;	1.6666666666666667
1376318446;	2;	5199.998604;	181.99995114;	3.5;	8257536.0;	548054.4;	0.0;	5.666666666666667;	0.4;	1.3333333333333333
1376318746;	2;	5199.998604;	201.06661268800002;	3.8666666666666667;	8257536.0;	631940.0;	0.0;	16.8;	2.8666666666666667;	2.2
