LOSS : 
CurrentTime	300.1
LastTime	0.0
TimeDiff	300.1
TotalEnergy	8629137.008875234
TotalCost	0.3317772222222221
SLAOverall	NaN

INPUT : 
CNN number of VMs 1030
1	466.1663611111111	466.1663611111111	466.1663611111111	0.0	2500	0	4000	4000	365	10000	10000	26	100000	0	1997848	false	NaN	0	6095.833513888889	164144.16648611112	339639	99880000	0	12	80321.68736139609	
1	10.49988888888889	10.49988888888889	10.49988888888889	0.0	2500	0	4000	4000	487	10000	10000	0	100000	0	358	false	NaN	2	8778.816524305556	161461.18347569447	371639	99890000	0	11	87936.30645382986	
1	0.2503611111111112	0.2503611111111112	0.2503611111111112	0.0	2500	0	4000	4000	891	10000	10000	51	100000	0	117	false	NaN	3	9662.418857142859	160577.58114285712	343639	99890000	0	11	90444.0730582472	
1	1.9993333333333334	1.9993333333333334	1.9993333333333334	0.0	2500	0	4000	4000	118	10000	10000	4	100000	0	41	false	NaN	4	18853.64002777778	151386.3599722222	343639	99890000	0	11	113852.83354336329	
1	9.999166666666667	9.999166666666667	9.999166666666667	0.0	2500	0	4000	4000	146	10000	10000	6	100000	0	1241	false	NaN	5	9183.906527777779	161056.09347222224	339639	99880000	0	12	89085.9991886022	
1	79.74930555555555	79.74930555555555	79.74930555555555	0.0	2500	0	4000	4000	1486	10000	10000	20987	100000	0	383	false	NaN	8	9982.680457070705	160257.3195429293	331639	99870000	0	13	91353.01287781214	
1	28.833222222222222	28.833222222222222	28.833222222222222	0.0	2500	0	4000	4000	405	10000	10000	13184	100000	0	350	false	NaN	9	2327.7096666666666	167912.29033333328	339639	99880000	0	12	69627.3118553591	
1	83.66659722222222	83.66659722222222	83.66659722222222	0.0	2500	0	4000	4000	327	10000	10000	281	100000	0	333	false	NaN	10	1208.5363194444444	169031.46368055555	335639	99880000	0	12	66450.96720300222	
1	1.9993333333333334	1.9993333333333334	1.9993333333333334	0.0	2500	0	4000	4000	529	10000	10000	64	100000	0	133	false	NaN	11	503.4283888888889	169736.5716111111	371639	99890000	0	11	64449.78855617919	
1	1.0001666666666669	1.0001666666666669	1.0001666666666669	0.0	2500	0	4000	4000	40	10000	10000	0	100000	0	8	false	NaN	13	1221.8174305555556	169018.18256944444	391639	99900000	0	10	66488.66054725478	
1	3.999111111111111	3.999111111111111	3.999111111111111	0.0	2500	0	4000	4000	381	10000	10000	4	100000	0	74	false	NaN	14	2796.9491565656563	167443.05084343438	363639	99890000	0	11	70959.06832375129	
1	0.6664444444444443	0.6664444444444443	0.6664444444444443	0.0	2500	0	4000	4000	1622	10000	10000	0	100000	0	133	false	NaN	15	1860.0722979797981	168379.9277020202	359639	99880000	0	12	68300.10239405672	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	578	10000	10000	276	100000	0	41	false	NaN	16	9480.755888888889	160759.24411111115	363639	99910000	0	9	89928.49234041029	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	654	10000	10000	0	100000	0	16	false	NaN	18	9626.890444444445	160613.10955555554	355639	99900000	0	10	90343.23927413195	
1	13.333666666666668	13.333666666666668	13.333666666666668	0.0	2500	0	4000	4000	402	10000	10000	2031	100000	0	83	false	NaN	21	15771.715277777777	154468.28472222225	355639	99900000	0	10	107782.96972113717	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	477	10000	10000	0	100000	0	0	false	NaN	22	9581.141777777777	160658.85822222228	327639	99870000	0	13	90213.3992157712	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	616	10000	10000	39	100000	0	150	false	NaN	23	10172.897944444447	160067.1020555556	327639	99870000	0	13	91892.8723198762	
1	7.5	7.5	7.5	0.0	2500	0	4000	4000	35	10000	10000	0	100000	0	108	false	NaN	24	9288.648743055553	160951.35125694438	375639	99890000	0	11	89383.26982697054	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	465	10000	10000	0	100000	0	166	false	NaN	25	14627.434555555556	155612.56544444445	359639	99880000	0	12	104535.36740658354	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	823	10000	10000	0	100000	0	125	false	NaN	26	13213.794611111112	157026.2053888889	371639	99900000	0	10	100523.29216458564	
1	4.000444444444445	4.000444444444445	4.000444444444445	0.0	2500	0	4000	4000	1982	10000	10000	357	100000	0	25	false	NaN	30	15172.003277777776	155067.99672222222	327639	99880000	0	12	106080.91703297927	
1	4.0	4.0	4.0	0.0	2500	0	4000	4000	1677	10000	10000	17	100000	0	24	false	NaN	31	18915.23738888889	151324.76261111113	319639	99870000	0	13	113937.52919123786	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	532	10000	10000	31	100000	0	141	false	NaN	34	18405.506666666664	151834.49333333335	351639	99880000	0	12	113236.65543656016	
1	3.4996666666666663	3.4996666666666663	3.4996666666666663	0.0	2500	0	4000	4000	16	10000	10000	6	100000	0	141	false	NaN	35	15976.999623015874	154263.00037698413	327639	99880000	0	12	108365.59066527241	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	462	10000	10000	0	100000	0	8	false	NaN	36	17189.567166666668	153050.43283333333	367639	99890000	0	11	111564.75290906368	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	333	10000	10000	0	100000	0	8	false	NaN	37	9803.273592592592	160436.72640740743	319639	99870000	0	13	90843.83524595061	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	573	10000	10000	3	100000	0	133	false	NaN	38	10128.219833333333	160111.78016666666	327639	99880000	0	12	91766.07062319765	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	457	10000	10000	0	100000	0	0	false	NaN	39	8929.487166666668	161310.51283333334	367639	99890000	0	11	88363.92733161323	
1	4.666444444444443	4.666444444444443	4.666444444444443	0.0	2500	0	4000	4000	1299	10000	10000	14	100000	0	16	false	NaN	40	3035.993111111111	167204.0068888889	315639	99890000	0	11	71637.50298142362	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	541	10000	10000	604	100000	0	133	false	NaN	42	13169.402944444448	157070.59705555558	339639	99890000	0	11	100397.30343069036	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	594	10000	10000	22	100000	0	166	false	NaN	43	12950.988055555556	157289.0119444444	303639	99870000	0	13	99777.41647033764	
1	0.666888888888889	0.666888888888889	0.666888888888889	0.0	2500	0	4000	4000	465	10000	10000	0	100000	0	141	false	NaN	44	12151.653111111113	158088.3468888889	303639	99870000	0	13	97508.81055461442	
1	4.000222222222223	4.000222222222223	4.000222222222223	0.0	2500	0	4000	4000	1198	10000	10000	38	100000	0	16	false	NaN	45	10772.88888888889	159467.1111111111	363639	99910000	0	9	93595.71668494154	
1	10.000333333333334	10.000333333333334	10.000333333333334	0.0	2500	0	4000	4000	473	10000	10000	0	100000	0	258	false	NaN	46	10349.003409722225	159890.9965902778	315639	99890000	0	11	92392.68019528197	
1	4.666888888888889	4.666888888888889	4.666888888888889	0.0	2500	0	4000	4000	1212	10000	10000	14	100000	0	24	false	NaN	47	21695.85838888889	148544.14161111112	303639	99870000	0	13	117760.85039916784	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	682	10000	10000	21	100000	0	125	false	NaN	48	19048.734238095236	151191.2657619048	307639	99880000	0	12	114121.08579055955	
1	4.000444444444445	4.000444444444445	4.000444444444445	0.0	2500	0	4000	4000	2122	10000	10000	9	100000	0	33	false	NaN	49	8689.703238095239	161550.29676190478	367639	99890000	0	11	87683.39254124374	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	532	10000	10000	9	100000	0	141	false	NaN	50	2815.5221666666666	167424.47783333337	339639	99890000	0	11	71011.78069530566	
1	6.666666666668182E-4	6.666666666668182E-4	6.666666666668182E-4	0.0	2500	0	4000	4000	718	10000	10000	53	100000	0	125	false	NaN	51	1089.2375555555557	169150.76244444447	367639	99920000	0	8	66112.38337981544	
